Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Real-Life Innovations,https://www.crunchbase.com/organization/real-life-innovations,"Fair Lawn, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"RLI was founded with a vision to bring value to early stage companies by partnering with them early and helping them with the creation, development, positioning, and execution of their early stage activities as well as with seed investment. From their experience, working with early stage companies, they realized that there is a need for a seasoned team that can support the Founders by helping them develop and execute their business strategy and objectives in order to reduce risk and to accelerate success. They also realized, that these services are needed most at these stages and yet are least accessible to early stage companies.  They created  RLI to offer a  model  that combines both the support and seed funding that are  essential to the success of companies at the early stage phase. They are passionate about technology and the process of bringing early stage companies to life, that they have done many times ourselves. They have extensive experience in funding, structuring business models, driving product, business development and strategic marketing.",1,,https://www.linkedin.com/company/10863457,,,Active,They are passionate about technology and the process of bringing early stage companies to life.,2016-01-01,year,,,,,,http://www.reallifeinnovations.com,uri@rlinnovation.com,201-240-8514,,Venture Capital,"Early Stage Venture, Private Equity, Seed",1,1,,1,,,,,,"22,779",0.1,0,-0.2,,487.01,,,,,,,,,,,9,,,9,,,,,,,
Hitouch Technologies,https://www.crunchbase.com/organization/hitouch,"Saddle Brook, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Hitouch Technologies Private Limited, incorporated in the year 2012 provides consulting and IT services. Hitouch has been a innovator in offering more refined and easy solutions to its clients. The company offers a wide range of software services, namely ERPs Software Development and maintenance, Web Application Development, ecommerce and other IT services.",,https://twitter.com/HitouchTech,https://www.linkedin.com/company/hitouch-technologies/,https://www.facebook.com/HitouchTechnologies/,,Active,Hitouch technologies offshore software development company providing custom software development and web application development services.,2012-05-05,day,2018-06-27,day,,,For Profit,http://hitouchtechnologies.com/,narendra@hitouchtechnologies.com,897-930-3439,,Startup Competition,Secondary Market,1,1,,1,,,,,,"24,427",4,5.5,2.7,,276.27,-100%,,,,,,,,,,16,,,,,,,,,,
MetaBrand Capital,https://www.crunchbase.com/organization/metabrand-capital,"Edison, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Created by natural products industry veteran and Steaz Tea Co-founder Eric Schnell, MetaBrand, a ""Quadruple Bottom-Line,"" Certified B Corporation based in Edison, NJ, offers turnkey ""R&D to retail"" services to start-up and early-stage natural and organic beverage and supplement brands, including product formulation, manufacturing, distribution, sales, and marketing strategies. MetaBrand Capital, a private-equity ""conscious capital"" fund, is the investment pillar of MetaBrand. Visit www.metabrandcorp.com, www.metabrandcorp.com/pillar/capital/.",,https://www.twitter.com/metabrandcorp,,https://www.facebook.com/metabrandcorp,,Active,"Created by natural products industry veteran and Steaz Tea Co-founder Eric Schnell, MetaBrand",2012-01-01,year,,,,,,http://www.metabrandcorp.com,info@metabrandcorp.com,866.419.7907,,Venture Capital,,1,1,,1,,,,,,"26,267",1.5,1.8,1.4,"6,587","3,733.22","2,119.06%",0,,1.11,11.11%,28.41%,-71.59%,"5,360,905","-17,430,974",-76.48%,27,,,,,,,,118823,USD,118823
Kinderhook Partners,https://www.crunchbase.com/organization/kinderhook-partners,"Fort Lee, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Kinderhook Partners, LLC is a registered investment adviser founded in 2003, focused on making long-term investments in small public companies and to a lesser degree promising private companies. We manage a concentrated portfolio of investments in companies we believe have the potential to grow substantially over at least a three to five year period and in which the interests of management are closely aligned with the interests of shareholders. We will consider investment opportunities in a variety of industries, focusing on companies which have sustainable attractive margins and return on equity. While we do extensive due diligence on companies utilizing a wide range of publicly available information, we generally do not become insiders or take board seats. We acquire positions by either buying stock on the open market, through block transactions, or through private placements, typically targeting $10 to $30 million investments per position. When investing through private placements, we favor uncomplicated common stock purchases which can be carried out quickly and with limited transaction costs. Our client(s) has given us substantial discretion in terms of our investment authority, giving us the flexibility to invest for the long-term in even extremely thinly traded, illiquid stocks. Our experience stems from over 20 years of investing in private companies through Geocapital Partners, a leading venture capital firm founded in 1984.",,,,,,Active,"Kinderhook Partners, LLC is a registered investment adviser founded in 2003, focused on making long-term investments in small public",2003-01-01,year,,,,,,http://www.kinderhookpartners.com,sclearman@kinderhookpartners.com,,,Venture Capital,,1,1,,,,,,,,"27,766",-0.2,-0.1,-0.3,438,681.12,-54.43%,60,"2,610.15%",3.35,80.11%,0%,-48.98%,"15,217,441","3,669,071",31.77%,13,,,,,,,,60407,USD,60407
Rainbow Capital,https://www.crunchbase.com/organization/rainbow-capital,"Franklin Lakes, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Rainbow Capital is a private equity investment firm.,,,,,,,,http://www.rainbowcap.com/,,,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"30,703",0.2,3.5,2.3,,116.01,-100%,,,,,,,,,,5,,,,,,,,,,
Hartz Mountain Industries,https://www.crunchbase.com/organization/hartz-mountain,"Secaucus, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Hartz Mountain Industries is a company that provides office space rental services.,,,,,,,,http://www.hartzmountain.com,,,,Private Equity Firm,Private Equity,1,1,,,1,1,,,,"30,895",0,-0.3,0.2,"3,939","1,637.73",247.57%,7,30.52%,1.38,-4.68%,44.07%,-26.67%,"6,880,829","-4,436,540",-39.2%,36,,,5,0,23,,Insurance; financial affairs,,,
Coniston Capital,https://www.crunchbase.com/organization/coniston-capital,"Chatham, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Coniston Capital is the investment management vehicle of Rick Patterson.  He is a Director of Global Weather Corporation and RedShelf, Inc. Coniston Capital seeks investment opportunities in compelling small media, entertainment and business service companies located in the United States.",3,https://www.twitter.com/rpatterson58,,,,Active,Coniston Capital is the investment management vehicle of Rick Patterson.,2013-01-01,year,,,,,,http://www.coniston-capital.com/,rick@coniston-capital.com,973-701-7711,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"31,284",-0.2,1.1,2.5,27,4.54,,55,,3,,50%,,"34,000,300",,,8,,,,,,,,,,
Prestige Capital Corporation,https://www.crunchbase.com/organization/prestige-capital-corporation,"Fort Lee, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Prestige Capital Corporation is a commercial finance company whose principals have over 100 years of combined experience in providing funds to companies nationwide. They help companies who need to supplement an equity raise, do not qualify for traditional bank financing or who need financing faster than a bank’s lengthy underwriting process allows. Over the past 30 years Prestige Capital has helped hundreds of small and medium-sized companies grow or turn around their businesses by providing more than $4 Billion in cash advances, turning accounts receivable into immediate working capital. With their funding resources and their knowledge of finance, we’re able to structure innovative lending solutions to meet unique circumstances and needs.",,https://www.twitter.com/prestigecapcorp,https://www.linkedin.com/company/prestige-capital-corporation,https://www.facebook.com/prestigecapitalcommercialfinancecompany,,Active,Prestige Capital Corporation is a commercial finance company.,,,2014-08-22,day,,,,http://www.prestigecapital.com/,cfoss@prestigecapital.com,866-917-9120,,Venture Capital,,1,1,,1,1,1,,,,"33,084",-0.4,-0.2,-0.3,572,894.6,185.9%,65,"10,668.15%",2.48,120.11%,49.72%,-37.79%,"14,972,868","-10,714,965",-41.71%,42,,,21,,,,,574171,USD,574171
Equis Capital Partners,https://www.crunchbase.com/organization/equis-capital-partners,"Hoboken, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,Equis Capital was established in 2002 and has been making investments in successful middle market companies in the manufacturing and services sector.  They are committed to partnering with successful management teams and assisting them in the continued growth of their companies.  Each company they work with benefits from their broad capital markets and transaction experience. They view each investment as a partnership and they are committed to delivering what they say they will deliver.  Equis seeks long term investments by helping management to achieve sustained and lasting value.,,,https://www.linkedin.com/company/equis-capital-partners,,,Active,Equis Capital makes investments in successful middle market companies in the manufacturing and services sector.,2002-01-01,year,,,,,,http://www.equiscapitalpartners.com,denteman@equiscapitalpartners.com,201-407-1028,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"33,407",2.1,2.2,3.1,667,296.08,261.58%,7,-94.08%,1.5,-75.77%,75.22%,61.44%,"15,076,795","-3,990,677",-20.93%,16,,,,,,,,,,
Carpe Diem Capital Management,https://www.crunchbase.com/organization/carpe-diem-capital-management,"Monroe Township, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Carpediem Capital, Inc. is to combine superior investment/merchant banking and management advisory skills. Their goal is to create wealth for their clients by providing a clear understanding of the operational and market driven issues, thereby enabling their clients to capitalize on available opportunities.",,,,,,Active,"Carpediem Capital, Inc. is to combine superior investment/merchant banking and management advisory skills. Their goal is to create wealth",1990-01-01,year,,,,,,http://www.carpediemcapital.com,cci@carpediemcapital.com,,,Private Equity Firm,,1,1,,,1,1,,,,"34,008",0.3,1.1,3.9,,,,,,,,,,,,,3,,,,,,,,,,
NJR Clean Energy Ventures,https://www.crunchbase.com/organization/njr-clean-energy-ventures,"Belmar, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,2,http://twitter.com/NJNaturalGas,,https://www.facebook.com/newjerseynaturalgas,,Active,NJR Clean Energy Ventures was founded in 1952,1952-01-01,year,,,,,,http://www.njrcleanenergyventures.com,,800-221-0051,,"Venture Capital, Venture Debt",,1,1,,1,1,1,,,,"35,405",0.3,0.8,-0.2,272,410.65,-30.19%,176,150.65%,2,15.83%,0%,-63.67%,"20,861,539","2,711,034",14.94%,11,,,,,,,,,,
Rita Allen Foundation,https://www.crunchbase.com/organization/rita-allen-foundation,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,"The Foundation was established in 1953 and is based in Princeton, New Jersey. Its financial assets were built over time through the generosity of members of the Allen and Cassel families, including Charles Allen, Jr., Rita Allen Cassel, Milton Cassel and Lucette Cassel. The Rita Allen Foundation Scholars program selected its first class of Scholars in 1976 as one of the first philanthropic fellowship programs of its kind for early-career biomedical scholars. The program grew out of a deep interest in improving human health, guided by input from leaders in biomedical research. With the Scholars program, the Foundation began what would become its defining approach to philanthropy: investing in the earliest stages of big ideas that have the power to be transformative. New resources allowed the Foundation to hire its first chief executive officer, Elizabeth Good Christopherson, and open its first office in 2009. In the years that followed, with the addition of new Board members and a strategic outlook, the Foundation continued to build on the Scholars program while expanding its venture philanthropy work to invest in innovative solutions to strengthen our democracy through civic literacy and engagement. Today, the intersection of science and democratic engagement is a promising new horizon—science requires robust public support to thrive, and it is, in turn, an essential element of solutions across society.",,,,,,Active,Rita Allen Foundation invests in transformative ideas in their earliest stages to leverage growth and promote breakthrough solutions.,1953-01-01,year,,,,,,http://ritaallen.org/,info@ritaallen.org,609-683-8010,,Venture Capital,,1,1,,,,,,,,"36,023",0.9,0.8,0.9,"8,336","4,236.42",139.96%,179,-5.98%,2.53,-25.41%,49.89%,-1.4%,"2,677,855","-1,653,866",-38.18%,19,,,,,,,,103494,USD,103494
NJIT Highlanders Angel Network,https://www.crunchbase.com/organization/njit-highlanders-angel-network,"Newark, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The NJIT Highlanders Angel Network, Inc. ™ is comprised of accredited investors (based on the guidelines specified by the Securities and Exchange Commission) who are NJIT alumni, NJIT faculty/staff members, private investors, large and small business executives, and industry professionals. They possess a full range of skills representing multiple industries. The NJIT Highlanders Angel Network, Inc.™ investors may provide investment capital, mentoring, and access to a network of resources to support High-Tech Life Science & Technology related businesses ( e.g. bioscience, information technology, advanced energy, electronics controls, sensors and advanced materials industries). The Network also promotes entrepreneurship activities at NJIT through exposure to Angel Investors who will make investments in worthy business ventures. When applicable, the NJIT Highlanders Angel will assist in forging partnerships for entrepreneurial companies. The NJIT Highlanders Angel Network, Inc.™ is associated with NJIT.  The NJIT Highlanders Angel Network, Inc.™ is an independent non-profit corporation dedicated to providing a forum for angel investors.",,,,,,Active,NJIT Highlanders Angel Network provides investment capital and mentoring to support High-Tech Life Science & Technology related businesses.,,,,,,,,http://njithan.com,,,,Angel Group,,1,1,,1,,,,,,"36,459",-0.3,-0.5,-0.1,,49.87,-100%,,,,,,,,,,15,,,,,,,,,,
DeSimone Group Investments,https://www.crunchbase.com/organization/desimone-group-investments,"Cherry Hill, New Jersey, United States",,,"Greater Philadelphia Area, East Coast, Northeastern US",,"DeSimone Group Investments is a family office providing growth funding for early to mid stage companies in the Philadelphia, tri-state region. We support entrepreneurs in their pursuit to build great companies. Our practice involves combining early to mid-stage growth capital with our expertise and mentorship. We assist portfolio companies with high level strategic business planning, while also connecting them with our network of regional sources of support and funding. DGI's primary investment focus targets the industrial realm and ranges from manufactured products to renewable energies. More specifically, we enjoy products that involve some degree of engineering and that offer solutions to industries that encourage efficiency. We collaborate with angel funding groups, institutions and Venture Capital firms in our network to bring additional and later stage funding to our portfolio companies. History The DeSimone family has been in business in Southern New Jersey for over 40 years. Michael's father, Tony DeSimone, became the owner of a Cadillac dealership on a small corner lot in Camden. With a love for everything involving small business, Tony attributed his success to ""hard work, luck, a good attitude, and timing."" Under the guise of his fathers values, Mike DeSimone took over the auto dealerships in 1988, leading the business to become a widely successful landmark that would later be acquired by Holman Enterprises in 2007. By driving the success of his family's business from growth to exit, Michael DeSimone has gained a deep understanding of what it means to be an entrepreneur.",2,,,,,Active,"DeSimone Group Investments is a family office providing growth funding for early to mid stage companies in the Philadelphia, PA region.",2009-01-01,year,,,,,,http://www.desimonegroup.com/,info@desimonegroup.com,(856) 761-0740,,Venture Capital,,1,1,,,,,,,,"37,222",-0.2,-0.5,-0.4,467,109.84,194.21%,48,,4.65,364.92%,0%,-100%,"13,590,548","-14,798,261",-52.13%,14,,,,,,,,22894,USD,22894
Bulldog Investors,https://www.crunchbase.com/organization/bulldog-investors,"Saddle Brook, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,2,,,,,Active,Bulldog Investors LLC is an investment advisor to several private investment funds as well as Special Opportunities Fund.,1992-01-01,year,,,,,,https://bulldoginvestors.com,info@bulldoginvestors.com,201.556.0092,,Private Equity Firm,,1,1,,,,,,,,"38,881",-0.1,-0.4,4.1,317,421,,328,,4.48,,,,"16,459,572",,,5,,,9,,,,,80202,USD,80202
Prettybrook Partners,https://www.crunchbase.com/organization/prettybrook-partners,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Active,private equity firm,,,,,,,,http://www.prettybrookpartners.com/,info@prettybrookpartners.com,,,Private Equity Firm,,1,1,,1,1,1,,,,"41,130",-0.3,-0.4,5.3,172,106.87,-0.2%,208,,4,300%,0%,-100%,"23,922,163","-3,670,659",-13.3%,26,,,,,,,,,,
Colchester Capital,https://www.crunchbase.com/organization/colchester-capital,"Summit, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Colchester Capital is a private equity firm which invests in high quality mid-market companies and management teams. We typically provide capital to companies which need to provide liquidity to investors, recapitalize or need additional growth capital. The principals of the firm have experience in and invest in a wide range of industries, including in the communications, technology, business services, industrial, healthcare and consumer sectors. The principals also add value through the depth of their experiences in recapitalizations, restructurings, leveraged finance and mid-market mergers and acquisitions. We generally seek majority equity ownership interests.",1,,,,,Active,Colchester Capital is a private equity firm which invests in high quality mid-market companies and management teams.,,,,,,,,http://www.colchestercapital.com,thopkins@colchestercapital.com,,,Private Equity Firm,Early Stage Venture,1,1,,1,,,,,,"42,568",1.4,0,5.3,,35.98,-100%,,,,,,,,,,6,,,,,,,,126574,USD,126574
Maniv Energy Capital,https://www.crunchbase.com/organization/maniv-energy-capital,"Englewood Cliffs, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Maniv Energy Capital was established in 2005 to explore opportunities in new energy technology. It was a seed investor in Israel Cleantech Ventures, and the first investor in the electric car services trailblazer, Better Place. Its sister fund, Maniv Bioventures, founded in 1997, played a role in establishing nearly a dozen life science companies including Metabolix, Inc., and Ironwood Pharmaceuticals. Maniv was founded by Michael Granoff. Mr. Granoff is a founding board member of Securing America's Future Energy, a Washington, D.C.-based group that works with corporate and retired military leaders to advocate for policies that contribute to the energy security of the U.S. Politically active for two decades, Granoff served in two presidential campaigns and several political organizations, and has served on the boards of half a dozen non-profit institutions. Mr. Granoff was winner of the 2010 Asper Award for Global Entrepreneurship from the Brandeis University International School of Business, among other honors. He holds a B.A. from Tufts University, an MBA from the Kellogg School of Management at Northwestern University, and a J.D. from Northwestern School of Law. Granoff, who splits his time between the US and Israel, is an avid marathon runner and, together with his wife, he has four young children.",5,,,,,Closed,Maniv Energy Capital was established in 2005 to explore opportunities in new energy technology.,2005-01-01,year,,,,none,,,,,,Venture Capital,Late Stage Venture,1,1,,,,,,,,"43,150",0,-0.3,4.1,,,,,,,,,,,,,18,,,,,,,,,,
Nehemiah Investments,https://www.crunchbase.com/organization/nehemiah-investments,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Active,Nehemiah Investments is a company that helps invest in start up tech companies.,,,,,,,,http://www.nehemiahinvestments.com,jpaff@nehemiahinvestments.com,,,Micro VC,Seed,1,1,,,1,1,,,,"44,874",2.3,2.2,1.8,,21.64,,,,,,,,,,,10,,,,,,,,,,
UTA Capital,https://www.crunchbase.com/organization/uta-capital,"West Orange, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"UTA Capital LLC is a special situation fund managed by Udi Toledano and funded by a single institutional investor. It has a broad investment mandate, funding bridge loans, PIPEs and other unique opportunities worldwide. UTA can complete the due diligence process and fund $1 million to $5 million transactions in a short time, while larger investment requirements can also be accommodated.",,,,,,Active,UTA Capital LLC is a special situation fund managed by Udi Toledano and funded by a single institutional investor.,,,,,,,,http://utacapital.com,,,,"Micro VC, Venture Capital",,1,1,,1,1,1,,,,"48,596",0.5,2.1,-0.4,,,,,,,,,,,,,4,,,,,,,,,,
IDT Venture Group,https://www.crunchbase.com/organization/idt-venture-group,"Newark, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,IDT Venture Group is a financial investment company providing investment services and advice.,,,,,,,,http://www.idtventures.com#!team/a6fk6,,,,Venture Capital,,1,1,,1,,,,,,"48,617",2.5,3,0.1,,,,,,,,,,,,,1,,,,,,,,,,
GHO Ventures,https://www.crunchbase.com/organization/gho-ventures,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Active,"GHO Ventures is a small business founded by Dr. Greg Olsen located in Princeton, NJ.",,,,,,,,http://ghoventures.com/,,609-497-6333,,Angel Group,,1,1,,,,,,,,"49,444",-0.6,-1,3.1,,4.27,,,,,,,,,,,2,,,,,,,,,,
Conexus Financial Partners,https://www.crunchbase.com/organization/conexus-financial-partners,"Bridgewater, New Jersey, United States",,,"East Coast, Northeastern US",,"Conexus Financial Partners, L.P. is a venture capital firm that specializes in early stage investments. Conexus Financial Partners, L.P. was founded in 1999 and is headquartered in Bridgewater, New Jersey. Innovations in healthcare have vastly improved the health and well being of people the world over. At Conexus Financial Partners we seek to invest in pioneering companies that can offer leading solutions to today's health related problems with  proven management teams and distinct competitive advantages  We focus on investments in medical technologies that have the potential to change clinical practices or the underlying economics of healthcare delivery.",,,,,,Active,"Conexus Financial Partners, L.P. is a venture capital firm that specializes in early stage investments. Conexus Financial Partners, L.P.",1999-01-01,year,,,,,,http://www.conexuscapital.com,,,,Venture Capital,,1,1,,,,,,,,"50,723",-0.4,0.3,1,,22.8,,,,,,,,,,,1,,,,,,,,,,
White Birch Capital,https://www.crunchbase.com/organization/white-birch-capital,"Cranford, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,White Birch Capital is a capital investment advisor company.,,,,,,,,http://www.whitebirchcapital.com,,,,Venture Capital,Early Stage Venture,1,1,,1,1,1,,,,"51,981",-0.5,-0.2,-0.4,,,,,,,,,,,,,5,,,,,,,,,,
AWT Private Investments,https://www.crunchbase.com/organization/awt-private-investments,"Basking Ridge, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"AWT Private Investments is a portfolio of private equity investments, including some where business advisory or board participation is provided to the business.",,,,,,Active,"AWT Private Investments is a portfolio of private equity investments, including some where business advisory or board participation is",,,,,,,,http://www.tamarelli.com,wayne@tamarelli.com,908-221-9282,,Angel Group,Early Stage Venture,1,1,,1,,,,,,"54,135",-0.4,-0.3,0.7,183,30.65,,,,1,,100%,,"27,381,996",,,20,,,,,,,,,,
HolbergFondene,https://www.crunchbase.com/organization/holbergfondene,"North Bergen, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,https://www.twitter.com/holbergfondene,https://www.linkedin.com/company/952691,https://www.facebook.com/holbergfondene,,Active,HolbergFondene was founded in 2000,2000-01-01,year,,,,,,http://holbergfondene.no/en,post@holbergfondene.no,+47 55 21 20 00,,"Micro VC, Venture Capital",Seed,1,1,,,1,1,,,,"58,625",-0.4,1.9,-0.2,,"9,618.08",,,,,,,,,,,8,,,,,,,,,,
NEXT Level Capital,https://www.crunchbase.com/organization/next-level-capital-4,"Passaic, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Investors in early-stage startups,,,,,,,,http://www.nextlevelcapital.com/,,,,Venture Capital,,1,1,,,,,,,,"69,106",-0.1,-0.1,-0.5,,,,,,,,,,,,,2,,,,,,,,,,
STARS Holding Company,https://www.crunchbase.com/organization/stars-holding-company,"Marlton, New Jersey, United States",,,"Greater Philadelphia Area, East Coast, Northeastern US",,,,,,,,Active,STARS Holding Company is a company that specializes in Wordpress services.,,,,,,,,http://www.starshc.com,,,,Venture Capital,Seed,1,1,,,1,1,,,,"69,906",0,2.2,-0.4,,21.61,,,,,,,,,,,20,,,,,,,,1263603,USD,1263603
Normandy Ventures,https://www.crunchbase.com/organization/normandy-ventures,"Skillman, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Normandy Ventures is a  venture capital firm.,,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"81,667",-0.3,-0.4,-0.7,,,,,,,,,,,,,,,,,,,,,,,
Heartland Bridge Capital,https://www.crunchbase.com/organization/heartland-bridge-capital,"Mahwah, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Heartland Bridge Capital, Inc. (""HBC"") is a publicly traded (OTCBB: HLBC) private equity firm that serves the financial and other needs of emerging companies run by talented entrepreneurs and operating executives who are dedicated to creating positive change in their world. Along with its operating assets, HBC function as a holding and investment company, broadly akin to Berkshire Hathaway or other such private equity firms, focused primarily on providing equity, acquisition debt, or bridge financing to emerging high-growth companies and entrepreneurs. Additionally, HBC may supplement the capabilities of its portfolio companies in non-financial areas to help them achieve their potential, thereby maximizing the value of the investment for HBC's shareholders.",,,,,,Active,Heartland Bridge Capital is a private equity firm that serves the financial and other needs of emerging companies.,2010-01-01,year,,,,,,http://www.heartlandbridgecapital.com,,,,Private Equity Firm,,1,1,,1,,,,,,"83,388",-0.2,-0.2,2,,,,,,,,,,,,,8,,,,,,,,,,
Harbourton,https://www.crunchbase.com/organization/harbourton,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Active,"Harbourton is a venture capital firm based in Princeton, New Jersey.",,,,,,,,,,,,Venture Capital,Late Stage Venture,1,1,,,,,,,,"86,878",-0.4,-0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,
Huff Alternative,https://www.crunchbase.com/organization/huff-alternative,"Morristown, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Huff Alternative,,,,,,,,,,,,Venture Capital,Venture,1,1,,,,,,,,"92,913",-0.2,1.4,1.1,,,,,,,,,,,,,,,,,,,,,,,
