Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Crestview Capital,https://www.crunchbase.com/organization/crestview-capital,"Winnetka, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Crestview Capital Funds invests in public companies with a market capitalization that ranges from 5 million to 300 million dollars. Private placements in public companies (PIPES) are central to their investment strategy. They also acquire micro cap positions in the open market, purchase third-party warrants and restricted stock, buy blocks at a discount, and other securities in private transactions.",,,,,,Active,Crestview Capital Funds invests in public companies with a market capitalization that ranges from 5 million to 300 million dollars.,,,,,,,,http://www.crestviewcap.com,,,,Private Equity Firm,,2,2,,,2,2,,,,"30,929",1,2.8,0.8,,,,,,,,,,,,,1,,,,,,,,,,
IES Holding,https://www.crunchbase.com/organization/ies-holding,"Oak Brook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,IES Holdings Ltd. is a global engineered equipment company & growing investments and holdings group established in 1987.,2010-01-01,year,,,,,,http://iesholdings.com,,630.570.6880,,Venture Capital,,2,2,,,,,,,,"34,749",1,2.5,1.1,"4,426","9,453.88",-41.31%,38,-88.92%,2.07,-23.66%,42.98%,18.08%,"5,410,462","2,267,607",72.15%,12,,,,,,,,,,
Grand Crossing Capital,https://www.crunchbase.com/organization/grand-crossing-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Grand Crossing Capital LLC is a family-backed private equity firm focused on branded consumer and retail businesses. Headquartered in Chicago, Grand Crossing seeks to invest $5 – $25 million of growth capital in both minority and control situations. Grand Crossing was formed as a partnership between experienced consumer-focused private equity professionals and the family which grew Wilton Brands, a branded consumer products business, to $450 million of revenue before its sale in 2007. Grand Crossing’s patient family capital LP base is unique and allows us to focus on supporting entrepreneurs and executives, enabling them to build their businesses without the often typical short-term institutional private equity pressures. Our investment focus is centered around U.S. based branded consumer and retail businesses. We seek growth-oriented platforms with unique positioning that generate between $2 million and $10 million of EBITDA.",1,,https://www.linkedin.com/company/grand-crossing-capital-llc,,,Active,Chicago-based private equity firm focused on branded consumer and retail businesses.,2014-01-01,year,,,,,,http://www.grandcrossing.com/,info@grandcrossing.com,(312) 997-5900,,Private Equity Firm,Private Equity,2,2,,,,,,,,"35,355",0,0.1,-0.5,403,241.86,-13.85%,0,-94.25%,1.48,-25.97%,76.21%,44.65%,"18,948,005","2,766,902",17.1%,13,,,6,,,,,,,
River Forest Capital Partners,https://www.crunchbase.com/organization/river-forest-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,River Forest Capital Partners was added in 2013.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,1,1,1,,,,"35,395",0.1,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
The Michael Polsky Family Office,https://www.crunchbase.com/organization/the-michael-polsky-family-office,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Mr. Polsky has nearly 30 years of experience in the energy industry and is widely recognized as a pioneer and industry leader in cogeneration and independent power project development. He possesses a unique combination of engineering and business education, experience and expertise and has written and lectured regularly on industry topics. Mr. Polsky founded Invenergy LLC in 2001 and has led Invenergy's rapid growth as a major player in the development, acquisition and ownership of wind and thermal generating facilities.",,,,,,Active,"The Polsky Family Office is a the investment vehicle for energy entrepreneur, Michael Polsky.",,,,,,,,,,,,Family Investment Office,"Early Stage Venture, Late Stage Venture, Seed",1,2,,,,,,,,"35,579",-0.3,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Red Barn Investments,https://www.crunchbase.com/organization/red-barn-investments,"Northbrook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Red Barn Investments LLC is an Investment Banking/Venture company.,,,,,,,,http://www.redbarnllc.com,tholt@redbarnllc.com,(847) 920-7100,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"35,611",0.2,2.5,4.3,151,77.53,,,,1,,100%,,"29,201,579",,,8,,,,,,,,,,
North Branch Capital.,https://www.crunchbase.com/organization/north-branch-capital-,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Based in Chicago, North Branch Capital is a private equity investment firm formed in 2014 to deliver a fresh perspective to the middle market.  They partner with management teams seeking more from a private equity firm than simply financial acumen - these teams are looking for true strategic and operating expertise to assist in continued growth and creating long term value.  Their Operating Partners have extensive knowledge and experience in all aspects of leading a business.",,,,,,Active,North Branch Capital is a private equity investment firm formed in 2014 to deliver a fresh perspective to the middle market.,2014-01-01,year,,,,,,http://www.northbranchcap.com/,,,,Private Equity Firm,,2,2,,,1,1,,,,"37,090",0,1.9,-1,201,373.95,-73.54%,62,208.73%,8.71,326.52%,0%,-66.12%,"17,384,337","4,196,544",31.82%,14,,,,,,,,,,
Rosetta Partners,https://www.crunchbase.com/organization/rosetta-partners,"Lake Forest, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Rosetta Partners is a New York-based merchant banking firm focused on small- and medium-sized companies.,2004-01-01,year,,,,,,http://rosetta-partners.com,,,,Venture Capital,,2,2,,1,,,,,,"38,816",2,2.3,3.8,,,,,,,,,,,,,6,,,,,,,,,,
Sherpa Capital,https://www.crunchbase.com/organization/sherpa-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Sherpa Capital Group LLC (""Sherpa"") manages a private capital fund that specializes in originating bridge and hard money loans secured by commercial and non-owner occupied real estate.  Sherpa was founded in 2010 to take advantage of the lack of credit in the real estate industry.  Sherpa was founded by Principals with over 25 years of experience in the real estate lending industry.  The firm was founded on the basis of providing innovative lending solutions, structured and transparent product offerings, exceptional service and true direct lending capability.  It is the mission of Sherpa to be a trusted direct lender, offering defined and concise funding parameters you can rely on for your real estate funding needs.   Sherpa Capital Group LLC is not a broker, rather a direct lender with it's own proprietary capital.  All credit decisions and servicing administrations are performed in house by the firm's principals.  They utilize an entrepreneurial approach coupled with an emphasis on execution.",16,,https://www.linkedin.com/company/sherpa-capital-group/about/,,,Active,Sherpa Capital Group manages a private capital fund that specializes in originating bridge and hard money loans secured.,2010-01-01,year,,,,,,http://www.sherpacapitalgroup.com/,info@SherpaCapitalGroup.com,312-602-6211,,Private Equity Firm,Seed,2,2,,,1,1,,,,"40,398",1.1,-0.2,-0.5,,160.28,,,,,,,,,,,14,,,,,,,,,,
Illinois Finance Authority,https://www.crunchbase.com/organization/illinois-finance-authority,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"The Illinois Finance Authority (IFA) is a self-financed, state authority principally engaged in issuing taxable and tax-exempt bonds, making loans, and investing capital for businesses, non-profit corporations, and local government units statewide. As a self-funded agency, IFA receives no general revenue funds from the State of Illinois, and the state bears no direct or indirect liability for the debt IFA issues or incurs except for specific, statutorily authorized programs. IFA's operating income is exclusively derived from application and closing fees, interest income, and investment income.",3,,,,,Active,"The Illinois Finance Authority (IFA) is a self-financed, state authority principally engaged in issuing taxable and tax-exempt bonds,",,,,,,,,http://www.il-fa.com,webmaster@il-fa.com,217.782.5792,,"Government Office, Venture Capital",Early Stage Venture,2,2,,,2,2,,,,"41,299",-0.1,-1,0.5,"1,073","7,496.15",-9.85%,90,106.63%,1.44,-28.19%,70.57%,31.86%,"12,502,692","2,132,919",20.57%,15,,,,,,,,9509,USD,9509
RMB Funds,https://www.crunchbase.com/organization/rmb-funds,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,RMB funds offers advisory services and investment solutions.,,,,,,Active,RMB funds offers advisory services and investment solutions.,2005-01-01,year,,,,,,http://rmbfunds.com,rmbfunds@rmbcap.com,855-280-6423,,Venture Capital,,2,2,,,,,,,,"43,971",-0.4,3.1,1.2,149,217.8,-40.69%,39,95.68%,5,150%,,,"22,080,020","942,942",4.46%,33,,,,,,,,,,
NUseeds,https://www.crunchbase.com/organization/nuseeds,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"The NUseeds Fund is a venture capital fund for Northwestern students that will supply initial resources needed to build a commercial entity. Startups are not required to have Northwestern-owned technologies. NUseeds provides seed investments to accelerate the successful launch of innovations from Northwestern students by financing the most promising early-stage ventures. To be eligible, student ventures are required to have participated in The Garage Residency Program and to have received funding from an institutional investment partner and/or a traditional accelerator program",,https://twitter.com/theGarageNU,https://www.linkedin.com/in/andyrdunn,https://www.facebook.com/TheGarageNU,,Active,NUseeds is Northwestern’s $4M venture fund for investing in startups founded by Northwestern students.,1851-01-01,year,,,,,,http://thegarage.northwestern.edu/resources/funding/,thegarage@northwestern.edu,(847) 467-7155,,Venture Capital,Seed,2,2,,,,,,,,"44,179",-0.2,-0.1,-0.7,"3,943","8,236.51",-16.43%,432,835.85%,5.22,209.33%,60.41%,-8.7%,,,,22,,,,,,,,,,
GEM Advisors,https://www.crunchbase.com/organization/gem-advisors,"Libertyville, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,https://www.linkedin.com/in/susan-milanak-2404a63,https://www.facebook.com/gemadvisors,,Active,"GEM Financial Advisors, Inc is a wealth management firm that provides investment management and financial planning.",1984-01-01,year,,,,,,http://www.gemadvisors.com,michelle@gemadvisors.com,847-680-3082,,Venture Capital,,2,2,,2,1,1,,,,"44,806",3.1,1.7,3.2,64,66.03,-61.7%,49,,1.67,66.76%,33.24%,-66.76%,"31,951,475","4,033,743",14.45%,4,,,,,,,,,,
Gaebler Ventures,https://www.crunchbase.com/organization/gaebler-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Gaebler Ventures, established in 1999, is a business incubator, holding company, and venture capital fund company.",1,,https://www.linkedin.com/company/gaebler-ventures-llc,,,Active,"Gaebler Ventures is a business breeding place, holding company, and investment leverage fund based in Chicago, Illinois.",1999-01-01,year,,,,,,http://www.gaeblervc.com,busdev@gaeblervc.com,,,Incubator,,2,2,,1,,,,,,"47,077",-0.1,-0.5,2.7,,,,,,,,,,,,,14,,,,,,,,,,
Polsky Holdings,https://www.crunchbase.com/organization/polsky-holdings,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Polsky Holdings was added in 2012.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"53,143",-0.5,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Crabtree Ventures,https://www.crunchbase.com/organization/crabtree-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Crabtree Ventures is an Illinois-based early stage venture capital fund focused on the life sciences sector.,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",2,2,,,1,1,,,,"53,569",-0.2,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,
Kelmscott Communications,https://www.crunchbase.com/organization/kelmscott-communications,"Aurora, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,https://www.twitter.com/kelmscottcomm,https://www.linkedin.com/company/kelmscott-communications-inc.,https://www.facebook.com/kelmscottcommunications,,Active,Kelmscott Communications is an Illinois-based company that offers marketing solutions for small businesses and large enterprises.,1936-01-01,year,,,,,,http://kelmscott.com,,630.898.0800,,Venture Capital,,2,2,,,1,1,,,,"56,813",0,1.2,-0.1,,808.89,,,,,,,,,,,15,,,11,,,,,,,
McKenna Ventures,https://www.crunchbase.com/organization/mckenna-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,"McKenna Ventures is a Chicago-based venture capital firm specialized in investments, sponsorships, and programs in a variety of industries.",,,,,,,,,,,,Venture Capital,Seed,2,2,,,1,1,,,,"57,190",-0.5,-0.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,
Martin Investment Holdings,https://www.crunchbase.com/organization/martin-investment-holdings,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,"Martin Investment Management, LLC is a private equity firm serving institutions, families, and high wealth individuals.",1989-01-01,year,,,,,,http://www.martin-investments.com,,(847) 424-9124,,Private Equity Firm,Seed,2,2,,,,,,,,"59,889",0,-0.1,-0.4,315,"1,149.53",95.85%,,,1,0%,100%,0%,"22,670,173","-5,588,623",-19.78%,5,,,12,,,,,45589,USD,45589
RimLight Capital,https://www.crunchbase.com/organization/rimlight-capital,"Lake Forest, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,RimLight Capital is an Illinois-based investment fund that offers services across a range of public and private investment strategies.,,,,,,,,http://www.rimlightllc.com,webmaster@rimlightllc.com,,,Venture Capital,Late Stage Venture,1,2,,,,,,,,"68,118",-0.4,1.9,2.8,,,,,,,,,,,,,9,,,,,,,,,,
Cornel Capital Partners,https://www.crunchbase.com/organization/cornel-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Cornel Capital Partners is a private equity firm specialized in buyouts.,,,,,,,,http://cornellcp.com,ggage@cornellcp.com,(773) 206-9471,,Private Equity Firm,,2,2,,1,1,1,,,,"72,793",-0.4,-0.3,0.8,,,,,,,,,,,,,10,,,,,,,,,,
BancAmerica Capital Investors,https://www.crunchbase.com/organization/bancamerica-capital-investors,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,BancAmerica Capital Investors is a subsidiary of Bank of America Corporation.,,,,,,,,,,,,Private Equity Firm,Private Equity,2,2,,,2,2,,,,"77,617",-0.1,-0.2,1.7,,,,,,,,,,,,,,,,,,,,,,,
Ziegler HealthVest Partners,https://www.crunchbase.com/organization/ziegler-healthvest-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Ziegler HealthVest Partners is a Chicago-based venture capital fund that invests in early- to middle-stage healthcare companies.,1902-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,1,2,,2,1,1,,,,"86,241",-0.3,-0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,
KECALP,https://www.crunchbase.com/organization/kecalp,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,KECALP Inc. operates as a private equity firm.,,,,,,,,,,(312)992-4920,,Private Equity Firm,Private Equity,2,2,,,1,1,,,,"89,439",-0.4,-0.2,1.3,,,,,,,,,,,,,,,,,,,,,,,
Augustine Capital,https://www.crunchbase.com/organization/augustine-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Augustine Capital Management, LLC is a merchant banking firm that offers financial advisory services. The firm is based in Chicago, Illinois.",,,,,,Active,"Augustine Capital Management, LLC is a merchant banking firm that offers financial advisory services.",,,,,,,,,,,,Venture Capital,,2,2,,1,,,,,,"97,347",-0.2,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Envestnet,https://www.crunchbase.com/organization/envestnet,"Chicago Heights, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Envestnet is a leading independent provider of technology-enabled, Web-based investment solutions and services to financial advisors. By integrating a wide range of investment solutions and services, their technology platform provides financial advisors with the flexibility to address their clients’ needs. They work with financial advisors who are independent, as well as those who are associated with small or mid-sized financial advisory firms and larger financial institutions, which they refer to as enterprise clients. They focus their technology development efforts and their sales and marketing approach on addressing financial advisors’ front-, middle- and back-office needs. They believe that their investment solutions and services allow financial advisors to be more efficient and effective in the activities critical to their businesses by facilitating client interactions, supporting and enhancing portfolio management and analysis, and enabling reliable account support and administration.  Their centrally-hosted technology platform provides financial advisors with the flexibility to choose freely among a wide range of investment solutions, services, investment managers and custodians to identify those that are most appropriate for their clients.  Over the years, they have grown into one of the largest providers of wealth management solutions in the industry, with more than 700 employees in their Chicago headquarters and offices in Boston, Charlotte, Denver, New York, Silicon Valley, and Trivandrum, India.",179,http://twitter.com/ENVintel,http://www.linkedin.com/company/163646,,,Active,Envestnet is a leading provider of technology-enabled investment and practice management solutions to financial advisors.,1999-01-01,year,2010-07-28,day,,,For Profit,http://www.envestnet.com,investor.relations@envestnet.com,(312) 827-3940,,Accelerator,,1,1,,1,,,,2018-08-12,20,296,-0.3,7.6,7.7,"243,215","219,485.26",-2.33%,424,2.24%,7.54,10.06%,23.44%,1.92%,"153,521","1,570",1.03%,47,14,18,17,,,,,82393142,USD,82393142
MATTER,https://www.crunchbase.com/organization/matter-2,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"MATTER is a community of healthcare entrepreneurs and industry leaders working together in a shared space to individually and collectively fuel the future of healthcare innovation. It connects and promotes the collaboration between scientists, physicians, health technology entrepreneurs and other industry partners, in order to bring next-generation products and services to market. MATTER was founded in April 2014 and is based in Chicago, Illinois.",5,https://twitter.com/MATTERHealth,http://www.linkedin.com/company/matter-chicago,http://www.facebook.com/pages/MATTER-Chicago/409178175894906,$1M to $10M,Active,MATTER provides the healthcare industry with technology solutions to improve products and services.,2014-01-01,year,,,,,For Profit,http://www.matterchicago.com/,info@matterchicago.com,17083342960,,Accelerator,,1,1,,,,,,,,"2,356",2.6,2.2,-0.6,,,,,,,,,,,,,29,3,81,3,,,,,,,
University of Illinois,https://www.crunchbase.com/organization/uiuc-college-of-business,"Champaign, Illinois, United States",,,"Great Lakes, Midwestern US",,"The College of Business at the University of Illinois Urbana-Champaign (UIUC) has programs in accountancy, business administration, and finance. The College enrolls approximately 2,800 undergraduates and 1,000 graduate students (MBA, masters & PhD). The University of Illinois at Urbana-Champaign is dedicated to building upon its tradition of excellence in education, research, public engagement and economic development.",1,http://twitter.com/uiucbusiness,https://www.linkedin.com/school/university-of-illinois-at-urbana-champaign/,http://www.facebook.com/illinoisbusiness,,Active,University of Illinois at Urbana-Champaign-College of Business (UIUC),1915-01-01,year,,,,,,http://www.business.illinois.edu/,academy@business.illinois.edu, +1 217-333-2747,,University Program,,1,1,,,,,,,,"6,036",-0.2,-0.3,0.3,"52,340","109,612.19",-7.8%,79,66.96%,1.78,12.73%,64.79%,0.61%,,,,13,,,,,,,,,,
Linden Capital Partners,https://www.crunchbase.com/organization/linden-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Linden Capital Partners is a Chicago-based private equity group focused exclusively on leveraged investments in middle market healthcare and life science companies.,15,,http://www.linkedin.com/company/linden-llc,,,Active,Linden Capital Partners is a Chicago-based private equity group focused exclusively on leveraged investments.,2002-01-01,year,,,,,,http://www.lindenllc.com/,info@lindenllc.com,(312) 506-5600,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"6,414",-0.3,-0.8,-0.1,"3,936","3,129.79",74.25%,203,-34.55%,4.91,-53.31%,30.92%,12.06%,"3,535,930","-418,126",-10.57%,4,,,,,,,,13182400,USD,13182400
Harrison Street Real Estate Capital,https://www.crunchbase.com/organization/harrison-street-real-estate-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Harrison Street Real Estate Capital is a property investment management firm. It offers its users with investment products for access to private and public real estate segments. Their goal is to create a series of differentiated investment products that spans the risk and return spectrum. The firm and its affiliates manage property assets and publicly traded securities through multiple investment vehicles on behalf of sovereign wealth funds, public & corporate pension funds, endowments, insurance companies, foundations, and family offices. The company manages property assets across the country through both commingled funds and public security products such as closed-end opportunistic real estate funds, open-end core funds, and public REIT securities. The firm also launched a European student housing opportunity fund, targeting the acquisition and development of student housing properties throughout the U.K. and Europe. Harrison Street Real Estate Capital is a U.S.-based company that was founded in 2005 by Christopher Galvin.",10,,https://www.linkedin.com/company/harrison-street-real-estate-capital-llc/,,,Active,Harrison Street Real Estate Capital is a real estate investment management firm.,2005-01-01,year,,,,,,http://www.harrisonst.com,info@harrisonst.com,,,Private Equity Firm,Late Stage Venture,1,1,,1,1,1,,,,"7,193",0,4.5,2.7,"3,242","5,246.81",-75.3%,247,185.37%,2.45,38.71%,51.08%,12.71%,"5,347,905","2,991,128",126.92%,11,,,14,,,,,132785,USD,132785
Abundant Venture Partners,https://www.crunchbase.com/organization/abundant-venture-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Abundant Venture Partners is an angel venture capital that is specialized in early-stage health care and media companies. It offers financial, legal, marketing, and entrepreneurial experience to founders to help them create profitable businesses faster. The company’s client portfolio includes AVIA, Centro, FastModel Technologies, ThinkCERCA, Kontera, Cardinal Path, Cellucomp, Education Funding Partners, Healthfinch, Myca, Ardent.io, Frequency540, and Rise Health. Abundant Venture Partners was founded in 2011 and is based in Chicago, Illinois.",11,http://twitter.com/swinand,http://www.linkedin.com/company/abundant-venture-partners,http://www.facebook.com/pages/Abundant-Venture-Partners/223107227713048,,Active,Abundant Venture Partners is an angel venture capital that is specialized in early-stage health care and media companies.,2011-01-01,year,,,,,,http://www.abundantventurepartners.com/,info@abundantventurepartners.com,,,Venture Capital,,1,1,,1,,,,,,"10,131",0.8,0.9,2,"2,789","2,107.16",57.31%,7,-91.79%,2.23,-5.09%,3.92%,-6.3%,"6,294,098","-2,051,455",-24.58%,17,,,7,,,,,,,
Next Chapter Holdings,https://www.crunchbase.com/organization/next-chapter-holdings,"Highland Park, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Next Chapter Holdings (NCH), located in Highland Park, Illinois, is the family office which manages investments of the Pattis family.  The office manages investments of Next Chapter Holdings as well as the investments and business affairs of various family trusts, family members, and The Pattis Family Foundation.",,,https://www.linkedin.com/company/next-chapter-holdings,,,Active,"Next Chapter Holdings (NCH), located in Highland Park, Illinois, is the family office which manages investments of the Pattis family.",,,,,,,,http://www.nextchapterholdings.com,,847-432-8700,,Family Investment Office,,1,1,,,1,1,,,,"11,871",-0.1,0.8,1.5,,29.31,-100%,,,,,,,,,,11,,,,,,,,27213,USD,27213
Central Illinois Angels,https://www.crunchbase.com/organization/central-illinois-angels,"Peoria, Illinois, United States",,,"Great Lakes, Midwestern US",,"Central Illinois Angels is a membership-based angel investment organization composed of business leaders and professionals in Central Illinois. Central Illinois Angels was launched in late 2009 as an angel investment organization focused on providing equity to opportunities that show a promise of significant return to its members. Since inception, the members of Central Illinois Angels have invested over $4.1 million in our 14 portfolio companies. Additionally, Central Illinois Angels is also looking for companies that have a strong management team with relevant experience, and exit strategy for investors, a desire for advice and coaching from investors, and a valuation that fits our risk/reward expectations.",2,,,,,Active,Central Illinois Angels is a membership-based angel investment organization focused on companies across diverse industries.,,,,,,,,http://www.centralillinoisangels.com,kmccoy@centralillinoisangels.com,(309) 696-9881,,Angel Group,,1,1,,,,,,,,"12,375",0,7.3,7.2,,72.22,,,,,,,,,,,14,,,,,,,,495,USD,495
Abbott Ventures,https://www.crunchbase.com/organization/abbott-ventures,"Carthage, Illinois, United States",,,"Great Lakes, Midwestern US",,"AVI focuses on emerging medical technology companies that have the potential to provide long-term strategic growth options for Abbott. It invests in technologies at many different stages of development, but is mostly interested in development companies, particularly in emerging medical technology markets. AVI focuses on medical devices, drug/device combinations, diagnostics and unique drug delivery technologies.",1,,,,,Active,Abbott Ventures is a subsidiary of Abbott dedicated to making venture capital investments in emerging medical technology companies.,,,,,,,,http://www.abbottventures.com,,,,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",1,1,,,,,,,,"13,662",0.4,0.8,1.8,298,271.34,99.61%,636,46.41%,3.23,-53.81%,55.34%,55.34%,"18,238,889","-2,056,660",-10.13%,7,,,,,,,,,,
Pfingsten Partners,https://www.crunchbase.com/organization/pfingsten-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Pfingsten is an operationally-driven private equity firm focused on long-term value creation. From our headquarters in Chicago, and our representative offices in ChangAn, China, and New Delhi, India, we help businesses in ways few private equity firms can, applying our unique operational and global resources to offer real solutions to our companies, unlocking value and propelling growth.",5,https://www.twitter.com/_pfingsten,https://www.linkedin.com/company/pfingsten-partners,,,Active,Pfingsten is an operationally-driven private equity firm focused on long-term value creation.,1989-01-01,year,,,,,For Profit,https://www.pfingsten.com,pfingsten@pfingsten.com,312 222 8707,,Private Equity Firm,Private Equity,1,1,,,,,,,,"14,196",-0.1,-0.3,0.2,"4,035","2,650.12",-36.36%,71,-43.78%,7.5,-60.94%,24.62%,19.73%,"3,618,927","1,776,898",96.46%,12,,,8,,,,,6149611,USD,6149611
HSBC Retail Services,https://www.crunchbase.com/organization/hsbc-retail-services,"Wood Dale, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"HSBC Retail Services, Inc. issues private label credit cards in the United States. It offers credit solutions, including revolving credit, installment loans, co-branded credit cards, dual line credit products, and customer loyalty programs. The company's clients include retailers and manufacturers. HSBC Retail Services, Inc. was formerly known as Household Retail Services, Inc. The company was incorporated in 1971 and is based in Wood Dale, Illinois. HSBC Retail Services, Inc. operates as a subsidiary of HSBC Finance Corp. Source:[Bloomberg Businessweek](http://investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=4165508)",,https://www.twitter.com/hsbc_us,,https://www.facebook.com/hsbcus,,Active,HSBC Retail Services issues private label credit cards in the U.S. that offers various credit solutions to retailers and manufacturers.,1971-01-01,year,,,,,,http://www.hsbcusa.com/retailservices,usphishing@us.hsbc.com,800.462.1874,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"14,390",-0.1,-0.2,0.4,545,"1,803.46",-36.35%,0,-80.17%,1.33,-0.23%,66.55%,0.31%,"16,959,314","3,618,366",27.12%,7,,,,,,,,,,
