Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
University of Nebraska Medical Center,https://www.crunchbase.com/organization/university-of-nebraska-medical-center,"Omaha, Nebraska, United States",,,Midwestern US,,"In addition to providing training for today’s leading medical and healthcare fields, University of Nebraska Medical Center (UNMC) is at the forefront of major research activities. Located in Omaha, Nebraska, UNMC is particularly well known and respected for its programs in Nursing, Pharmacy, Physical Therapy and Physician Assisting. UNMC also has a medical and dental school that trains future doctors and dentists. In addition to offering high-quality medical education, UNMC conducts hundreds of research projects yearly at its Durham Research Centers. Research activities include discoveries and contributions in such areas as cancer treatments and transplant medicine. Since the student population remains relatively small, both classes and research activities take place in small groups, giving students the chance to work with faculty members, who are leaders and pioneers in their field. Additional healthcare education programs include training for such fields as Clinical Laboratory Science, Cytotechnology, Medical Sonography and Radiation Therapy. Each program has its own admission requirements. Students may also apply for funding through research assistantships and fellowships.",103,http://twitter.com/unmc,https://www.linkedin.com/company/university-of-nebraska-medical-center,http://www.facebook.com/60586020276,,Active,University of Nebraska - Medical Center is a school in Omaha.,1869-09-10,day,,,,,,http://www.unmc.edu/,info@nufnd.uneb.edu,(888) 805-1115,,University Program,,1,1,,,,,,,,"3,148",-0.9,-1.2,-0.5,"546,573","557,783.72",7.02%,167,8.35%,3.67,9.35%,54.33%,-1.24%,"102,704","-4,274",-4%,95,4,,19,,,,,106936328,USD,106936328
NDI Medical,https://www.crunchbase.com/organization/ndi-medical,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"NDI Medical, founded in 2002, is a medical device incubator. They develop high-growth companies that focus on innovative neurostimulation technologies to address significant unmet health conditions. Their team includes seasoned entrepreneurs, scientists, physician advisors, and professionals in clinical and regulatory affairs, product development, quality, and finance.",4,,,,,Active,NDI Medical is a medical device incubator developing high-growth companies that focus on innovative neurostimulation technologies.,2002-01-01,year,2008-04-15,day,,,For Profit,http://www.ndimedical.com,info@ndimedical.com,(216)378-9106,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"3,483",-0.1,2.2,1.1,48,132.74,,,,1,,100%,,"33,277,420",,,6,,,9,2,6,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,323425,USD,323425
Anoloriya,https://www.crunchbase.com/organization/anoloriya,"Ann Arbor, Michigan, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,"imaginative insight, sustainable strategy, & efficient execution.",2017-01-01,year,,,,,For Profit,https://anoloriya.com,hi@anoloriya.com,,,Micro VC,Early Stage Venture,1,1,,,,,,,,"4,981",1.1,-0.1,-0.7,,24.06,-100%,,,,,,,,,,9,,,,,,,,,,
SparkLabKC,https://www.crunchbase.com/organization/sparklabkc,"Kansas City, Missouri, United States",,,Midwestern US,,"SparkLabKC  Our mission is to support early-stage technology business startups using a proven seed-stage, mentorship-driven accelerator program that is adapted to the Kansas City region. Our program builds on public-private partnerships and the strengths of the region’s vast entrepreneurial community.",3,http://twitter.com/SparkLabKC,,http://www.facebook.com/Sparklabkc,,Active,"SparkLabKC Our mission is to support early-stage technology business startups using a proven seed-stage, mentorship-driven accelerator",2012-01-01,year,,,,,,http://sparklabkc.com,info@sparklabkc.com,,,Accelerator,,1,1,,,,,,,,"5,085",-0.2,0.3,5.3,,,,,,,,,,,,,3,,,,,,,,,,
Nature's Way,https://www.crunchbase.com/organization/nature-s-way,"Green Bay, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"Nature’s Way is the most recognized and trusted manufacturers of dietary supplements and vitamins. A pioneer in herbal supplements, the Nature’s Way brand is known for its expansive offerings of whole herbs, standardized extracts, vitamins & minerals, and homeopathic remedies. Beyond herbal supplements, Nature’s Way manufactures trusted brands such as Alive! multi-vitamins, Fortify probiotics, Umcka® Cold Care, and Sambucus. Their brands are sold through retail partners in the grocery, drug, mass, health food store, eCommerce and other channels, and they are proud to be growing rapidly.",,https://twitter.com/natureswaybrand,https://www.linkedin.com/company/schwabe_north_america/,https://www.facebook.com/NaturesWayBrands/,,Active,Nature’s Way is the most recognized and trusted manufacturers of dietary supplements and vitamins.,,,,,,,,https://www.naturesway.com/,,1-800-962-8873,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"7,391",-0.2,9.2,9.2,,,,,,,,,,,,,,,,19,,,,,,,
Indiana University Foundation,https://www.crunchbase.com/organization/indiana-university-foundation,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,,,https://www.twitter.com/iufoundation,https://www.linkedin.com/company/indiana-university-foundation,https://www.facebook.com/iufoundation,,Active,Indiana University Foundation is a fundraising organization that supports Indiana University.,1936-01-01,year,,,,,,https://iufoundation.iu.edu,iuf@indiana.edu,800-558-8311,,University Program,,1,1,,,,,,,,"7,494",0.6,-0.1,-0.2,"5,764","4,742.53",59.09%,28,-35.79%,1.5,-5.8%,47.72%,-15.57%,,,,16,,,,,,,,,,
Grange Insurance,https://www.crunchbase.com/organization/grange-insurance,"Columbus, Ohio, United States",,,"Great Lakes, Midwestern US",,"Grange Insurance was first formed 80 years ago to provide affordable car insurance for a specific group—grange members (known nationally as the National Grange Patrons of the Husbandry). But even in the company’s earliest days, its leaders were thinking ahead to the future.",6,https://twitter.com/GrangeInsurance,https://www.linkedin.com/company/164038,https://www.facebook.com/grangeinsurancemarketing,,Active,"Grange Insurance provides tips and articles for our policyholders & agents to help you stay informed about home, business & life insurance.",1935-01-01,year,,,,,For Profit,https://www.grangeinsurance.com/,,(800) 422-0550,,Venture Capital,,1,1,,1,,,,,,"7,602",4.3,3.7,5.8,"138,807","158,234.11",-24.37%,239,-2.36%,5.65,-8.65%,28.7%,6.19%,"268,479","57,483",27.24%,50,,,17,,,,,,,
Pohlad Companies,https://www.crunchbase.com/organization/pohlad-companies,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Founded by legendary entrepreneur Carl Pohlad in 1955, the Pohlad family business holdings are built on a strong foundation of business knowledge and entrepreneurial success.  Managed today by the second generation of the Pohlad family, their business interests continue to grow and diversify, while their companies remain united through common ownership, shared values, and commitment to customers and employees.",,,https://www.linkedin.com/company-beta/1958369/?pathWildcard=1958369,,,Active,"Founded by legendary entrepreneur Carl Pohlad in 1955, the Pohlad family business holdings are built on a strong foundation of business",1955-01-01,year,,,,,,http://www.pohladcompanies.com/,,612-661-3880,,Family Investment Office,,1,1,,,,,,,,"9,453",0.4,1.9,2.7,458,783.82,-22.24%,6,-93.3%,1.62,-24.91%,38.35%,14.08%,"17,547,248","3,282,088",23.01%,9,,,,,,,,19193889,USD,19193889
CarVal Investors,https://www.crunchbase.com/organization/carval-investors,"Hopkins, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"CarVal Investors was founded in 1987.  As a value investor, CarVal grew rapidly and established a firm foundation in the wake of the United States’ financial crisis of the early 1990’s.  In the years that followed, CarVal expanded to Europe, Asia and Latin America as investment opportunities developed from ever-changing credit market cycles.",7,https://www.twitter.com/carvalinvestors,,,,Active,CarVal Investors is a company that offers corporate securities services.,1987-01-01,year,,,,,,http://carvalinvestors.com,,+119529843774,,Venture Capital,,1,1,,1,,,,,,"10,993",0.1,-0.1,1.6,"3,750","4,746.28",0.96%,45,-9.61%,2.73,-35.21%,26.09%,-11.01%,"4,912,154","1,167,458",31.18%,32,,,,,,,,,,
nbkc bank,https://www.crunchbase.com/organization/nbkc-bank,"Overland Park, Kansas, United States",,,Midwestern US,,"nbkc bank partners, invests and/or acquires fintech companies with a shared vision for transforming the traditional banking industry to be simple, transparent and customer-centric. nbkc offers personal and small business deposits and lending, plus home loans nationwide—with extraordinary customer reviews and satisfaction. Since launching nationwide account opening in 2017, fintechs engaged in customer acquisition, customer experience, and product innovation have been a company focus for partnerships, in whatever form that might take. nbkc is an Equal Housing Lender and Member FDIC.",1,https://twitter.com/nbkcbank?lang=en,https://www.linkedin.com/company/nbkc-bank/,https://www.facebook.com/nbkcbank/,,Active,"A modern bank leveraging fintech partnerships to help people and businesses safely save, move and borrow money—whenever, wherever they are.",1999-01-01,year,,,,,,http://www.nbkc.com,eric.garretson@nbkc.com,913-253-0167,,"Accelerator, Venture Capital",,1,1,,,,,,,,"12,372",-0.1,-0.2,1.6,"88,422","97,270.3",-10.12%,278,-5.86%,4.99,-15.5%,27.29%,0.36%,"392,549","47,829",13.87%,63,,,,,,,,,,
Vora Ventures,https://www.crunchbase.com/organization/vora-ventures,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"Vora Ventures announced an investment in the recently closed Vine Street Ventures Fund II.  In addition to its role as investor, Vora Ventures will serve on the Advisory Board of the seed-stage fund, which focuses on investing in promising internet and mobile businesses.",5,,https://www.linkedin.com/company/vora-ventures-llc/?originalSubdomain=in,,,Active,Vora Ventures is a equity group that specializes in building innovative IT companies worldwide,2005-01-01,year,,,,,,http://www.voraventures.com/,,513.792.5100,,"Private Equity Firm, Venture Capital",,1,1,,,1,1,,,,"12,933",0.1,0,0.9,421,375.86,15.26%,,,1,-50%,100%,100%,"20,211,103","2,123,343",11.74%,11,,,,,,,,4166527,USD,4166527
Edgewater Capital Partners,https://www.crunchbase.com/organization/edgewater-capital-partners,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Edgewater Capital is a private equity firm focused on the acquisition of lower, middle-market performance materials companies.",3,,,,,Active,"Edgewater Capital is a private equity firm focused on the acquisition of lower, middle-market performance materials companies.",1998-01-01,year,,,,,,http://edgewatercapital.com,info@edgewatercapital.com,(216) 292-3838,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"13,196",-0.1,0,-0.2,486,"1,936.54",-63.68%,90,129.27%,1.68,-54.41%,32.27%,-5.17%,"16,954,918","8,960,324",112.08%,28,,,,,,,,8863408,USD,8863408
Transportation Resource Partners,https://www.crunchbase.com/organization/transportation-resource-partners,"Bloomfield Hills, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"Transportation Resource Partners (“TRP”) seeks to make investments in growth oriented businesses in the transportation sector. The Firm capitalizes on strategic relationships, commercial synergies, and the transportation expertise of all of its partners, including Penske Corporation and its subsidiaries, partners, and affiliates.",,,https://www.linkedin.com/company/28140668,,,Active,Transportation Resource Partners seeks to make investments in growth-oriented businesses in the transportation sector.,1998-01-01,year,,,,,,http://www.trpfund.com/,james.hislop@trpfund.com,(248) 648-2101,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",1,1,,1,,,,,,"13,656",1.1,2.4,2.7,323,203.27,103.65%,26,-69.37%,4.75,-90.87%,26.55%,26.55%,"16,097,025","3,692,953",29.77%,20,,,,,,,,,,
Ancora,https://www.crunchbase.com/organization/ancora-holdings,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Ancora Holdings Inc. is a client focused investment management and family wealth advisory firm that operates with the highest level of integrity and honesty in all aspects of their business.  This is accomplished through a culture of entrepreneurial spirit that encourages teamwork, excellence, accessibility, humility and accountability in everything they do.",6,https://twitter.com/ancoraadvisors,https://www.linkedin.com/company/the-ancora-group/,,,Active,Ancora Holdings is a client focused investment management and family wealth advisory firm.,2001-01-01,year,,,,,,http://ancora.net/,,216-825-4000,,Family Investment Office,,1,1,,1,,,,,,"13,810",-0.2,1.2,-0.3,"2,591","3,938.87",-82.83%,39,585.09%,1.24,-2.03%,3.28%,-51.56%,"9,318,195","6,454,439",225.38%,33,,,,,,,,,,
Peppertree Capital Management,https://www.crunchbase.com/organization/peppertree-capital-management,"Chagrin Falls, Ohio, United States",,,"Great Lakes, Midwestern US",,"Peppertree Capital Management, Inc. is a private equity fund manager focused on growth equity opportunities primarily in telecommunication infrastructure companies, both in the United States and internationally.",1,,,,,Active,"Peppertree Capital Management, Inc. is a private equity fund manager focused on growth equity opportunities",,,,,,,,http://www.peppertreecapital.com/,,440.528.0333,,Venture Capital,,1,1,,,,,,,,"13,890",0.5,0.2,0.3,337,78.47,,1,,1.45,,54.77%,,"20,466,218",,,6,,,,,,,,145865,USD,145865
RockBridge Capital Partners,https://www.crunchbase.com/organization/rockbridge-capital-partners,"Columbus, Ohio, United States",,,"Great Lakes, Midwestern US",,RockBridge Capital is an investment firm focused on the hospitality industry . The philosophy has been and continues to be to partner with strong hotel operating companies and premium brands to create value for operating partners and investors.,,,,https://www.facebook.com/rockbridge-744286052286079,,Active,RockBridge Capital is an investment firm focused on the hospitality industry . The philosophy has been and continues to be to partner with,1992-01-01,year,,,,,,http://www.rockbridgecapital.com/flash.html,info@rockbridgecapital.com,614-246-2400,,"Micro VC, Venture Capital",,1,1,,,,,,,,"16,392",0.7,1.9,0,"5,279","2,043.66",399.35%,2,-96.44%,1.94,-32.38%,6.33%,-37.38%,"4,950,942","-5,250,520",-51.47%,8,,,,,,,,79611,USD,79611
Evolution Capital Partners,https://www.crunchbase.com/organization/evolution-capital-partners,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Evolution Capital Partners is a small business private equity firm dedicated to helping businesses in the midst of this tricky phase, making it possible for them to take that next leap forward. Through Evolutionary Capital, a combination of small business financing and consulting, teir team enables previously undiscovered companies to get where they want to go without tying on the risk that can often be a part of that process.",6,https://twitter.com/evolution_cp,https://www.linkedin.com/company/evolution-capital-partners-llc,https://www.facebook.com/EvolutionCapitalPartners,,Active,Helping businesses get from 'established' to 'growth' with Evolutionary Capital.,2005-01-01,year,,,,,,http://www.evolutioncp.com/,jkadlic@evolutioncp.com,(216) 593-0402,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"16,861",-0.2,0,-0.2,"2,017","1,242.38",138.68%,44,53.97%,2.21,-6.33%,32.32%,-31.52%,"8,118,612","-3,489,813",-30.06%,20,,,14,,,,,37428,USD,37428
Angel Capital Association,https://www.crunchbase.com/organization/angel-capital-association,"Overland Park, Kansas, United States",,,Midwestern US,,"The Angel Capital Association is the leading professional and trade association supporting the success of angel investors in high-growth, early-stage ventures. ACA provides professional development, industry voice, public policy advocacy and an array of benefits and resources to its membership of more than 200 angel groups and platforms and more than 12,000 individual accredited investors. ACA's mission is to fuel the success of angel groups and private investors that invest in high growth, early-stage ventures.",76,http://twitter.com/ACAAngelCapital,http://www.linkedin.com/company/angel-capital-association,https://www.facebook.com/319931041523685,,Active,The Angel Capital Association is the leading professional and trade association supporting the success of angel investors.,2005-01-01,year,,,,,,http://www.angelcapitalassociation.org,press@angelcapitalassociation.org,913-894-4700,,Angel Group,,1,1,,,,,,,,"17,175",-0.1,-0.3,2.4,"26,760","23,191.65",-17.02%,81,-32.3%,1.89,-33.59%,45.35%,9.94%,"1,353,642","275,652",25.57%,34,2,,,,,,,22116,USD,22116
Northern Pacific Group,https://www.crunchbase.com/organization/northern-pacific-group,"Wayzata, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Northern Pacific Group operates as a private equity investment firm. Northern Pacific Group has technology, business services, and business to business sector focus in companies.",2,,,,,Active,Northern Pacific Group operates as a private equity investment firm.,2012-01-01,year,,,,,,http://www.northernpacificgroup.com/,info@northernpacificgroup.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"17,459",-0.2,-0.1,-0.1,409,393.79,-70.16%,24,-96.19%,6.32,81.13%,0%,-15.99%,"13,441,411","5,439,259",67.97%,12,,,5,,,,,,USD,
Stonehenge Partners Inc.,https://www.crunchbase.com/organization/stonehenge-partners-inc,"Columbus, Ohio, United States",,,"Great Lakes, Midwestern US",,"Stonehenge Partners directs the investment activities for approximately $700 million in mezzanine and equity commitments. Stonehenge's investment professionals have extensive experience sourcing, evaluating and structuring mezzanine and private equity capital transactions including: - Management buyouts - Leveraged acquisitions - Recapitalizations - Expansion and growth capital Stonehenge Partners often invests subordinated debt and equity in the same company offering an integrated solution for all junior capital requirements in a transaction. Stonehenge Partners has the flexibility to invest in a variety of structures including subordinated debt, preferred stock and common stock. We add strategic value at the board level and rely on management teams to run the business.",1,,,,,Active,Stonehenge Partners directs the investment activities for approximately $700 million in mezzanine and equity commitments.,1999-01-01,year,,,,,,http://www.stonehengepartners.com,info@stonehengepartners.com,(877) 298-4409,,Private Equity Firm,,1,1,,1,1,1,,,,"19,015",-0.4,-0.4,2.3,336,372.96,-49.1%,,,1,-56.45%,100%,58.88%,"22,003,502","8,265,925",60.17%,7,,,10,,,,,659651,USD,659651
First Green Partners,https://www.crunchbase.com/organization/first-green-partners,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"First Green was founded by co-presidents Doug Cameron and Tom Erickson, who collectively have over 50 years of industry and investment experience. Together they have worked with over 55 start-ups as employees, investors, or advisors. They bring complementary skill sets in technical, financial, and advisory roles.",,,,,,Active,Innovation At The Intersection Of Agriculture And Technology.,,,,,,,For Profit,http://firstgreenpartners.com/,info@firstgreenpartners.com,(952) 288-2760,,Venture Capital,,1,1,,1,,,,,,"19,521",-0.3,-0.3,-0.3,212,57.66,,971,,3,,,,"21,256,925",,,4,,,4,,,,,,,
Wing Capital Group,https://www.crunchbase.com/organization/wing-capital-group,"Milwaukee, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"With over $100 million in available equity, Wing Capital targets investments in companies and people seeking dynamic growth. We take a long-term approach and look to invest our time, experience and energy to assist management in taking companies to the next level. Our Founding Partners and Managing Directors bring years of diverse operating experience and a unique perspective to mentor and guide our portfolio teams. And although financial success is at the core of our mission, the thrill of winning in business cannot be measured in numbers alone. Our organizational culture embraces this philosophy, which in our belief produces exceptional results. We take great pride in our ability to seamlessly and efficiently close our transactions on time and without surprises. The Wing Capital team always strives to invest “more than just capital.”",,,,,,Active,"With over $100 million in available equity, Wing Capital targets investments in companies and people seeking dynamic growth.",,,,,,,,http://www.wingcapitalgroup.com,jbeischel@wingcapitalgroup.com,262-375-6401,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"22,142",-0.1,-0.2,0.7,76,36.19,,,,1,,100%,,"32,224,940",,,5,,,,,,,,,,
Oracle Capital Partners,https://www.crunchbase.com/organization/oracle-capital-partners,"Detroit, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,,1,,,,,Active,Oracle Capital Partners is a private equity firm.,2005-01-01,year,,,,,,http://www.oraclecapital.com,,949.383.4800,,Private Equity Firm,,1,1,,,,,,,,"22,271",-0.1,1.5,3.1,,134.29,-100%,,,,,,,,,,7,,,,,,,,25101,USD,25101
Renaissance Holding Company,https://www.crunchbase.com/organization/renaissance-holding,"Youngstown, Ohio, United States",,,"Great Lakes, Midwestern US",,,,https://www.twitter.com/official_rhd,https://www.linkedin.com/company/1818857,https://www.facebook.com/officialrhd,,Active,Renaissance Holding Company offers dental insurance products and services.,,,,,,,,http://renaissanceholdings.com,contact@renaissanceholdings.com,+91 76 76 111666,,Venture Capital,Late Stage Venture,1,1,,1,,,,,,"23,879",-0.1,1.8,1.8,"2,062","4,063.09",-39.27%,13,-86.79%,1.36,-11.9%,41.09%,-7.6%,"9,206,201","2,092,528",29.42%,15,,,18,,,,,,,
ShoreView Industries,https://www.crunchbase.com/organization/shoreview-industries,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Founded in 2002 in Minneapolis, Minnesota, ShoreView Industries manages three funds totaling $900 million — eliminating the need to raise third-party equity on a deal-by-deal basis. ShoreView has partnered with family or entrepreneurial-owned companies across many sectors, including engineered products, distribution, industrial services, business services, and niche consumer products.",1,,,,,Active,"ShoreView Industries is a private equity firm specializing in middle market companies, recapitalization, growth equity, management buyouts.",2002-01-01,year,,,,,,http://www.shoreview.com,info@shoreview.com,(612) 436-4280,,Private Equity Firm,,1,1,,1,,,,,,"24,758",-0.1,0.1,2.4,757,"1,340.48",57.59%,66,113.92%,1.2,-56.99%,79.85%,48.1%,"14,947,579","148,702",1%,17,,,,,,,,,,
Millstone Capital Partners,https://www.crunchbase.com/organization/millstone-capital-partners,"St Louis, Missouri, United States",,,Midwestern US,,"Millstone Capital Advisors is dedicated to helping small to mid-sized companies grow through direct investments and strategic assistance.  We have extensive experience working with companies in a broad range of industries, including information technology, health care, financial services, marketing, manufacturing, energy, real estate, notes and insurance.  As a St. Louis-based company, the founder and principals of Millstone Capital Advisors have a long history of philanthropy and volunteer support in the region.  Our mission includes enhancing quality of life and economic development for the people in the companies in which we invest and the communities in which they operate.",,,,,,Active,Millstone Capital Advisors is dedicated to helping small to mid-sized companies grow through direct investments and strategic assistance.  ,2013-01-01,year,,,,,,http://www.millstoneca.com/,dschertzer@millstoneca.com,(314) 450-7799,,Venture Capital,,1,1,,1,,,,,,"25,262",0,1.7,3.4,363,983.79,4.67%,262,-51.25%,4.42,-12.99%,,,"15,560,005","551,116",3.67%,5,,,,,,,,316643,USD,316643
Powerplay Capital Management,https://www.crunchbase.com/organization/powerplay-capital-management,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"The founders of Powerplay Capital Management - Charles Gholl, Dave Christian and Mike Ramsey - know something about pressure.Before Gholl found his niche in finance and investment management, he was a litigator who tried cases for insurance companies.Christian and Ramsey were members of the 1980 U.S. Olympic hockey team that upset the Russians and won the gold medal, and later they both played in the National Hockey League. Now the three partners are players in another high-pressure contest: They are the managers of a hedge fund, with headquarters in Minneapolis. In style and location, Powerplay is far from the epicenter of the hedge fund explosion. Yet in many ways it typifies the industry:High-income investors have poured billions of dollars into privately managed funds that pursue a host of investment strategies, from the daringly simple to the exceedingly complex. Unlike mutual funds, Powerplay tends to concentrate its investments in a handful of stocks. And also unlike mutual funds, Powerplay charges its clients a ""performance fee"":If the fund does well, the managers get a percentage of the profits.Hedge funds are exempt from U.S. rules barring incentive fees because of the net worth, and hence the sophistication, of their clients.",,,,,,Closed,"The founders of Powerplay Capital Management - Charles Gholl, Dave Christian and Mike Ramsey - know something about pressure.Before Gholl",,,,,,none,,http://www.powerplaycapital.com,Charlie@powerplaycapital.com,,,Private Equity Firm,Early Stage Venture,1,1,,,1,1,,,,"25,369",-0.2,0,-0.4,,,,,,,,,,,,,9,,,,,,,,,,
SBV Capital,https://www.crunchbase.com/organization/sbv-capital,"Lees Summit, Missouri, United States",,,Midwestern US,,,,https://twitter.com/spectrumsbv,https://www.linkedin.com/company/spectrum-business-ventures-inc-,,,Active,SBV Capital provides capital solutions for portfolio companies to assist their growth.,2002-01-01,year,,,,,,http://sbv.com/,,310-928-7555,,Venture Capital,,1,1,,,1,1,,,,"25,509",-0.4,1.4,4.5,"2,311","2,301.16",172.47%,11,109.61%,1.55,0.77%,74.54%,-0.92%,"8,052,425","-5,016,272",-38.38%,26,,,9,,,,,28509,USD,28509
Techstars Farm to Fork Accelerator,https://www.crunchbase.com/organization/techstars-farm-to-fork-accelerator,"Saint Paul, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Techstars Farm to Fork Accelerator is our first program focused on the tech/digital side of food and agriculture. Partnered with Cargill and Ecolab, the program is looking for the best entrepreneurs across the entire food value chain, from AgTech, manufacturing and supply chains, to food safety, waste reduction and traceability. The program is based in Minneapolis-St. Paul, Minnesota.",,,,,,Active,"Aims on finding the best entrepreneurs working on solutions in food tech, food supply chain and AgTech. Partnered with Cargill and Ecolab. ",2018-01-01,month,,,,,For Profit,https://www.techstars.com/farm-to-fork-program/,,,,Accelerator,Seed,1,1,,1,,,On-Site,2019-04-07,13,"26,114",-0.4,-0.5,-0.5,,,,,,,,,,,,,38,,,,,,,,,,
Qey Capital,https://www.crunchbase.com/organization/qey-capital,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"Qey capital is a private equity firm that makes long-term investments with businesses that want to manage their multiple risks. By providing growth capital for start up to midsize companies, qey partners with business owners to improve performance, diversify market exposure and infuse complementary yet effective tools for development. Additionally, qey can cultivate investment opportunities in business platforms that are underrepresented by minority business enterprise (mbe) ownership, directly creating value by broadening the scope of services and products available for strategic relationships or stand-alone entities.",,,,,,Active,Qey Capital is a private equity firm that makes long-term investments with businesses that want to manage their multiple risks.,,,,,,,,http://qeycapital.com/ ,info@qeycapital.com,,,Private Equity Firm,Late Stage Venture,1,1,,,,,,,,"26,528",-0.1,0.1,0.3,,359.05,-100%,,,,,,,,,,19,,,,,,,,,,
Black Ventures,https://www.crunchbase.com/organization/rivers-companies-inc,"Detroit, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,,,http://twitter.com/blkventures,http://www.linkedin.com,,,Active,"Black Ventures is a venture equity firm that builds, invests, and acquire tech startups in music, entertainment, and consumer media.",2004-01-01,year,,,,,For Profit,http://www.blkvc.com,,,,Micro VC,"Crowdfunding, Seed",1,1,,,,,,,,"27,451",-0.2,-0.3,-0.3,,55.16,,,,,,,,,,,3,,,,,,,,,,
ClearArc Capital,https://www.crunchbase.com/organization/fifth-third-asset-management,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"ClearArc Capital, Inc. provides investment strategies designed to meet the evolving needs of institutional clients. Through specialized investment teams that are highly adaptive to today’s markets, ClearArc Capital maintains a primary focus on client success. Formerly known as Fifth Third Asset Management, Inc. (FTAM), ClearArc Capital seeks to build upon historic strengths and provide progressive investment solutions with an eye on the evolving financial markets across the globe.",2,,,,,Active,"Formerly known as Fifth Third Asset Management, Inc.",1900-06-17,day,,,,,,https://www.cleararccapital.com/,,,,Private Equity Firm,,1,1,,,1,1,,,,"27,620",-0.1,3,2.9,,39.88,-100%,,,,,,,,,,6,,,,,,,,,,
New Fashion Pork,https://www.crunchbase.com/organization/newfashionpork,"Jackson, Minnesota, United States",,,"Great Lakes, Midwestern US",,,,https://www.twitter.com/nppc,,https://www.facebook.com/newfashionpork,,Active,"New Fashion Pork is a producer of high quality pork with operations in Minnesota, Indiana.",,,,,,,,http://www.nfpinc.com/,hr@nfpinc.com,507-847-4610,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"27,851",0.5,3.5,0.9,"4,337","3,201.31",42.24%,106,-51.84%,1.42,-51.39%,53.9%,15.27%,"6,173,894","733,956",13.49%,8,,,,,,,,31830,USD,31830
