Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Jim Joseph Foundation,https://www.crunchbase.com/organization/jim-joseph-foundation,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,https://www.twitter.com/jimjosephfdn,,https://www.facebook.com/jimjosephfoundation,,Active,Jim Joseph Foundation is a non-profit organization for supporting education of jewish youth and young adult.,2005-01-01,year,,,,,,https://jimjosephfoundation.org,,(415) 658-8730,,Private Equity Firm,,2,2,,1,,,,,,"60,422",-0.1,0.8,0,"3,546","3,003.21",-23.6%,65,-60.59%,1.53,-50.2%,69.5%,20%,"6,097,913","2,441,607",66.78%,43,,,,,,,,437651,USD,437651
ICBT Capital Partners,https://www.crunchbase.com/organization/icbt-capital-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"ICBT is private, value-focused hedge fund based in San Francisco investing in the public markets and high growth private equity opportunities.",,,,,,Active,"ICBT is private, value-focused hedge fund based in San Francisco investing in the public markets and high growth private equity",,,,,,,,,,,,Hedge Fund,"Early Stage Venture, Seed",1,2,,,1,1,,,,"63,270",-0.4,-0.6,3.5,,,,,,,,,,,,,,,,,,,,,,,
H&Q Venture Capital,https://www.crunchbase.com/organization/h-q-venture-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,H&Q Venture Capital was added in 2010.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"64,599",-0.5,-0.2,1.3,,,,,,,,,,,,,,,,,,,,,,,
H2 Investment Properties,https://www.crunchbase.com/organization/h2-investment-properties,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,H2 Investment Properties was added in 2012.,,,,,,,,,,,,Micro VC,Seed,2,2,,,,,,,,"69,349",-0.2,-0.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Shad Run Investments,https://www.crunchbase.com/organization/shad-run-investments,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Closed,Shad Run Investments is a venture capital firm.,,,,,,none,,,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"71,375",-0.5,-0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,
Ironridge Technology,https://www.crunchbase.com/organization/ironridge-technology,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Ironridge Technology Co. is a division of Ironridge Global IV, Ltd. that specializes in direct equity investments in technology companies. Ironridge Global Partners, LLC is an institutional investor, making direct equity investments in micro-cap public companies. The fund has completed over 60 transactions since 2011, ranging from under a quarter million to more than $15 million each, for Nasdaq, NYSE MKT, OTCQB and Pink Sheets companies. Ironridge Global seeks to be a long-term financial partner, assisting public companies in financing growth and expansion by supplying innovative funding solutions and flexible capital.",,,,,,Active,Ironridge Technology offers equity financing opportunities to companies in the technology sector.,,,,,,,,http://www.ironridgeglobal.com,,,,Venture Capital,Early Stage Venture,1,2,,2,1,1,,,,"75,826",-0.2,-0.5,-0.4,164,27.42,,18,,4,,,,"22,196,843",,,7,,,,,,,,,,
Successful Entrepreneur Investors (SEI),https://www.crunchbase.com/organization/successful-entrepreneur-investors-sei,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Successful Entrepreneur Investors provides a forum for potentially high-growth companies to present their business plans for the purpose of obtaining capital and advice from qualified business leaders.  It was founded by concerned business leaders who wanted to address the facts that Wisconsin ranks 43rd among the states in job growth. Most new jobs in the US are created by start-up companies. Wisconsin ranks a dismal 48th in the number of companies started compared to other states.  They are pleased to invite you to participate in a new Medical Entrepreneur Brain Trust dedicated to capitalizing new medical products and innovations that will serve to enhance the health care you provide.,,https://www.twitter.com/weebly,,https://www.facebook.com/weebly,,Active,Successful Entrepreneur Investors provides a forum for potentially high-growth companies to present their business plans,,,,,,,,http://successfulentrepreneurs.weebly.com,,,,Venture Capital,,2,2,,,,,,,,"78,603",0,0.5,2.2,,,,,,,,,,,,,6,,,,,,,,,,
Filtro Private Equity ( Silicon Valley ),https://www.crunchbase.com/organization/filtro-private-equity-silicon-valley,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,Filtro Private Equity offers investment opportunities to companies in their early stages.,,,,,,,,,,,,Private Equity Firm,Early Stage Venture,1,2,,1,,,,,,"79,661",-0.4,0,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Persefon Ventures,https://www.crunchbase.com/organization/persefon-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"At Persefon they concentrate on seed stage mentoring and capital investment for startups in Consumer, Collaboration, Computing Infrastructure on Web and Mobile platforms. They get excited about teaming up with entrepreneurs with a demonstrable idea, a bead on an established market and need, and a realistic notion of where they can make money from it.[ They’re clear on the factors we believe lead to success and their order of importance: Talent, Market, Technology,   They’d rather get involved in a company with great potential for profitability and sustainability and a good chance of becoming really really successful than in one with a slim chance of getting to an IPO.  They’re not looking to slam it out of the park or go home, but to reliably create great companies. ",,,,,,Active,Persefon Ventures provides seed stage mentoring and capital investment for startups.,,,,,,,,http://persefon.com,,,,Venture Capital,Seed,2,2,,,1,1,,,,"85,589",-0.1,-0.5,-0.4,,,,,,,,,,,,,3,,,,,,,,,,
Quatrex Capital,https://www.crunchbase.com/organization/quatrex-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,2,https://www.twitter.com,,,,Active,"Quatrex Capital is an investment advisory firm based in San Francisco, California.",1990-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,1,2,,,1,1,,,,"90,606",-0.3,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Acon Ventures,https://www.crunchbase.com/organization/acon-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Acon Ventures is an affiliate of Texas Pacific Group. Acon Ventures (Texas Pacific Group), founded in 1993, is an international private investment partnership with capital in excess of $7 billion and with offices in Fort Worth, TX; San Francisco, CA; Washington D.C. and London.",,,,,,Active,Acon Ventures is an international private investment partnership.,1993-01-01,year,,,,,,,,,,Private Equity Firm,,2,2,,,,,,,,"90,711",-0.2,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,
Dougery Ventures,https://www.crunchbase.com/organization/dougery-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,"General Technology Venture Capital is a San Francisco-based equity firm that invests in software, hardware, and mobile sector.",1998-01-01,year,,,,,,,,,,Venture Capital,Seed,2,2,,,1,1,,,,"90,861",-0.3,-0.1,0,,,,,,,,,,,,,,,,,,,,,,,
Kuyt Capital Partners,https://www.crunchbase.com/organization/kuyt-capital-partners-2,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,Kuyt Capital Partners specializes in the provision of funding to companies in the consumer services and retail sectors.,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",1,2,,,,,,,,"93,928",-0.2,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Recoleta Ventures,https://www.crunchbase.com/organization/recoleta-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Closed,Recoleta Venture Capital makes investments in early stage companies based in the Silicon Valley.,2006-01-01,year,,,,none,,http://recoletavc.com,,,,Venture Capital,Seed,2,2,,,,,,,,"100,387",-0.2,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Springboard,https://www.crunchbase.com/organization/sliderule,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Springboard (formerly SlideRule) offers flexible online courses in cutting-edge career paths such as data science, design, analytics, marketing, and security. The new economy needs a new approach to education. Education is no longer a one-time investment at the beginning of one's career, it's a lifelong pursuit. We're building an educational experience that empowers our students to thrive in this new world order.",9,http://twitter.com/springboard,https://www.linkedin.com/company/springboard,http://www.facebook.com/MySlideRule,$1M to $10M,Active,"Springboard offers flexible, online courses in cutting-edge career paths such as data science, design, analytics, marketing and security.",2013-01-01,year,,,,,For Profit,https://www.springboard.com/,hello@springboard.com,,,Micro VC,Seed,1,1,,,,,,,,457,-0.3,-0.8,5.7,"953,061","905,724.44",9.34%,134,1.28%,2.28,0.96%,66.6%,-0.15%,"74,487","-4,841",-6.1%,61,8,"16,602",66,,,,,32391,USD,32391
Generate Capital,https://www.crunchbase.com/organization/generate-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Generate Capital is a finance company based in San Francisco, California. Its partners with project developers and technology manufacturers globally to finance sectors in renewable energy, technology, finance, and sustainability sectors.",6,https://twitter.com/GenerateCapital,https://www.linkedin.com/in/matanfriedman,,,Active,"Generate Capital is a finance company based in San Francisco, California.",2014-01-01,month,,,,,,http://www.generatecapital.com/,info@generatecapital.com,415 360 3063,,Venture Capital,Venture,1,1,,1,1,1,,,,749,-0.3,-1,0,"2,606","3,518.17",1.6%,30,-35.21%,2.14,0.01%,57.21%,-11.5%,"6,811,092","315,173",4.85%,43,,,15,,,,,26915,USD,26915
Robot Ventures,https://www.crunchbase.com/organization/robot-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Robot Ventures is a (pre-)seed investor in exceptional fintech and blockchain companies led by founders with big ambitions, and contrarian worldviews.",1,https://twitter.com/robotventures,,,,Active,Robot Ventures is a (pre-)seed investor in exceptional fintech and blockchain companies.,,,,,,,,https://robvc.com/,sayhello@robvc.com,,,Venture Capital,Seed,1,1,,,,,,,,"2,873",-0.3,5.3,9,467,310.05,,21,,1.52,,73.8%,,"17,610,716",,,8,,,,,,,,,,
Pacific Community Ventures,https://www.crunchbase.com/organization/pacific-community-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Pacific Community Ventures is a private growth equity firm focused on investing in small, consumer facing companies that create quality jobs for low-to-moderate income workers as well as deliver exceptional financial returns to the employees, owners, and to our investors. PCV's experienced team works closely with companies, providing hands on strategic and operational guidance in addition to capital.",11,https://twitter.com/PCVtweets,https://www.linkedin.com/company/45038,http://www.facebook.com/pacificcommunityventures,,Active,Pacific Community Ventures (formerly Silicon Valley Community Ventures) opened its doors in 1999 to develop and invest in businesses,1999-01-01,year,,,,,,http://www.pcvfund.com,info@pcvfund.com,415-442-4300,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",1,1,,1,,,,,,"3,697",-0.2,-0.3,0.8,,112.45,-100%,,,,,,,,,,8,,,,,,,,68961,USD,68961
Counterpart Ventures,https://www.crunchbase.com/organization/counterpart-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,1,https://twitter.com/counterpartvc,https://www.linkedin.com/company/counterpart-ventures/,https://www.facebook.com/counterpartventures/,,Active,"Counterpart Ventures is a life cycle VC fund, focused on investing in authentic relationships and built on implicit trust with our founders.",2018-02-01,month,,,,,,http://counterpart.vc,contactus@counterpart.vc,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed, Venture",1,1,,,,,,,,"3,701",-0.4,6.9,7,85,110.54,,,,1,,100%,,"31,807,687",,,6,,,,,,,,,,
Proof of Capital,https://www.crunchbase.com/organization/proof-of-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Proof of Capital is a blockchain focused venture capital fund. Our emphasis is on real adoption and global distribution with a particular focus on Asia and emerging economies. A few sectors we are particularly interested in are: fintech (payment, remittance, custody, wallet), infrastructure (security, identity), hardware, and the consumer layers of the blockchain ecosystem.",,https://twitter.com/proofofcapital,https://www.linkedin.com/company/proofofcapital/,https://www.facebook.com/proofofcapital/,,Active,Proof of Capital is a blockchain focused venture capital fund with an emphasis is on real adoption and global distribution.,2019-02-01,day,,,,,,http://www.proof.fund,hello@proof.fund,,,Venture Capital,"Early Stage Venture, Seed, Venture",1,1,,1,,,,,,"6,700",-0.2,-0.4,2,671,516.29,24.97%,2,-99.4%,1.23,-19.85%,77.49%,3.92%,"15,740,636","-410,781",-2.54%,10,,,,,,,,,,
XYZ Venture Capital,https://www.crunchbase.com/organization/xyz-ventures-33d5,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,XYZ Ventures is an early stage venture capital firm.,2017-01-01,year,,,,,,http://www.xyzvc.com/,Info@xyzvc.com,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"7,005",-0.3,4.7,4.8,,,,,,,,,,,,,5,,,,,,,,,,
OneTraction,https://www.crunchbase.com/organization/onetraction,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"OneTraction is an open innovation accelerator that cater to entrepreneur, startup and small businesses. OneTraction is a Silicon Valley-based team of entrepreneurs and innovators with deep knowledge and expertise, along with extensive network from top schools to investors and Fortune 500 partners. We help startups unleash disruption and growth.",3,http://twitter.com/OneTraction,http://www.linkedin.com/company/onetraction,http://www.facebook.com/pages/Onetraction/1405784773014394,,Active,Helping Launching Disruptive Startups,2013-01-01,year,,,,,,http://onetraction.com,info@onetraction.co,(000)-000-0000,,Accelerator,,1,1,,,,,,2019-09-30,48,"7,220",1.4,3.2,2.2,25,4.19,,,,1,,100%,,"34,809,012",,,16,,,5,,,,,,,
Wave Capital,https://www.crunchbase.com/organization/wave-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"From hiring an early team, to finding product-market fit and raising a strong series A, Thier firm is designed to be the only partner founders need as they get up and running.",1,https://twitter.com/wavecapitalvc,https://www.linkedin.com/company/wavecapital/,,,Active,Wave is a venture firm that specializes in marketplaces.,2017-01-01,year,,,,,,http://wave.capital/,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"7,386",-0.2,-0.2,-0.1,"1,886","1,622.22",32.66%,73,485.4%,1.17,5.01%,83.18%,-5.58%,"9,412,468","-1,366,928",-12.68%,18,,,,,,,,,,
Galois Capital,https://www.crunchbase.com/organization/galois-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Galois Capital is a crypto trading fund. The company's flagship Alpha Fund focuses on strategies in algorithmic market making and OTC trading. The advent of cryptocurrencies and cryptoassets brings an opportunity to trade a nascent but lucrative market. The fund is founded on 2017.,2,https://twitter.com/galois_capital,https://www.linkedin.com/company/galoiscapital/,https://www.facebook.com/Galois-Capital-1491917917540400/,,Active,"Galois Capital is a crypto trading fund, its Alpha Fund focuses on strategies in algorithmic market making and OTC trading.",2017-01-01,year,,,,,,http://galois.capital/,contact@galois.capital,,,Venture Capital,,1,1,,,,,,,,"7,647",-0.4,-0.8,4.1,"2,053","2,582.46",17.33%,261,-23.96%,3.19,-10.57%,22.17%,13.45%,"7,126,700","253,384",3.69%,11,,,,,,,,,,
Automation Ventures,https://www.crunchbase.com/organization/79-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,https://www.linkedin.com/company-beta/7973108/,,,Active,Invests in Startups that Automate Human Labor,2019-01-01,year,,,,,,https://www.automation.vc,,,,"Micro VC, Venture Capital",,1,1,,,0,0,,,,"8,716",5,5.9,4.9,,26.02,,,,,,,,,,,1,,,,,,,,,,
Protocol Ventures,https://www.crunchbase.com/organization/protocol-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Protocol Ventures is the leading digital asset fund of funds in the space. Protocol's strategy is multi-pronged. We invest in the most reputable funds in the crypto asset class, offering our investors diversification and access to top tier deal flow via a single LP investment. We also opportunistically invest in early stage venture deals at the intersection of financial technology and digital assets.",,,https://www.linkedin.com/company/protocolventures/about/,,,Active,Protocol Ventures is the leading digital asset fund of funds in the space with a hybrid liquid and venture style strategy.,2017-11-01,day,,,,,,https://www.protocolventures.com/,ir@protocolventures.com,,,"Fund Of Funds, Venture Capital",Venture,1,1,,,,,,,,"9,558",0,0.7,4,766,491.37,37.76%,14,81.78%,1.2,-40.03%,80.07%,80.07%,"15,187,622","249,556",1.67%,3,,,,,,,,,,
SkyKnight Capital,https://www.crunchbase.com/organization/skyknight-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,2,,https://www.linkedin.com/company/skyknight-capital/,,,Active,"SkyKnight Capital is a private equity firm based in San Francisco, California.",2015-01-01,year,,,,,,https://www.skyknightcapital.com/,,,,Private Equity Firm,,1,1,,1,,,,,,"9,640",-0.5,-1.2,2.4,188,247.23,-44.4%,156,-74.73%,15,114.29%,0%,-25%,"15,860,105","-1,123,142",-6.61%,15,,,,,,,,,,
For Good Ventures,https://www.crunchbase.com/organization/for-good-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"For Good Ventures is an investment firm that supports innovative, disruptive technologies changing the world for good. The firm invests in for-profit, positive-impact businesses, and funds in private markets positioned for scalable, positive change. It specifically invests in companies that fundamentally benefit humanity or the environment as a core focus of their business model.",,,,,,Active,"For Good Ventures is an investment firm that supports innovative, disruptive technologies changing the world for good.",,,,,,,,https://forgoodventures.com/,info@forgoodventures.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,1,,,,,,,,"9,820",-0.3,-0.4,2.2,,28.31,-100%,,,,,,,,,,6,,,,,,,,,,
Social Venture Network,https://www.crunchbase.com/organization/social-venture-network,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Social Venture Network is a venture capital firm that connects business leaders, social entrepreneurs, and impact investors. It supports and promotes innovative entrepreneurs and business leaders who contribute to the well-being of their employees, customers, investors, communities, and the environment.   It also fosters strong connections and collaborations among business leaders and entrepreneurs that lead to the discovery of solutions to social, economic, and environmental problems.   It also contributes to an ecosystem that enhances and supports these solutions and promotes a just sustainable economy.   Social Venture Network was established in 1987. based in San Francisco, California.",7,http://twitter.com/SVNetwork,http://www.linkedin.com/company/social-venture-network,http://www.facebook.com/SocialVentureNetwork,,Active,"Social Venture Network is a venture capital firm that connects business leaders, social entrepreneurs, and impact investors.",1987-01-01,year,,,,,,http://svn.org/,mege@svn.org,(415) 561-6501,,Micro VC,,1,1,,,,,,,,"10,476",-0.3,-0.5,5.8,185,"1,141.88",,,,2,,,,"24,312,453",,,21,,,,,,,,,,
True Wind Capital Management,https://www.crunchbase.com/organization/true-wind-capital-management,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"True Wind is a San Francisco based private equity firm, focused on investing in high quality technology companies with strong management teams and attractive growth prospects. Their founders have invested over $10 billion of equity public and private transactions and have 50 combined years of experience building successful companies in a variety of industries, geographies, economic cycles, and transaction types. They target investments in which we can partner directly with management teams and support their pursuit of market leadership with their cross-sector operational expertise, deep network, and strategic insight. This cross-sector investment history provides a diverse set of experiences and skills, which we leverage and focus within a disciplined technology practice.",,,https://www.linkedin.com/company/true-wind-capital-l-p-,,,Active,long-term private investor focused on the technology industry,2014-01-01,year,,,,,,http://www.truewindcapital.com/,hello@truewindcapital.com,415.780.9975,,Private Equity Firm,,1,1,,1,,,,,,"10,839",0.1,0.6,-0.1,745,"1,010.76",-37.02%,85,280.86%,3,44.32%,28.05%,-10.48%,"11,968,159","1,680,853",16.34%,19,,,,,,,,,,
Define Ventures,https://www.crunchbase.com/organization/define-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Define Ventures is an early stage venture capital firm solely focused on investing in digital health companies. We partner with entrepreneurs with the digital health focus and expertise that they deserve to redefine healthcare that will change all of our lives.,,https://twitter.com/definevc,https://www.linkedin.com/company/definevc/,,,Active,Define Ventures is a venture capital firm investing in digital health companies.,2019-01-01,year,,,,,,https://definevc.com/,,415-737-6398,,"Micro VC, Venture Capital",Early Stage Venture,1,1,,,,,,,,"10,929",0,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,
HMI Capital,https://www.crunchbase.com/organization/hmi-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Established during the 2008 – 2009 global financial crisis, HMI Capital, LLC seeks to invest in the highest-quality businesses when capital markets put pressure on their valuations.  Taking a long-term perspective with a strong value orientation, HMI seeks the best opportunities globally, primarily in public equities and at times distressed credit.  The firm holds a concentrated portfolio of 10 – 12 deeply researched names in five distinct industry sectors that tend to have a high concentration of companies with outstanding business models: software; tech-enabled services; internet & media services; infrastructure systems and services; and financial services. Through this approach, HMI strives to deliver high risk-adjusted real returns over long time frames with a low probability of permanent loss of capital.",,,,,,Active,HMI Capital seeks to invest in the highest-quality businesses when capital markets put pressure on their valuations.,2008-01-01,year,,,,,,https://hmicapital.com/,,(415) 391-9500,,Venture Capital,,1,1,,,,,,,,"11,323",1.2,2,9,368,794.28,-71.15%,122,58.69%,3,77.82%,0%,-38.82%,"19,637,952","8,367,636",74.24%,21,,,,,,,,28432,USD,28432
Alter Global,https://www.crunchbase.com/organization/alter-global,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Alter finds and scales the best tech ventures in emerging markets. Our purpose is to support not just high-growth ventures, but high-character founders - they’re not just building their companies, they’re building their countries and are inspiring others to do the same.  Alter works with ventures in Haiti, Cuba, Afghanistan, Myanmar, and Bangladesh - soon Nigeria and Pakistan. Our portfolio of 12 ventures now generate $492M+ in est. annual revenues and have created 2,300 jobs since we started Alter in 2015. Founded out of Stanford’s Graduate School of Business, our team consists of top MBAs from Stanford, Harvard, and Wharton with work experience at top firms. Our financiers and board include some of Silicon Valley's most impressive entrepreneurs, investors, experts: Endeavor Catalyst’s MD, Allen Taylor, Kiva’s co-founder, Jessica Jackley, Ripple’s co-founder, Chris Larsen, McKinsey North America’s Chairman, Gary Pinkus, Innovation Endeavor's Co-Founder, Scott Brady, and Ulu Venture's Miriam Rivera, among other thought leaders.",,https://twitter.com/Alter_Global,https://www.linkedin.com/company/alter-global/,https://facebook.com/ventureboldly,,Active,The emerging market's best tech VC,2015-01-01,year,,,,,,http://alter.global,hello@alter.global,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"12,128",-0.2,-0.3,-0.1,"3,314","2,968.76",-14.17%,5,-94.95%,4.09,14.05%,8.22%,-17.94%,"4,913,963","391,254",8.65%,16,,,8,,,,,,,
super{set} venture studio,https://www.crunchbase.com/organization/superset-venture-studio,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,https://twitter.com/supersetsf,,,,Active,"We are a community of proven technologists, entrepreneurs, and artists developing supporting new and innovative startups.",2018-01-01,year,,,,,,http://www.superset.com,,,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"12,718",0.8,0,-0.3,"3,369","1,938.24",-8.67%,4,-69.75%,1.43,-11.14%,71.38%,24.27%,"6,479,653","425,385",7.03%,3,,,,,,,,,,
Coefficient Ventures,https://www.crunchbase.com/organization/coefficient-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,https://twitter.com/CoefficientVC,https://www.linkedin.com/company/18265874,,,Active,Coefficient Ventures,2017-09-01,month,,,,,For Profit,https://www.coefficientventures.com,,,,Venture Capital,Venture,1,1,,,,,,,,"12,833",0,-0.1,-0.2,,364.64,-100%,,,,,,,,,,5,,,,,,,,,,
Angel Labs,https://www.crunchbase.com/organization/angel-labs,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Angel Labs is the world's first ""investor accelerator"" targeting high-net-worth individuals & executives all around the world. Our goal is to make an impact on the liquidity side of the entrepreneurial equation, build connected angel investor & LP communities globally and create smart capital for entrepreneurs.",2,,https://www.linkedin.com/company-beta/6598484,http://www.facebook.com/startuplabs.org,,Active,Angel Investing & Venture Capital education platform with a presence in 38 countries,2013-01-01,year,,,,,,http://www.angellabs.co/,,,,Angel Group,,1,1,,,,,,,,"13,358",-0.1,-0.2,1.8,90,611.42,-52.45%,7,-11.6%,1,-63.88%,100%,100%,"31,610,261","9,494,066",42.93%,6,,,,,,,,,,
Maple VC,https://www.crunchbase.com/organization/maple-vc,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,https://twitter.com/maplevcfund,,,,Active,Focused on investing in exceptional founders.,2016-01-01,year,,,,,,http://maplevc.com,,,,Micro VC,Early Stage Venture,1,1,,,,,,,,"13,701",0.7,1.1,0,191,73.7,-23.28%,71,764.61%,2,-41.07%,,,"23,972,693","4,948,745",26.01%,2,,,,,,,,,,
Cannell Capital,https://www.crunchbase.com/organization/cannell-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,1,,,,,Active,Cannell Capital is an employee owned hedge fund sponsor and investor in public equity markets.,1992-01-01,year,,,,,,http://cannellcapital.com,,(307) 733-2284,,Hedge Fund,"Late Stage Venture, Private Equity",1,1,,,1,1,,,,"13,793",-0.1,0,1,90,692.88,-79.65%,,,1,0%,100%,0%,"31,631,618","12,289,629",63.54%,14,,,,,,,,,,
Convivialite Ventures,https://www.crunchbase.com/organization/convivialite-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Created in 2017, Convivialité Ventures, is the venture arm of Pernod Ricard and is based in San Francisco - the heart of the world's innovation ecosystem. By nurturing entrepreneurship, Convivialité  plays a key role in the development of innovative and inspiring new offerings that not only embrace, but also shape, the future evolution of socializing.",,,,,,Active,Convivialite Ventures plays a key role in the development of innovative and inspiring new offerings ..,,,,,,,,https://www.convivialite-ventures.com/,Angela.Baiamonte@pernod-ricard.com,,,Venture Capital,Venture,1,1,,,,,,,,"13,798",0.6,-0.1,0,,667.94,-100%,,,,,,,,,,14,,,,,,,,,,
Oval Partners,https://www.crunchbase.com/organization/oval-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Oval Partners was founded in 2015 and is a multi-family office investment firm designed to provide liquidity, growth capital, and acquisition funding to founders of growing businesses across North America.  Oval's capital base is permanent – it is committed, unencumbered, and unconstrained in terms of holding period. Oval offers the capabilities and capital of a private equity fund, but the mentality, partner orientation, and investment time-frame of a private holding company. Oval's principals have completed more than 75 transactions involving platform investments, acquisitions, exits, and re-financings. Oval focuses on making investments in the Business and Tech Enabled Services, Information Services, Internet, Software/SAAS and Industrial Technology markets. FlexPrint embodies the essence of Oval's targeted buy and build strategy in attractive, service-oriented niche end markets",5,,,,,Active,"A private equity investment firm based in San Francisco, California.",,,,,,,,http://www.ovalpartners.com/,info@ovalpartners.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"14,426",-0.2,-0.3,1,306,"1,146.37",,790,,3.99,,,,"17,177,607",,,22,,,,,,,,,,
