Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Spinnaker Capital,https://www.crunchbase.com/organization/spinnaker-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Since 1997, Boston-based Spinnaker Capital LLC has been investing in private companies, real assets, and a variety of funds on behalf of a select number of high net-worth families. Spinnaker Capital’s focus includes venture capital, private equity, hedge funds, real estate, and event-driven public equity opportunities. It makes investments across various industries including technology, healthcare, energy, telecommunications, electronics/instrumentation, asset management, and consumer-related businesses. Spinnaker Capital is actively involved in meeting the needs of its portfolio companies across all stages of their growth and evolution by serving on Boards of Directors, contributing strategic and managerial advice, rendering access to, and guidance about, capital markets and financing, and providing highly flexible equity and convertible debt financing solutions. Traditionally, Spinnaker Capital also takes an active role in the formation of new funds and investment organizations. It provides initial start-up capital, makes lead LP commitments, serves as advisors, and provides co-investment capital. Spinnaker Capital welcomes proposals for investment opportunities from entrepreneurs, fund managers, and other investors seeking long-term partner relationships.",5,,,,,Active,"Since 1997, Boston-based Spinnaker Capital LLC has been investing in private companies, real assets, and a variety of funds on behalf of a",1997-01-01,year,,,,,,http://www.spincap.com,info@spincap.com,(617) 720 5800,,Venture Capital,Early Stage Venture,2,2,,1,1,1,,,,"23,157",0.4,0,0.7,,43.71,,,,,,,,,,,2,,,3,,,,,,,
Tabard Venture Capital,https://www.crunchbase.com/organization/tabard-venture-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,https://twitter.com/tabardvc,https://www.linkedin.com/company-beta/11096701/,,,Active,Early-stage venture capital investing in technical AgTech entrepreneurs.,2017-01-01,month,,,,,,http://www.tabardvc.com,info@tabardvc.com,,,Angel Group,"Early Stage Venture, Seed",2,2,,,,,,,,"23,348",1.4,-0.1,-0.1,,75.98,,,,,,,,,,,13,,,,,,,,,,
Easterly Capital,https://www.crunchbase.com/organization/easterly-capital,"Beverly, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Easterly Partners is a privately held investment management firm based in Washington, DC.  The firm’s strategy aims to provide investors with value-added returns with a core risk profile.  Easterly Partners’ focus is to produce an attractive yield for investors with an emphasis on capital preservation. Easterly Partners is led by real estate and investment management professionals with extensive experience navigating both up and down economic real estate cycles.  The team has expertise in acquisitions, dispositions, market research, asset management, capital markets, and financing.  Easterly Partners’ strong real estate platform is enhanced by unparalleled knowledge and relationships within the GSA sector.",5,,,,,Active,"Easterly Partners is a privately held investment management firm based in Washington, DC. The firm’s strategy aims to provide investors",,,,,,,,http://easterlycapital.com,,617-303-4800,,Angel Group,Late Stage Venture,2,2,,,,,,,,"23,446",0.2,-0.2,0.1,769,296.63,337.5%,46,192.75%,2.15,7.74%,20.39%,20.39%,"12,853,932","-11,493,706",-47.21%,25,,,10,,,,,,,
Pine Street Capital Partners,https://www.crunchbase.com/organization/pine-street-capital-partners,"Wellesley, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Formed in 2004, Pine Street Capital Partners provides capital to lower market companies (typically $10- $75 million in revenue).  They invest with experienced and committed management teams in established companies, providing mezzanine and equity capital in sponsored and unsponsored transactions.",,https://twitter.com/pinestreetcp,https://www.linkedin.com/company/pine-street-capital-partners,https://www.facebook.com/Pinecap/,,Active,Pine Street Capital Partners is an investment firm that funds lower-middle-market companies in the form of non-control equity.,2004-01-01,year,,,,,,http://www.pinecap.com,,518-449-9070,,Private Equity Firm,Debt,2,2,,,1,1,,,,"23,487",1.2,3.4,2.4,739,484.56,127.74%,32,-75.01%,2.57,-61.38%,13.37%,13.37%,"12,540,730","-1,936,849",-13.38%,12,,,4,,,,,,,
Momentum Equity Partners,https://www.crunchbase.com/organization/momentum-equity-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,1,http://twitter.com/edgerock,,http://www.facebook.com/pages/Boston-MA/EdgeRock-Technology-Part,,Active,Momentum Equity Partners is a venture capital firm.,2003-01-01,year,,,,,,http://www.momentumequity.com,info@momentumequity.com,617.249.0140,,"Micro VC, Venture Capital",Early Stage Venture,2,2,,2,1,1,,,,"23,510",0.9,1.4,0,,44.71,,,,,,,,,,,12,,,,,,,,,,
Team Launch,https://www.crunchbase.com/organization/team-launch,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,https://www.linkedin.com/company/3789964,https://www.facebook.com/teamlaunch,,Active,Team Launch is a Venture Builder Organization,2014-01-01,year,,,,,,http://teamlaunch.com/,hello@teamlaunch.com,,,Venture Capital,,2,2,,,,,,,,"24,299",-0.4,-0.3,1.7,571,636.75,-56.44%,6,-92.68%,1.26,-27.79%,73.81%,15.32%,"16,785,150","6,813,493",68.33%,20,,,9,,,,,,,
Salus Capital Partners,https://www.crunchbase.com/organization/salus-capital-partners,"Needham Heights, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Salus Capital provides secured asset-based loans to middle-market companies across a variety of industries.,2011-01-01,year,,,,,,http://saluscapital.com,info@77courtstreet.com,508-612-6217,,Private Equity Firm,Debt,2,2,,,,,,,,"24,749",2.7,0.8,1.2,316,104.07,89.65%,190,"4,668.34%",6.52,226.21%,,,"15,147,080","-9,628,294",-38.86%,10,,,4,,,,,,,
IBM SmartCamp,https://www.crunchbase.com/organization/ibm-smartcamp,"Waltham, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"SmartCamp is an exclusive global program bringing together entrepreneurs, investors and experienced mentors who want to build a Smarter Planet. SmartCamp provides access to world-class advisors plus a direct route to seed and venture capital. SmartCamp is a global program. Selected companies work with their global mentor network consisting of world-class entrepreneurs, investors and industry experts.",45,http://twitter.com/IBMSmartCamp,,,,Active,"SmartCamp is an exclusive global program bringing together entrepreneurs, investors and experienced mentors.",,,,,,,,http://ibmsmartcamp.com,,,,Corporate Venture Capital,Late Stage Venture,2,2,,,,,,2015-09-16,,"26,657",0,0.3,1,,,,,,,,,,,,,7,,,,,,,,,,
Adelson Family Foundation,https://www.crunchbase.com/organization/adelson-family-foundation,"Needham, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,The Adelson Family Foundation was established in 2007 by Dr. Miriam and Sheldon G. Adelson. The primary purpose of the Foundation is to strengthen the State of Israel and the Jewish people.,,,,,,Active,The Adelson Family Foundation was established in 2007 by Dr. Miriam and Sheldon G. Adelson. The primary purpose of the Foundation is to,,,,,,,,http://www.adelsonfoundation.org,,,,Venture Capital,Grant,2,2,,,1,1,,,,"26,888",1.9,3.7,2.8,394,875.62,-44.45%,54,420.85%,2.77,76.04%,41.63%,-44.01%,"16,625,676","2,257,689",15.71%,4,,,,,,,,36264,USD,36264
Sandstone Capital,https://www.crunchbase.com/organization/sandstone-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,4,,,,,Active,Sandstone Capital is an investment fund focused on long-term investments in public and private companies in India.,,,,,,,,http://www.sandcapllc.com,,617 938 6403,,"Micro VC, Venture Capital",,2,2,,1,1,1,,,,"27,664",-0.3,-0.1,0,,48.16,-100%,,,,,,,,,,3,,,,,,,,,,
Mount Independence Investments,https://www.crunchbase.com/organization/mount-independence-investments-2,"Lexington, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Investment Criteria We have a long-term investment focus and goal of creating great companies. We look for superb managers who have surrounded themselves with a strong team and smart investors. We look for leaders who are candid and self-reflective and, as a result, will create a similar culture in their growing organization. We prefer services (SaaS and other) to products, but will consider both. We prefer B2B to B2C, but will consider both. We seek scalable offerings that rely on great customer service and usability as core success factors. We seek companies solving a clear problem with a competitive edge. We like to see early and repeated customer acceptance.",,,http://www.linkedin.com/in/lyonjb,,,Active,"Mount Independence invests in early-stage and growth capital firms in B2B service businesses focused on SaaS, IoT, and energy.",2012-04-16,day,,,,,,http://www.mtindep.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,2,,,,,,,,"27,918",0.1,0.8,2.7,,,,,,,,,,,,,17,,,,,,,,,,
Swift River Investments,https://www.crunchbase.com/organization/swift-river-investments,"Bolton, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,"Swift River Investments is a family private equity investment firm that focuses on creating opportunity for their stakeholders, including company owners and management. They invest selectively in high-potential companies with solid fundamentals. Then, they work with the operators of those companies to build outstanding businesses.",,,,,,Active,"Swift River Investments is a family private equity investment firm that focuses on creating opportunity for their stakeholders, including",,,,,,,,http://www.srinvestments.com,info@srinvestments.com,508-320-1399,,Family Investment Office,Seed,2,2,,,,,,,,"29,005",0.3,0.1,1.8,,24,,,,,,,,,,,3,,,,,,,,,,
Envirtue Capital LLC,https://www.crunchbase.com/organization/envirtue-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Envirtue Capital is a global investment firm focused on hi-tech opportunities that have a potential to change the world. Our core sectors are Emotion AI, affective computing and HMI, artificial intelligence and cognitive sciences, for IoT, digital medicine, biometrics&security, intelligent transport, mass market, AR/VR and robotics, so we invest in game changing solutions aimed at solving real world problems and transforming cutting-edge industries. Neurodata Lab LLC http://www.neurodatalab.com/ is our US-based portfolio technology company - Emotion AI hub with US, EU and Russian offices. We believe in visionary founders, great scientists and talented ML/CV engineers with a market-centric problem solving mindset and proven track record for overcoming obstacles, to whom we strive to be a reliable value adding partner. Our goal is to help early stage technology enterprises navigate through the complexities of building a successful global business by providing capital, scientific expertise and hands-on support, being there 24/7 and treating every battle as our own.",,,,,,Active,"International Investment Company with offices in Moscow, Boston and Milano",2015-06-01,month,,,,,,http://www.envirtuecapital.com/,info@envirtuecapital.com,(617)274-7855,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",1,2,,2,,,,,,"29,726",1.3,1.9,-0.1,50,294.35,-83.84%,,,1,0%,100%,0%,"33,194,840","10,962,679",49.31%,10,,,,,,,,,,
Race Point Capital Group,https://www.crunchbase.com/organization/race-point-capital-group,"Waltham, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Race Point Capital Group is a Massachusetts-based principal investment firm that funds seed and early stage companies.,,,,,,,,,info@racepointcapital.com,,,Micro VC,Seed,2,2,,,1,1,,,,"30,509",1.4,0.2,-0.4,,,,,,,,,,,,,13,,,,,,,,,,
Deshpande Foundation,https://www.crunchbase.com/organization/deshpande-foundation,"Stoneham, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Gururaj (Desh) and Jaishree Deshpande have encouraged the use of entrepreneurship and innovation as catalysts for sustainable change in the United States, India and Canada since 1996. This website and references to the “Deshpande Foundation” are an all-encompassing description of their global philanthropic pursuits.",29,,,,,Active,Gururaj (Desh) and Jaishree Deshpande have encouraged the use of entrepreneurship and innovation as catalysts for sustainable change in the,1996-01-01,year,,,,,,http://www.deshpandefoundation.org,info@deshpandefoundation.org,508-625-0725,,Incubator,,2,2,,,,,,,,"30,852",2.2,0.9,-0.3,"2,118","2,949.52",-19.71%,197,475.84%,3.99,138.82%,15.15%,-36.71%,"6,200,765","-941,816",-13.19%,7,16,,,,,,,,,
Heritage Partners,https://www.crunchbase.com/organization/heritage-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Heritage Partners is a leading private investment firm specializing in the acquisition and equity-based recapitalization of privately owned businesses.  Since 1987, Heritage has assembled a diversified portfolio exceeding fifty investments with aggregate revenues approaching $2 billion.",,,,,,Closed,A leading private investment firm specializing in the acquisition and equity-based recapitalization of privately owned businesses.,,,,,,none,,https://www.heritagepartnersinc.com,Info@heritagepartnersinc.com,617.439.0688,,Private Equity Firm,,2,2,,2,1,1,,,,"31,367",-0.4,-0.3,0,,,,,,,,,,,,,2,,,,,,,,,,
Old Ironsides Energy,https://www.crunchbase.com/organization/old-ironsides-energy,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Since 2001, our team has built a platform for investing in energy private equity and joint ventures, and has a history of creating  value in the oil and gas business. Old Ironsides Energy, LLC was founded in August 2013. Previously, the Principals were members of Liberty Energy Holdings, LLC.",2,,,,,Active,Old Ironsides Energy builds a platform for investing in energy private equity and joint ventures.,2013-08-01,day,,,,,,http://www.oldironsidesenergy.com/,info@oldironsidesenergy.com,617.366.2030,,"Private Equity Firm, Venture Capital",Private Equity,2,2,,,,,,,,"32,955",-0.5,-0.6,-0.5,368,545.92,-69.53%,30,-86.17%,2,-34.88%,0%,-28.64%,"18,490,744","8,938,886",93.58%,19,,,,,,,,85330,USD,85330
PBJ Capital,https://www.crunchbase.com/organization/pbj-capital,"Lincoln, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,PBJ Capital,,,,,,,,,,,,Venture Capital,,2,2,,,,,,,,"33,005",-0.1,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Cosmos Group,https://www.crunchbase.com/organization/cosmos-group1,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Cosmosgroup.ae is an angel investment company which provides comprehensive support to the budding community of start-ups and entrepreneurs.,2008-03-01,day,,,,,,http://www.cosmosgroup.ae/,webmaster@cosmosgroup.ae,,,Angel Group,,2,2,,,1,1,,,,"34,090",-0.1,-0.3,-0.4,,,,,,,,,,,,,2,,,,,,,,,,
Arcadian Venture Partners,https://www.crunchbase.com/organization/arcadian-venture-partners,"Weston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Closed,"Arcadian Venture Partners LP, is a venture capital firm specializing in early stage and growth capital financing.",,,,,,none,,,,,,Venture Capital,Early Stage Venture,1,2,,,,,,,,"35,307",-0.4,0.4,0,,,,,,,,,,,,,,,,,,,,,,,
ELG Ventures,https://www.crunchbase.com/organization/elg-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"ELG Ventures is a boutique private equity firm based in New England. ELG focuses on investments in the environmental, clean tech, ecommerce, and digital currency markets. We invest in entrepreneurs and ideas that share our passion for innovation, sustainability, and a love for our planet. We seek synergistic technologies that help preserve, protect, and sustain the environment - whether it's a business, product, service, or even an idea. We invest early.  We incubate clean tech start ups.",,,,,,Active,Private Equity,2017-01-01,year,,,,,,https://www.elgventures.com/,info@elgventures.com,6033828481,,Angel Group,Seed,1,2,,,,,,,,"35,408",-0.1,1.3,-0.4,,60.08,-100%,,,,,,,,,,13,,,,,,,,,,
Mayflower,https://www.crunchbase.com/organization/mayflower,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"The Mayflower Group, Ltd. is an investment-banking firm that offers financial advisory services. The firm is based in Boston, Massachusetts.",18,,,,,Active,Venture Capital Firm,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,1,,,,,,"35,687",-0.2,-0.5,2.1,,,,,,,,,,,,,,,,,,,,,,,
Kestrel Management,https://www.crunchbase.com/organization/kestrel-management,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,https://www.linkedin.com/company/kestrel-management-services-llc,,,Active,Kestrel Management Associates provides equity capital and support to small companies with exceptional growth prospects.,1998-01-01,year,,,,,,http://kestrelmanagement.com,,(281) 219-9133,,Private Equity Firm,,2,2,,,2,2,,,,"36,974",-0.5,-0.6,-0.5,"1,047","1,558.8",-10.13%,53,"1,721.01%",1.25,10.49%,55.53%,-23.9%,"12,913,559","732,614",6.01%,14,,,,,,,,,,
Korea Seoul Life Science Fund,https://www.crunchbase.com/organization/korea-seoul-life-science-fund,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Korea Seoul Life Science Fund is a company that specializes in investing services.,,,,,,,,http://kslsfund.com,ckim@oxbio.com,(617)507-6363,,Venture Capital,,2,2,,1,,,,,,"39,232",2,3.2,1.5,,148.28,,,,,,,,,,,21,,,,,,,,,,
East Hill Management,https://www.crunchbase.com/organization/east-hill-management,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,East Hill Management is a venture capital firm specializing in early stage investments. East Hill's venture capital investments are primarily in early stage companies founded by world class scientists in the life sciences and physical sciences which have clearly focused products to address large unmet needs and utilize proprietary intellectual property position.,,,,,,Active,East Hill Management is a venture capital firm specializing in early stage investments.,,,,,,,,http://www.easthillmgt.com/,,,,Venture Capital,Early Stage Venture,1,2,,1,1,1,,,,"39,440",-0.2,-0.2,1.1,,,,,,,,,,,,,6,,,,,,,,,,
BlueHub Capital,https://www.crunchbase.com/organization/boston-community-venture-fund,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"BlueHub Capital invests at the intersection of strong community values and solid business practices. As an organization founded on the conviction that financial return and social return need not be mutually exclusive, we're proving that investment in growth-oriented local businesses can be both a sound financial proposition and an effective way to build stronger communities.",,https://twitter.com/BlueHubCapital,https://www.linkedin.com/company/bluehubcapital/,https://www.facebook.com/BlueHubCapital,,Active,BlueHub Capital invests at the intersection of strong community values and solid business practices.,1985-01-01,year,,,,,,https://bluehubcapital.org/,invest@bluehubcapital.org,617-427-8600,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"39,870",4.4,5.2,6.2,"1,890","5,316.89",-56.93%,64,-68.55%,1.59,-47.35%,73.1%,25.35%,"8,612,296","4,663,145",118.08%,28,,,,,,,,,,
CCC Alliance,https://www.crunchbase.com/organization/cairnwood-corporation,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"CCC Alliance is a group of successful families and individuals that collaborate regularly on wealth management and family office matters. Founded in 1994 by two family offices, CCC Alliance has grown into a diverse group of individuals ranging from innovators of the new economy to families of industrial pioneers. Designed initially as a private forum for families to share best practices and combine their buying power, CCC Alliance has developed into a dynamic peer network, collaborative purchasing organization, and source of insight and opportunities. ",,,,,,Active,CCC Alliance is a group of successful families and individuals that collaborate regularly on wealth management and family office matters.,1994-01-01,year,,,,,,http://www.cccalliance.com,cccinfo@cccalliance.com,617.457.8311,,Venture Capital,,2,2,,1,2,2,,,,"40,406",1.2,-0.1,3.5,321,103.29,,45,,3.98,,,,"16,810,396",,,7,,,,,,,,145560,USD,145560
Fayerweather Fund,https://www.crunchbase.com/organization/fayerweather-fund,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Fayerweather Fund 1 is based out of Cambridge,,,,,,,,,,,,Private Equity Firm,,1,2,,2,1,1,,,,"40,396",-0.1,0.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,
IBS Capital,https://www.crunchbase.com/organization/ibs-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Investor,,,,,,,,http://www.ibscapital.com,,617-261-5327,,Venture Capital,,2,2,,,2,2,,,,"41,382",-0.2,1,2.3,549,91.56,,,,1,,100%,,"19,685,606",,,6,,,,,,,,,,
Boynton Angels,https://www.crunchbase.com/organization/boynton-angels,"Westborough, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,"Boynton Angel members are a diverse group, with professional experience in over 15 different industries including biotech, consumer products, energy, manufacturing, software, real estate, aeronautics, legal services and telecommunications. Two thirds of the members have invested as individual Angels in over 25 different start-ups prior to joining Boynton Angels. Over 80% of the members have been founders, CEOs and/or presidents of companies and most have served on boards of directors.",1,,,,,Active,"Boynton Angel members are a diverse group, with professional experience in over 15 different industries including biotech, consumer",2009-02-15,day,,,,,,http://www.boyntonangels.com,info@boyntonangels.com,508.983.1452,,Angel Group,Early Stage Venture,2,2,,,,,,,,"46,649",-0.1,-0.3,0.1,279,162.07,68.43%,360,"8,902.78%",2,0%,,,"20,688,902","-4,134,961",-16.66%,5,,,,,,,,,,
Valley Venture Mentors,https://www.crunchbase.com/organization/valley-venture-mentors,"Springfield, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,Valley Venture Mentors (VVM) provides key support to the entrepreneurial ecosystem by uniting carefully selected startups together with high quality business mentors at structured monthly pitch and planning sessions.,,http://twitter.com/VVMentors,https://www.linkedin.com/company/valley-venture-mentors,http://www.facebook.com/Valley-Venture-Mentors-VVM/1335304,,Active,Valley Venture Mentors (VVM) provides key support to the entrepreneurial ecosystem by uniting carefully selected startups together with,2011-01-01,year,,,,,,http://www.valleyventurementors.org,admin@valleyventurementors.org,413-337-2887,,Incubator,,2,2,,,,,,2016-10-19,,"47,407",0.5,-0.3,-0.4,"1,268","1,134.25",-5.58%,40,-26.86%,2.24,-4.8%,54.26%,-15.26%,"10,372,072","734,389",7.62%,44,,,,,,,,,,
Klarman Family Foundation,https://www.crunchbase.com/organization/klarman-family-foundation,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"The Klarman Family Foundation believes that it has an obligation to maximize opportunities to improve and enrich the lives of others. The Foundation takes a thoughtful and collaborative approach to philanthropy designed to create impact, provide leadership and respond nimbly as opportunities or needs arise.",,,,,,Active,The Klarman Family Foundation believes that it has an obligation to maximize opportunities to improve and enrich the lives of others.,,,,,,,,http://www.klarmanfoundation.org,info@klarmanfoundation.org,617.236.7909,,Venture Capital,Grant,2,2,,2,,,,,,"51,151",0.2,-0.4,2,"1,867","3,689.99",254.5%,65,-80.66%,2.04,-53.93%,73.63%,73.63%,"8,083,581","-4,586,189",-36.2%,7,,,,,,,,,,
Venturion Capital,https://www.crunchbase.com/organization/venturion-capital,"Dedham, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Boston area venture capital and growth equity investment firm with emphasis in hi-growth and Fin Tech opportunities,,,,,,,,https://www.venturioncap.com/,,,,Venture Capital,,1,2,,,1,1,,,,"53,566",1,1.9,-0.2,,54.01,,,,,,,,,,,11,,,,,,,,,,
NetAge,https://www.crunchbase.com/organization/netage,"West Newton, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,1,,,,,Active,"NetAge is a company that helps networked organizations by producing models, methods, processes, and other things.",1980-01-01,year,,,,,,http://www.netage.com,info@netage.com,,,Micro VC,Seed,2,2,,,,,,,,"55,334",3,3.1,-0.3,"1,790","3,314.73",-15.6%,7,-84.74%,1.43,-5.49%,58.27%,-9.91%,"9,155,290","1,091,864",13.54%,24,,,3,,,,,,,
Fidelity Contrafund,https://www.crunchbase.com/organization/fidelity-contrafund,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Fidelity Contrafund - Fidelity Advisor New Insights Fund is an open ended equity mutual fund launched by Fidelity Investments. It is co-managed by Fidelity Management & Research Company, FMR Co., Inc., Fidelity Research & Analysis Company, Fidelity Management & Research (U.K.) Inc., Fidelity International Investment Advisors (U.K.) Limited, Fidelity Investments Japan Limited, and Fidelity International Investment Advisors. The fund primarily invests in the public equity markets across the globe. It seeks to invest in the stocks of companies operating across diversified sectors. The fund invests in the growth or value stocks of companies. It employs fundamental analysis with a bottom-up approach with a focus on factors such as financial condition, earnings outlook, strategy, management, industry position, and economic and market conditions to create its portfolio. The fund benchmarks the performance of its portfolio against the S&P 500 Index. Fidelity Contrafund - Fidelity Advisor New Insights Fund was formed on August 12, 2003 and is domiciled in the United States.",3,https://www.twitter.com/fidelity,https://www.linkedin.com/company/fidelity-investments,https://www.facebook.com/fidelityinvestments,,Active,Fidelity Contrafund is an online platform offering mutual fund research tools.,2003-01-01,year,,,,,,https://fundresearch.fidelity.com,,800-343-3548,,Venture Capital,,2,2,,,1,1,,,,"55,408",-0.1,-0.2,-0.2,"1,724,785","1,468,614.47",20.12%,323,-9.61%,4.25,-4.56%,43.23%,2.45%,,,,6,,,,,,,,,,
The Legatum Center,https://www.crunchbase.com/organization/the-legatum-center,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,2,https://www.twitter.com/mitlegatum,,https://www.facebook.com/mitnews,,Active,MIT Regional Entrepreneurship Acceleration Program.,,,,,,,,https://legatum.mit.edu,legatum@mit.edu,617 225 6949,,University Program,,2,2,,,,,,,,"55,496",1,4.5,1.2,"2,645","7,992.8",-27.13%,130,67.51%,4.49,105.9%,48.58%,-33.63%,,,,31,,,,,,,,,,
Boston Financial & Equity Corporation,https://www.crunchbase.com/organization/boston-financial-equity-corporation,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Since 1968 BF&EC has specialized in leasing capital equipment to Angel and Venture Capital backed start-ups, emerging growth companies, and turnarounds. We write master lease agreements with terms up to 36 months. We do not require warrants or personal guarantees. BF&EC is a direct funder, all our credit decisions are made in house, and we hold all of our paper. As a boutique lessor, we work quickly and we have the flexibility to be creative.",,http://twitter.com/Venturelease,,http://www.facebook.com/pages/Boston-Financial-Equity-Corporatio,,Active,Boston Financial & Equity Corporation is a venture leasing company.,1968-01-01,year,,,,,,http://www.bfec.com,,,,Private Equity Firm,,1,2,,,1,1,,,,"60,123",-0.2,-0.4,1.2,,29.24,,,,,,,,,,,8,,,,,,,,987197,USD,987197
Whittier Ventures,https://www.crunchbase.com/organization/whittier-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Whittier Ventures,,,,,,,,,,,,Venture Capital,Venture,2,2,,,,,,,,"60,795",-0.3,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Springfield Angels,https://www.crunchbase.com/organization/springfield-angels,"Springfield, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,"The Springfield Angel Group is a member-led organization committed to finding, funding and mentoring great young companies from pitch through exit.   Their vision is to help entrepreneurs realize their full potential and bring value back to the city of Springfield. Their unique investment approach caters to benefiting the community they live in.",,http://twitter.com/SAngelsgroup,,http://www.facebook.com/springfieldangelsgroup,,Active,"The Springfield Angel Group is a member led organization committed to finding, funding and mentoring great young companies.",2013-01-01,year,,,,,,http://www.springfieldangels.com/,info@springfieldangels.com,,,Angel Group,"Early Stage Venture, Seed",2,2,,1,,,,,,"60,939",-0.1,-0.4,1.3,,,,,,,,,,,,,6,,,,,,,,,,
Wincove,https://www.crunchbase.com/organization/wincove,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,1,,,,,Active,Actively seeking private investment opportunities with a permanent equity capital base.,,,,,,,,http://www.wincove.com/,info@wincove.com,212-360-1904,,Private Equity Firm,,2,2,,,,,,,,"64,752",-0.4,-1,-0.7,,311.02,-100%,,,,,,,,,,23,,,,,,,,1122793,USD,1122793
