Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Springboard Enterprises,https://www.crunchbase.com/organization/springboard-enterprises,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Venture-catalyst Springboard Enterprises is the premier platform where influencers, investors and innovators meet to help women build ‘big businesses starting small’. Springboard sources, coaches, showcases and supports women-led growth companies seeking equity capital for product development and expansion. Over 500 women-led companies have participated in Springboard's accelerator programs; raising nearly $6.2 billion, creating tens of thousands of new jobs, and generating billions of dollars in annual revenues. More than 80% of Springboard companies are still in business as independent or merged entities, including 10 IPOs and many are the technology engines of publicly traded companies.",40,http://twitter.com/SpringboardEnt,http://www.linkedin.com/company/springboard-enterprises,http://www.facebook.com/springboardenterprises,,Active,"Venture-catalyst Springboard Enterprises is the premier platform where influencers, investors and innovators meet.",2000-01-01,year,,,,,,http://www.sb.co,infosbe@sb.co,202-242-6282,,Accelerator,Seed,2,2,,1,,,,2018-07-27,16,"11,858",-0.2,0.6,0.1,"9,540","5,143.99",148.03%,31,-53.64%,1.92,-2.57%,29.28%,-45.29%,"3,050,254","-1,768,894",-36.71%,26,,,10,,,,,34475,USD,34475
EIG Global Energy Partners(EIG),https://www.crunchbase.com/organization/eig-global-energy-partners-eig,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"EIG has been a trusted partner to many preeminent companies in the energy sector since 1982 and our global platform supports seven offices on five continents. They know that long-term success in the energy sector requires understanding, patience and dedication. This is not a sector conducive to generalists or on-the-job training.",1,,,,,Active,EIG has been a trusted partner to many preeminent companies in the energy sector since 1982 and our global platform supports seven offices,,,,,,,,http://eigpartners.com,,(202) 600-3300,,Private Equity Firm,,2,2,,2,1,1,,,,"11,998",0.2,1.2,1.2,"4,098","7,478.07",-51.52%,42,74.34%,2.21,4.94%,58.24%,18.63%,"4,692,464","1,838,838",64.44%,24,,,,,,,,1095024,USD,1095024
Blue Delta Capital Partners,https://www.crunchbase.com/organization/blue-delta-capital-partners,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,Blue Delta Capital Partners is a growth equity firm which is primarily focused on the U.S. Federal Government technology market,,,,,,,,http://www.bluedeltacapitalpartners.com,info@bluedeltacapitalpartners.com,,,Private Equity Firm,,1,2,,,,,,,,"14,351",-0.2,-0.8,2.2,684,"1,104.66",1.16%,149,"1,018.88%",7.4,338.37%,35.98%,-16.43%,"10,740,240","-3,411,855",-24.11%,20,,,9,,,,,,,
Guggenheim Investments,https://www.crunchbase.com/organization/guggenheim-investments,"Rockville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Guggenheim Investments is the global asset management and investment advisory division of Guggenheim Partners with more than $250 billion* in total assets across fixed income, equity, and alternative strategies. We focus on the return and risk needs of insurance companies, corporate and public pension funds, sovereign wealth funds, endowments and foundations, wealth managers, and high-net-worth investors.",3,https://twitter.com/GuggenheimPtnrs,https://www.linkedin.com/showcase/guggenheim-investments/,,,Active,Guggenheim Investments is the global asset management and investment advisory division of Guggenheim Partners.,,,,,,,,https://www.guggenheiminvestments.com/,,,,Venture Capital,,2,2,,1,1,1,,,,"14,357",-0.2,-0.1,-0.1,"57,738","54,485.34",5.09%,82,19.07%,2,-2.28%,54.53%,-4.78%,"782,570","9,706",1.26%,14,,,12,,,,,,,
3Si Microventure & Holdings,https://www.crunchbase.com/organization/3si-micro-venture-holdings,"Fredericksburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"3Si invests in breakthrough innovations within early-stage ventures that can disrupt markets. We build our portfolio based on compelling people, transformative ideas, significant intellectual property, deep market understanding, and the opportunity for capital efficiency and leverage.",6,http://www.twitter.com/3Si_Holdings,,http://www.facebook.com/3SiHoldings,,Active,Early & growth-stage VC firm serving aspiring entrepreneurs who are pushing the envelope.,2015-03-01,day,,,,,,http://www.3SiHoldings.com,Contact@3SiHoldings.com,(202)643-2022,,Venture Capital,"Early Stage Venture, Private Equity, Seed",2,2,,,,,,,,"16,973",-0.2,0.2,-0.1,478,"1,281.68",-90.66%,59,265.66%,2.5,85.02%,59.52%,28.99%,"15,616,938","10,040,714",180.06%,4,,,,,,,,,,
415 Ventures,https://www.crunchbase.com/organization/415-ventures,"Lanham, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"415 Ventures operates as a venture capital firm. Our  first investment is a social media-networking site called ViewersRepublic.com, which uses user-generated contents, i.e. videos, photos, blogs, and music to introduce and connect one member to another.  ViewersRepublic.com also serves as an alternative to iTunes and Amazon as a place to sell music. What we have over the other guys is that we do not take commissions out of the revenue the artists/bands make selling through us. We charge a one-time fee for setting up the album, and $20 a month for selling through us. In addition, we take the a lot of the stress out of out trying to get their music heard for indies because we provide a radio function that they can automatically add their music to, which is available for free streaming by ALL visitors. We also provide this service to major labels worldwide.",,,,,,Active,415 Ventures operates as a venture capital firm.,2007-01-01,year,,,,,,http://415ventures.com,badepoju@415ventures.com,301-455-6821,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"17,171",0.1,0.2,2.8,,,,,,,,,,,,,2,,,,,,,,,,
MaSa Partners,https://www.crunchbase.com/organization/masa-partners,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,https://www.twitter.com/impact_masa,https://www.linkedin.com/company/masa-partners,https://www.facebook.com/masaimpact,,Active,"MaSa Partners is a provider of financial and human capital to early stage, socially responsible companies that are changing the world.",,,,,,,,http://masaimpact.com,,,,Venture Capital,Early Stage Venture,2,2,,2,,,,,,"18,508",1,0,3.1,,11.75,,,,,,,,,,,6,,,,,,,,,,
New Magellan Ventures,https://www.crunchbase.com/organization/new-magellan-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"New Magellan Venture Partners, LLC is venture capital firm specializing in early stage investments. The firm takes a lead role in managing and growing its portfolio companies and also provides and management consulting services to private clients. New Magellan Venture Partners, LLC is based in Washington, District of Columbia.",,,,,,Active,"New Magellan Venture Partners, LLC is venture capital firm specializing in early stage investments.",2009-01-01,year,,,,,,http://www.newmagellan.com,hello@newmagellan.com,202-783-9320,,Venture Capital,,1,2,,1,,,,,,"23,865",-0.1,-0.1,2,,7.79,,,,,,,,,,,2,,,,,,,,97031,USD,97031
Fox Ventures,https://www.crunchbase.com/organization/fox-ventures,"Beltsville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Fox Ventures, LLC is an inspiring, family owned, special event décor company specializing in one-of-a-kind, innovative designs. All team members have been hand selected for their expertise and are fully certified in all aspects of event décor. Fox Ventures is focused on the principles of RESPECT, PRODUCT, SALESMANSHIP, CLIENT FOCUS, and SAFETY in order to provide exclusive rentals for extraordinary events. Our sales team has two objectives- listen and create. Every event is unique and we ensure cohesive design elements making your custom event truly unlike any other.",2,http://twitter.com/FoxVentures_LLC,,http://www.facebook.com/pages/Fox-Ventures-LLC/340141729354076,,Active,Fox Ventures LLC is a luxury event design company providing exclusive handcrafted decor and furniture for special events in the DC area,2012-01-01,year,,,,,,http://www.foxventuresllc.com,Jo@foxventuresllc.com,301-937-1571,,Venture Capital,,2,2,,,,,,,,"24,783",0.1,3,0,,129.05,,,,,,,,,,,6,,,,,,,,,,
FINCA Ventures,https://www.crunchbase.com/organization/finca-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"FINCA Ventures is an impact investing initiative of FINCA International that leverages a global microfinance network to catalyze market-based solutions to poverty. It does so by providing patient capital and pre- and post-investment support to high-impact, early-stage social enterprises that offer affordable, high-quality and life-enhancing products and services for low-income families.",2,https://twitter.com/FINCA,https://www.linkedin.com/company/finca-international/,,,Active,FINCA Ventures is an impact investing initiative of financial services organisation.,1984-01-01,year,,,,,,https://www.fincaventures.com/,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"24,843",-0.5,-0.7,-0.1,428,781.32,-35.55%,976,257.3%,2.36,-11.37%,0%,-39.16%,"16,617,008","3,844,725",30.1%,23,,,,,,,,,,
Ace Investments,https://www.crunchbase.com/organization/ace-investments,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"ACE is an experienced money manager specializing in developing and implementing alternative investment strategies. Our mission is to provide positive investment returns, compared with the major stock indices, by creating strategies which are designed and implemented to potentially succeed in all market environments, whether trending or consolidating. These strategies aim to complement traditional portfolios as a growth component. We place a high priority on business ethics as we do on attempting to managing risk, preserving client capital and maintaining client relationships. We believe that these priorities are what truly separate ACE from the rest. Trading futures and options involves substantial risk of loss and is not suitable to all investors.",,,,,,Active,ACE is an experienced money manager specializing in developing and implementing alternative investment strategies.,,,,,,,,http://www.investwithace.com/index.php?homepage=yes,info@investwithace.com,,,Private Equity Firm,Private Equity,1,2,,,1,1,,,,"25,298",-0.2,-0.2,2.4,,10.27,,,,,,,,,,,6,,,,,,,,,,
Venturehouse Group,https://www.crunchbase.com/organization/venturehouse-group,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Venturehouse is a holding company that creates, builds, invests in and acquires technology companies, with a focus on telecommunications and the Internet.",2,,,,,Active,"Venturehouse is a holding company that creates, builds, invests in and acquires technology companies, with a focus on telecommunications",1999-01-01,year,,,,,,http://www.venturehousegroup.com,businessplans@venturehousegroup.com,202.295.8100,,Venture Capital,,2,2,,,2,2,,,,"26,309",0.6,-0.1,4.8,387,324.05,169.3%,46,,1.47,47.43%,73.68%,-26.32%,"19,294,459","-10,029,561",-34.2%,5,,,,,,,,1154966,USD,1154966
BV Group Ventures,https://www.crunchbase.com/organization/bv-group-ventures,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,Shop For Air Jordans 11 Retro Low Concords Black Shoes! Air Jordan Low Concord is one of the leading shoes brands that offer an exclusive range of superior quality and trendy shoes.,,,,,,Active,BV Group Ventures is an international investment banking and asset management firm.,1995-01-01,year,,,,,,http://www.bvgroup.com,info@bvgroup.com,703 748 7400,,"Micro VC, Venture Capital",Late Stage Venture,2,2,,,1,1,,,,"26,776",1.5,0.9,3.5,88,113.6,-57.98%,,,1,0%,100%,0%,"31,703,625","5,904,418",22.89%,6,,,,,,,,,,
B7inc,https://www.crunchbase.com/organization/b7inc,"Rockville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"B7 is a network of people passionate about technology and the growth of the tech scene in the greater DC area. Our mission is to discover great companies, untap their potential, and generate uncommon success",,http://twitter.com/b7inc,http://www.linkedin.com/company/3228574,http://www.facebook.com/B7Inc,,Active,B7 is a venture capital firm providing financial support and services to various businesses.,2013-01-01,year,,,,,,http://www.b7inc.com,b7@b7inc.com,(707) 602-7010,,Venture Capital,"Debt, Early Stage Venture",1,2,,,1,1,,,,"27,186",0.9,0.9,0,,56.16,,,,,,,,,,,5,,,,,,,,,,
Ridge Capital Partners,https://www.crunchbase.com/organization/ridge-capital-partners,"Middleburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Ridge Capital Partners, L.L.C. is a private equity investment firm focused on partnering with outstanding managers to pursue platform build-ups.",,,,,,Active,Ridge Capital Partners is a private equity firm focused on growth investments in middle-market companies.,1992-01-01,year,,,,,,http://www.ridgecapital.com,,,,Private Equity Firm,Private Equity,2,2,,,,,,,,"28,825",0,5.5,4.3,,112.41,,,,,,,,,,,20,,,,,,,,,,
Private Access Network,https://www.crunchbase.com/organization/private-access-network,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,https://www.twitter.com/pan7365,https://www.linkedin.com/company/private-access-network,https://www.facebook.com/privateaccessnetwork,,Active,PAN helps discerning investors profit and entrepreneurs thrive through meaningful investments in superior private companies.,2015-03-01,month,,,,,,https://PrivateAccessNetwork.com,info@privateaccessnetwork.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market",2,2,,,,,,,,"30,061",1.9,0.8,2.2,,204.52,-100%,,,,,,,,,,6,,,8,,,,,,,
Georgetown Capital Partners,https://www.crunchbase.com/organization/georgetown-capital-partners,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Georgetown Capital Partners is a Washington-based investment firm that funds private growth companies and residential developments.,,,,,,,,http://www.georgetowncapitalpartners.com,,678.855.7270,,Private Equity Firm,Late Stage Venture,1,2,,2,1,1,,,,"33,445",-0.4,-0.2,-0.4,,16.67,,,,,,,,,,,6,,,,,,,,,,
Hendricks Investment Holdings,https://www.crunchbase.com/organization/hendricks-investment-holdings,"Silver Spring, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Hendricks Investment Holdings works on investing in companies and creating fun vacations.,,,,,,,,https://hihllc.com,,301-755-2050,,Venture Capital,,2,2,,,,,,,,"34,747",-0.2,0,-0.3,,21.62,,,,,,,,,,,12,,,,,,,,,,
Democracy Fund,https://www.crunchbase.com/organization/democracy-fund,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,13,https://www.twitter.com/democracyfund,,https://www.facebook.com/democracyfundus,,Active,Democracy Fund,,,,,,,,http://www.democracyfund.org/,info@democracyfund.org,202-420-7900,,Venture Capital,,2,2,,2,,,,,,"37,381",-0.5,-0.4,-1.2,"10,828","13,982.39",38.17%,122,-22.29%,3.2,43.96%,47.1%,-10.98%,"2,009,896","-787,426",-28.15%,36,,,17,,,,,889474,USD,889474
Institute of Education Sciences,https://www.crunchbase.com/organization/institute-of-education-sciences,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"The Institute of Education Sciences (IES) is the statistics, research, and evaluation arm of the U.S. Department of Education. We are independent and non-partisan. Our mission is to provide scientific evidence on which to ground education practice and policy and to share this information in formats that are useful and accessible to educators, parents, policymakers, researchers, and the public. IES conducts six broad types of work that addresses school readiness and education from infancy through adulthood and includes special populations such as English Learners and students with disabilities.",21,https://twitter.com/IESResearch,,https://www.facebook.com/secretaryarneduncan,,Active,"The nation’s leading source for rigorous, independent education research, evaluation and statistics.",,,,,,,Non-profit,https://ies.ed.gov,dana.tofig@ed.gov,(202) 245-6940,,Government Office,,2,2,,1,1,1,,,,"38,014",-0.9,-1.7,-0.3,"145,130","142,264.58",1.5%,180,27.27%,3.29,1.8%,59.2%,4.4%,,,,8,,,,,,,,,,
Samson Venture Partners,https://www.crunchbase.com/organization/samson-venture-partners,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,1,,,,,Active,Samson Venture Partners is an investment group employing clinical and FDA regulatory experts in discerning life science opportunities.,,,,,,,,http://www.samsonvp.com,info@samsonvp.com,,,Venture Capital,Early Stage Venture,1,2,,1,1,1,,,,"39,671",-0.1,0,3.6,,,,,,,,,,,,,9,,,,,,,,,,
Middleburg Capital Development,https://www.crunchbase.com/organization/middleburg-capital-development,"Middleburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Middleburg Capital Development (MCD) is a private equity investment firm. We partner with entrepreneurs, growing businesses, private banking groups, university incubation centers, funds, and other private equity groups. We are involved with new technologies, data and information sectors, the service sectors, core manufacturing and natural resources. Our partners and our Advisory Board members support interest in global opportunities.",,,,,,Active,"Middleburg Capital Development (MCD) is a private equity investment firm. We partner with entrepreneurs, growing businesses, private",2013-01-01,year,,,,,,http://mcapd.com,info@mcapd.com,540-687-7134,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"44,093",0.1,-0.4,0.4,302,143.77,109.22%,,,1,-50%,100%,100%,"23,105,962","-3,000,811",-11.49%,19,,,,,,,,,,
TBJ Investments,https://www.crunchbase.com/organization/tbj-investments-llc,"Washington Navy Yard, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,TBJ Investment is a Family Office making direct investments in select technology-driven companies.,1,https://twitter.com/tbjinvestments,https://www.linkedin.com/company/tbj-investments-llc,,,Active,TBJ Investment is a Family Office making direct investments in select technology-driven companies.,1997-01-01,day,,,,,,http://tbjinvestments.typepad.com/,tbj@tbjinvestmentsllc.com,,,Angel Group,"Early Stage Venture, Secondary Market, Seed",2,2,,,1,1,,,,"45,096",-0.2,-0.6,-0.4,,19.98,,,,,,,,,,,,,,,,,,,,,
Chesapeake Partners Management,https://www.crunchbase.com/organization/chesapeake-partners-management,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,2,,,,,Active,Chesapeake Partners Management is a privately-owned hedge fund sponsor investing in the public equity and alternative investment markets.,1991-01-01,year,,,,,,http://www.chesapeakepartners.net,,,,Hedge Fund,"Late Stage Venture, Private Equity",2,2,,,2,2,,,,"45,226",-0.4,1.4,0,,,,,,,,,,,,,,,,,,,,,,,
Milestone Merchant Partners,https://www.crunchbase.com/organization/milestone-merchant-partners,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Milestone Advisors, LLC (â€œMilestoneâ€) is the financial advisory division of Milestone Merchant Partners, LLC. Milestone is a FINRA licensed broker/dealer and is headquartered in Washington, DC, with additional offices in Newport Beach, CA and Miami, FL. Milestoneâ€™s core focus is providing investment banking services to institutions and companies within the financial services sector.  Milestoneâ€™s partners and professionals have particular expertise in working with: Banks and Thrifts Commercial, Consumer and Mortgage Finance Companies Accounts Receivable Management and Business Process Outsourcing Firms Insurance and Re-Insurance Companies Asset Managers They advise their clients on: Mergers and Acquisitions Corporate Finance Solutions Restructuring Services Merchant Banking Other Strategic Alternatives. The principals of Milestone have completed over $16 billion in M&A and Corporate Finance transactions through approximately 270 engagements.",1,,,,,Active,"Milestone Advisors, LLC (â€œMilestoneâ€) is the financial advisory division of Milestone Merchant Partners, LLC.",2001-01-01,year,2013-01-10,day,,,,http://www.milestonecap.com,info@milestonecap.com,415.974.5888,,Private Equity Firm,Early Stage Venture,2,2,,1,2,2,,,,"45,545",-0.1,-0.2,0,,45.87,,,,,,,,,,,4,,,,,,,,,,
National Geographic Ventures,https://www.crunchbase.com/organization/national-geographic-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,National Geographic Ventures creates and distributes scientific- and expedition-based content across multiple platforms and media.,,,,,,,,http://www.natgeofilms.com,,,,Venture Capital,,2,2,,,1,1,,,,"47,396",0.9,0,3.3,,110.27,,,,,,,,,,,1,,,,,,,,,,
Longstreet Partners,https://www.crunchbase.com/organization/longstreet-partners,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Closed,Longstreet Partners is a provider of advisory services to companies considering growth via acquisition as well as liquidity event planning.,2002-01-01,year,,,,none,,http://www.longstreetpartners.com,dmoore@longstreetpartners.com,703.980.5050,,Venture Capital,Early Stage Venture,1,2,,,,,,,,"55,650",-0.2,1.5,2.2,,44.86,,,,,,,,,,,1,,,,,,,,47932,USD,47932
jVen Capital,https://www.crunchbase.com/organization/jven-capital,"Potomac, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,jVen Capital is a Maryland-based venture capital firm specialized in growth equity investments.,2007-01-01,year,,,,,,http://jvencapital.com,info@jvencapital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,2,,,1,1,,,,"59,053",-0.4,-0.7,-0.6,,41.57,,,,,,,,,,,10,,,,,,,,,,
Potomac Ventures,https://www.crunchbase.com/organization/potomac-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Potomac Ventures is a venture capital firm specializing in early stage investments in internet and related technology companies,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"59,672",-0.3,-0.5,1.6,,,,,,,,,,,,,,,,,,,,,,,
The Innovation Group,https://www.crunchbase.com/organization/the-innovation-group,"Fairfax, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"When Lockheed Martin Corporation closed its Postal Division in 1996, a cadre of specialists in retail information technology from that group reassembled as a new companyâ€”Innovations Group. Since that time, Innovations Group has put its collective experience to work for the benefit of a wider retail customer base from its offices in California, North Carolina and the Washington, D.C., area. From the outset, Innovations Group specialized in providing services to the United States Postal Service, focusing on hardware and equipment development, software and application development, help desk and customer support, and management and training services. Today, Innovations Group provides these same systems and solutions to the retail and financial industries, including such corporate accounts such as IBM, Lockheed Martin and EDS, as well as USPS.  In 2004, Innovations Group was one of a select few companies recognized as outstanding small information technology vendors by Lockheed Martin Corporation.",1,https://www.twitter.com/posteainc,https://www.linkedin.com/company/postea-inc,https://www.facebook.com/postea-1418248635108972,,Active,"When Lockheed Martin Corporation closed its Postal Division in 1996, a cadre of specialists in retail information technology from that",1996-01-01,year,,,,,,http://www.theinnovationsgroup.com,info@theinnovationsgroup.com,888 257-3879,,Micro VC,Seed,2,2,,,,,,,,"64,128",-0.5,0,-0.5,,,,,,,,,,,,,3,,,,,,,,,,
SugarOak,https://www.crunchbase.com/organization/sugaroak,"Herndon, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,"SugarOak is a Virginia-based private equity and real estate firm focused on acquisitions, dispositions, and exchanges in North America.",1979-01-01,year,,,,,,http://www.sugaroak.com,info@sugaroak.com,,,Private Equity Firm,Early Stage Venture,1,2,,2,1,1,,,,"67,022",0.3,3.1,0.6,881,175.37,416.2%,117,"1,883.64%",4.28,114.12%,19.82%,19.82%,"9,995,145","-14,614,867",-59.39%,17,,,,,,,,,,
WomenAngels.net,https://www.crunchbase.com/organization/womenangels-net,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Closed,WomenAngels.net is an angel investment firm designed to help women investors.,2000-01-01,year,,,,none,,,,,,Angel Group,"Early Stage Venture, Seed",1,2,,,,,,,,"71,241",-0.2,1.7,1.6,,,,,,,,,,,,,,,,,,,,,,,
National Telecommunications and Information Administration,https://www.crunchbase.com/organization/national-telecommunications-and-information-administration,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,5,https://www.twitter.com/ntiagov,,https://www.facebook.com/ntiagov,,Active,NTIA is the Executive Branch agency that is principally responsible for advising the President on telecommunications and information policy.,,,,,,,,https://www.ntia.doc.gov/,,,,Government Office,,2,2,,1,2,2,,,,"77,537",-0.4,-0.4,0.5,"63,911","67,367.17",-4.12%,66,10.31%,1.84,6.33%,59.84%,-2.65%,,,,,,,,,,,,,,
Mercator Broadband Partners,https://www.crunchbase.com/organization/mercator-broadband-partners,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Closed,Mercator Broadband Partners is a venture capital firm focused exclusively on investing in the enablers of the Broadband revolution.,,,,,,none,,http://www.mercatorbroadband.com/,,,,Venture Capital,,2,2,,2,2,2,,,,"87,846",-0.3,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,
MRW Capital,https://www.crunchbase.com/organization/mrw-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,MRW Capital is a Virginia-based investment management firm.,,,,,,,,,,,,Venture Capital,Late Stage Venture,1,2,,,1,1,,,,"93,098",-0.2,1.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Rowny Capital,https://www.crunchbase.com/organization/rowny-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Rowny Capital is a Washington-based investment services firm that specializes in private equity services.,,,,,,,,,,,,Private Equity Firm,Private Equity,1,2,,1,,,,,,"102,521",-0.1,0.4,0,,,,,,,,,,,,,,,,,,,,,,,
LNC Partners,https://www.crunchbase.com/organization/leeds-novamark-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"LNC Partners a reliable, relationship-oriented partner that works closely with management teams and business owners to tailor investment structures that allow us to address each business’ unique requirements. Their professionals have over 60 years of experience and have invested nearly $1.3 billion of capital across every layer of the balance sheet. This prior investment and advisory experience separates us from traditional financing sources and provides their partners with a value-added investment approach that drives performance improvement and unlocks shareholder value.",3,,https://in.linkedin.com/company/lnc-partners,,,Active,LNC provides its partners with flexible capital solutions and the strategic support to drive value creation for all stakeholders,2010-01-01,year,,,,,,http://www.lnc-partners.com/,,703.485.3551,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"3,239",1.5,1.2,-1.4,"1,024","1,964.24",-23.47%,69,-86.7%,5.22,-14.86%,7.11%,-6.01%,"8,936,490","2,077,827",30.29%,19,,,7,,,,,,,
SEI Ventures,https://www.crunchbase.com/organization/sei-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"SEI Ventures is a corporate-backed fund that invests in innovative startups to help them reach their full potential. Their investment in your business is more than just financial. When they commit to working with a company, they  become partners and lend their full support to move the company forward. They provide founders a unique value. Their innovative start-ups can test products across their degree programs and with their base of 80,000+ learners and students. They’ve also helped a number of founders improve their products, accelerate their go-to-market activities, and grow their businesses.",1,https://twitter.com/SeiVentures,https://www.linkedin.com/company/seiventures/?originalSubdomain=in,https://www.facebook.com/seiventures/,,Active,SEI Ventures is a corporate-backed fund that invests in innovative startups to help them reach their full potential.,2018-01-01,year,,,,,,http://www.seiventures.com/,Terry.McDonough@strategiced.com,,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"9,086",-0.3,-0.6,3.4,112,213.15,-21.74%,,,1,-50%,100%,100%,"30,759,610","4,577,983",17.49%,14,,,,,,,,,,
