Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Dillon Hill Capital,https://www.crunchbase.com/organization/dillon-hill-capital,"Armonk, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Dillon Hill Capital, LLC, seeks to make opportunistic investments in public and private debt and equity securities.  Dillon Hill Capital, LLC, has no outside investors and only intends to make investments for its own account.",,,,,,Active,"Dillon Hill Capital, LLC, seeks to make opportunistic investments in public and private debt and equity securities.",,,,,,,,http://dillonhillcapital.com,contact@dillonhillcapital.com,(914) 219 5720,,Micro VC,Seed,1,1,,,,,,,,"36,619",-0.3,0.2,2,"1,190",198.49,,,,1,,28.27%,,"14,978,858",,,4,,,2,,,,,,,
Salem Investment Partners,https://www.crunchbase.com/organization/saleminvestmentpartners,"Greensboro, North Carolina, United States",,,"East Coast, Southern US",,"Salem Investment Partners specializes in debt and equity investments in privately-held, middle market businesses. Our principals have completed over 120 investment transactions in companies across a variety of sectors and business cycles. They are licensed by the U.S. Small Business Administration to participate in its Small Business Investment Company (“SBIC”) program.  Salem Investment Partners, is investing out of their fourth SBIC fund of $170 million. Their team remains committed to meeting the capital needs of middle market companies. ",1,,,,,Active,"Salem Investment Partners specializes in debt and equity investments in privately-held, middle market businesses.",,,,,,,,http://www.salemip.com/,,336-245-4728,,Private Equity Firm,Private Equity,1,1,,,,,,,,"36,940",-0.5,-0.7,2.4,371,516.99,-19.08%,559,"6,141.11%",2.56,15.6%,,,"17,421,175","1,137",0.01%,19,,,,,,,,,,
Covey Capital Advisors,https://www.crunchbase.com/organization/covey-capital-advisors,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,Covey Capital Advisors is an employee owned hedge fund sponsor.,,,,,,Active,Covey Capital Advisors is an employee owned hedge fund sponsor.,2007-01-01,year,,,,,,http://www.coveycap.com/,info@coveycap.com,,,Hedge Fund,,1,1,,,1,1,,,,"37,407",0.9,2.6,4.3,,,,,,,,,,,,,6,,,,,,,,,,
Atlanta Equity,https://www.crunchbase.com/organization/atlanta-equity,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,1,,,,,Closed,Atlanta Equity is a private equity firm.,,,,,,none,,http://www.atlantaeq.com,,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"37,551",-0.4,0.6,0.7,,,,,,,,,,,,,6,,,,,,,,,,
Baltimore Boost Fund,https://www.crunchbase.com/organization/baltimore-boostfund,"Towson, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,,,,,,Active,Baltimore Boost Fund is a company that provides loans to businesses that allow for the acquisition of assets.,,,,,,,,http://www.bcboostfund.org,businesshelp@baltimorecountymd.gov,410-887-8000,,Venture Capital,,1,1,,,,,,,,"37,923",-0.4,-0.7,4,,,,,,,,,,,,,50,,,,,,,,,,
Paparelli Ventures,https://www.crunchbase.com/organization/paparelli-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,http://twitter.com/cpaparelli,,,,Active,Paparelli Ventures is a company who help the entrepreneurs to take next step in business and discuss startup challenges.,,,,,,,,http://www.paparelli.com,charlie@paparelli.com,,,Venture Capital,,1,1,,,,,,,,"38,392",-0.4,-0.2,0.5,"1,635",884.56,71.06%,2,,1.09,9.2%,0%,-79.93%,"11,925,295","-4,402,788",-26.96%,25,,,,,,,,,,
DeltaPoint Capital Management,https://www.crunchbase.com/organization/deltapoint-capital-management,"Rochester, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"DeltaPoint Capital Management, LLC is a private equity fund manager that makes lead-sponsored investments in companies with proven cash flows and strong management teams and that are principally located in the Northeastern United States.",,,,,,Active,"Rochester, NY private equity manager",,,,,,,,http://www.deltapointcapital.com/index.aspx,info@deltapointcapital.com,,,Private Equity Firm,,1,1,,1,,,,,,"39,418",-0.4,2.9,4.7,149,89.38,,922,,6,,,,"21,334,795",,,6,,,,,,,,2437526,USD,2437526
CAS Group Ventures,https://www.crunchbase.com/organization/cas-group-ventures,"Alpharetta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,https://www.linkedin.com/company/cas-group-ventures/,,,Active,CAS Group Ventures is an investment firm that invests in early stage telecom and e-commerce infrastructure sectors.,2010-01-01,year,,,,,,http://casgroupventures.com,info@casgroup.biz,,,"Micro VC, Venture Capital",Seed,1,1,,,,,,,,"40,674",0.9,-0.2,1.3,,,,,,,,,,,,,3,,,,,,,,,,
South Western School District,https://www.crunchbase.com/organization/swsd-iot-holdings-llc,"Spartanburg, South Carolina, United States",,,"East Coast, Southern US",,,,,,https://www.facebook.com/202434529783403,,Active,South Western School District is a provider of educational environment.,,,,,,,,http://www.swsd.k12.pa.us,webmaster@swsd.k12.pa.us,717-632-2500,,Venture Capital,,1,1,,,,,,,,"40,961",1.4,3.9,1.8,"2,937","9,844.09",-33.53%,176,716.48%,3.92,115.66%,43.15%,0.12%,"4,752,791","-199,284",-4.02%,26,,,,,,,,,,
EDG Partners,https://www.crunchbase.com/organization/edg-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"EDG Partners is a private equity firm that provides capital, expertise, and relationships to help small and middle market healthcare companies achieve their potential. With considerable investment and operating experience, we partner with management teams to navigate the critical inflection points that accompany growth. A singular focus on healthcare enables EDG to help companies succeed in a dynamic industry. EDG Partners delivers exceptional value by helping to build exceptional companies",1,,,,,Active,"A private equity firm that provides capital, expertise, and relationships to help small and middle market healthcare companies.",,,,,,,,http://www.edgpartners.com/,contact@edgpartners.com,770-453-8000,,Private Equity Firm,,1,1,,,,,,,,"41,371",0,-0.1,-0.6,335,860.5,-92.15%,20,,1.9,89.77%,0%,-30.67%,"20,645,148","13,331,130",182.27%,15,,,,,,,,5170454,USD,5170454
Emory Investment Management,https://www.crunchbase.com/organization/emory-investment-management,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Emory Investment Management is responsible for the asset allocation, investment management, and oversight of the more than $7 billion portfolio of diversified investments owned by Emory University and Emory Healthcare, along with their associated retirement plans and affiliated entities. Our leading-edge strategies produce superior long-term investment results, positioning the portfolio in a way that maintains purchasing power after spending and inflation, generates growth via generous returns, and enables Emory to be a commanding global university attracting top-flight students and faculty alike.",1,https://www.twitter.com/emoryuniversity,,https://www.facebook.com/42543126981,,Active,Emory Investment Management is responsible for investment of assets on behalf of Emory University.,1836-01-01,year,,,,,,http://www.investment.emory.edu,news@emory.edu,770.784.8888,,University Program,,1,1,,,1,1,,,,"42,276",-0.1,-0.3,1.3,739,512.21,-28.51%,60,37.58%,3.84,-48%,21%,-10.18%,,,,11,,,,,,,,,,
Gould Investments,https://www.crunchbase.com/organization/gould-investments,"Great Neck, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Gould Investments is a venture capital firm specializing in startup companies.,,,,,,Active,Gould Investments is a venture capital firm specializing in startup companies.,,,,,,,,http://gouldlp.com,info@gouldlp.com,(516) 466-3100,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"43,018",2.4,3.3,0.5,386,882.1,,6,,1.52,,47.56%,,"19,197,335",,,21,,,,,,,,,,
"Schultze Asset Management, LP",https://www.crunchbase.com/organization/schultze-asset-management-lp,"Rye, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Schultze Asset Management, LP was founded in 1998 by George J. Schultze to exploit opportunities in distressed securities by investing long and/or short in the securities of companies undergoing restructurings or reorganizations. Our focus is special situation investing in financially troubled and distressed credits. As a U.S. distressed securities manager, located in New York and focusing on U.S. firms, we have the flexibility to invest in any part of the capital structure and at any point during the restructuring process. Through a highly disciplined alternative investment process, we seek to identify mispriced securities of companies in distress when one or more catalyst events are likely to drive values substantially towards fair value.",10,https://twitter.com/SchultzeAM,https://www.linkedin.com/company/schultze-asset-management/,https://www.facebook.com/schultzeassetmanagement/,,Active,"Started in 1998 by Geroge Schultze, Schultze Asset Management specializes in exploiting opportunities in distressed securities.",1998-01-01,year,,,,,,http://www.schultzeassetmanagement.com,info@samco.net,(914) 701-5260,,Venture Debt,Debt,1,1,,,1,1,,,,"43,134",0,-0.4,-0.5,197,32.9,,181,,4,,,,"20,700,428",,,18,,,,,,,,,,
Liberty Capital Partners,https://www.crunchbase.com/organization/liberty-capital-partners,"Providence, Rhode Island, United States",,,"East Coast, New England, Northeastern US",,"Founded in 1994, Liberty is a boutique merchant banking firm providing private equity opportunities, corporate advisory services and wealth management services to our principals and clients.  Liberty has been built on a culture of integrity, respect, hard work, and openness. Liberty's principals choose to engage in business relationships with associates and clients who share these values and accordingly enjoy many longstanding relationships built on mutual trust and respect.",,https://www.twitter.com/libcappartners,,,,Active,"Founded in 1994, Liberty is a boutique merchant banking firm providing private equity opportunities, corporate advisory services and wealth",1994-01-01,year,,,,,,http://www.libertycapitalpartners.com,info@libertycapitalpartners.com,203-323-6666,,Private Equity Firm,Early Stage Venture,1,1,,1,,,,,,"43,263",0.4,0.7,0.5,332,106.12,,,,1,,100%,,"22,110,459",,,21,,,,,,,,,,
LTC Partners,https://www.crunchbase.com/organization/ltc-partners,"Portsmouth, New Hampshire, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,LTC Partners was founded in 2000,2000-01-01,year,,,,,,http://www.ltcpartners.com,media@ltcpartners.com,800-843-3557,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"43,821",2.4,0.2,-0.6,"3,624","1,696.55",48.47%,13,-71.74%,1.23,-21.5%,4.21%,-65.63%,"7,310,475","-1,201,997",-14.12%,14,,,,,,,,,,
Acorn Innovestments,https://www.crunchbase.com/organization/acorn-innove,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,https://www.twitter.com/innovesting,,,,Active,Acorn Innovestments is a seed-stage and early-stage venture capital fund.,,,,,,,,http://www.acorninnovestments.com/,,,,Venture Capital,,1,1,,,,,,,,"43,836",-0.5,-0.4,2.2,323,302.83,101.85%,,,1,-50%,100%,100%,"25,422,588","290,878",1.16%,4,,,7,,,,,,,
Golden Pine Ventures,https://www.crunchbase.com/organization/golden-pine-ventures,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Golden Pine was founded in 2004, in Research Triangle Park, North Carolina. The company's mission is to aggressively seek out state-of-the-art technologies developed by leading researchers and grow them into substantial businesses that can form the basis of promising biotechnology and biomedical companies. Golden Pine Ventures specializes in finding the truly revolutionary technologies, the rare ""golden pines"" in the evergreen forest of the technology world. The management and directors of Golden Pine Ventures have a history of past successful ventures in the biotechnology field. In total, they have successfully launched over two dozen companies, raised over a billion dollars for portfolio companies, and have taken seven of these companies public. You may visit Golden Pine's website at www.goldenpineventures.com.",,,,,,Active,"Golden Pine was founded in 2004, in Research Triangle Park, North Carolina. The companyâ€™s mission is to aggressively seek out",2004-01-01,year,,,,,,http://goldenpineventures.com,,,,Venture Capital,,1,1,,1,,,,,,"44,061",-0.2,-0.3,-0.2,,83.86,,,,,,,,,,,7,,,,,,,,,,
Catalysta Ventures,https://www.crunchbase.com/organization/catalysta-ventures,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,,,,,Active,Catalysta Ventures is a firm of program and investment managers in a variety of industries.,2010-01-01,year,,,,,,http://catalyst-ventures.com,,,,Venture Capital,Early Stage Venture,1,1,,,1,1,,,,"45,653",0,0.3,4,,,,,,,,,,,,,13,,,,,,,,,,
2500 Bachman Ventures,https://www.crunchbase.com/organization/2500-bachman-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"2500 Bachman Ventures provides angel funding and expertise for early stage B2B ventures. Investment criteria includes: full time team based in the Southeast,SAAS enabled technology, compelling value proposition and customer traction of at least $15k per month in recurring revenue. As an experienced entrepreneur, I provide real world experience and Go To Market expertise.",,,,,,Active,2500 Bachman Ventures provides angel funding and expertise for early stage B2B ventures.,2013-01-01,year,,,,,,http://www.2500bachmanventures.com/,GBachmanventures@gmail.com,,,Venture Capital,,1,1,,,,,,,,"45,840",1,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,
Shah Capital Management,https://www.crunchbase.com/organization/shah-capital-management,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,https://www.twitter.com/shahcapitalmgmt,,,,Active,Shah Capital Management is a company that specializes in global investment services.,2005-01-01,year,,,,,,http://www.shahcapital.com,,,,Venture Capital,Late Stage Venture,1,1,,,1,1,,,,"46,204",-0.1,0,4,"1,614",445.36,,187,,1.42,,60.19%,,"11,804,072",,,25,,,,,,,,,,
METEOR MCCK LLC,https://www.crunchbase.com/organization/meteor-mcck-llc,"New City, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Meteor MCCK LLC provides seed, venture, and growth stage funding to companies. Meteor invests in a variety of fields ranging from Sports, Technology, and Real Estate. Founded in 2014 with 4 Managing General Partners all Graduates from Duke University. In addition to capital, Meteor offers strategic advice to its partners aiding in continual growth and expansion.",,,,,,Active,"Provides seed, venture, and growth funding. Meteor invests in a variety of fields ranging from Sports, Technology, and Real Estate",2014-12-14,day,,,,,,,connor@meteormcck.com,,,Venture Capital,"Early Stage Venture, Seed",1,1,,,1,1,,,,"46,263",-0.3,-0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Voobon Ventures,https://www.crunchbase.com/organization/voobon-ventures,"Marietta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Voobon Ventures, Inc. is a unique full-spectrum Venture Capital Management, Investment and Business Development Firm, which focuses upon the often-underserved venture capital market comprised of entrepreneurs, start-ups, and expansion stage companies.  Voobon Ventures, Inc. and its subsidiaries have funded over 55 companies and converts investments into Acquisitions and Mergers; Alternative Energies (including Gas and Oil), High Tech, Telecommunication and Information Technology Industries, Biotechnology Industries, Medical Technology, Aerospace, Media and Motion Pictures, Real Estate Development....the list goes on and on.",,http://twitter.com/VoobonVentures,,,,Active,"Voobon Ventures, Inc. is a unique full-spectrum Venture Capital Management, Investment and Business Development Firm, which focuses upon",2007-01-01,year,,,,,,http://www.voobonventures.com,investor@voobonventures.com,646 205 4755,,"Micro VC, Venture Capital",Private Equity,1,1,,,,,,,,"46,653",0.6,-0.2,1.4,,,,,,,,,,,,,7,,,,,,,,,,
Ridgeview Asset Management,https://www.crunchbase.com/organization/ridgeview-asset-management,"Rye, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Ridgeview Asset Management offers wealth management services from a different perspective. It is an independent adviser for those who appreciate that wealth can be managed better than the approach taken by traditional asset management firms. In 2016, Ridgeview was created to be a partnership of sophisticated, like-minded individuals and institutions who seek superior performance through empirically driven techniques At Ridgeview, the client comes first.",,,,,,Active,Ridgeview Asset Management offers wealth management services from a different perspective. ,2016-01-01,year,,,,,,http://ridgeviewasset.com/,,914-925-3411,,Venture Capital,,1,1,,,,,,,,"46,780",0.5,4.2,0.2,163,27.21,,10,,2,,,,"25,340,095",,,21,,,,,,,,,,
Stone Street Partners,https://www.crunchbase.com/organization/siskey-capital,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,,,,,,,Active,Stone Street Partners is a company that provides private financial partnership and banking.,,,,,,,,https://www.sstreetllc.com/,,,,Venture Capital,,1,1,,1,1,1,,,,"47,376",5.3,5.5,4.5,,56.45,-100%,,,,,,,,,,11,,,,,,,,,,
IMAF-Charlotte,https://www.crunchbase.com/organization/imaf-charlotte,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,"IMAF-Charlotte is a group of experienced, committed investors in early stage companies in a wide range of industries. As IMAF-CHARLOTTE (IMAF -Inception Micro Angel Fund)) they are part of the North Carolina’s IMAF Family of Funds. They are one of currently seven in the state.",,,,,,Active,"IMAF-Charlotte is a group of experienced, committed investors in early stage companies in a wide range of industries.",,,,,,,,http://www.imafcharlotte.com/,,,,Angel Group,Early Stage Venture,1,1,,,1,1,,,,"47,625",-0.2,-0.2,3.5,,42.78,,,,,,,,,,,13,,,,,,,,,,
Simmons Capital Group,https://www.crunchbase.com/organization/simmons-capital-group,"Halfmoon, New York, United States",,,"East Coast, Northeastern US",,,,https://www.twitter.com/simmonscapital,https://www.linkedin.com/company/simmons-capital-group,https://www.facebook.com/simmonscapitalgroup,,Active,Simmons Capital Group is a financial planner which assist ordinary people with the complex aspects of their financial lives.,1989-01-01,year,,,,,,http://www.simmonscapitalgroup.com,info@simmonscapitalgroup.com,(518) 406-5624,,Venture Capital,Seed,1,1,,,,,,,,"47,653",1.7,3.4,4.8,,74.38,-100%,,,,,,,,,,23,,,,,,,,,,
Pyramis Global Advisors,https://www.crunchbase.com/organization/pyramis-global-advisors,"Smithfield, Rhode Island, United States",,,"East Coast, New England, Northeastern US",,"Pyramis Global Advisors is an asset manager focused on developing solutions to serve the needs of institutional investors around the world. Our multi-asset-class investment platform featuring proprietary global sector, quantitative, and technical research—all backed by Fidelity, with one of the world’s largest research capabilities—seeks to generate diversified sources of alpha and a rigorous approach to risk management for clients. We feel our thought leadership and consultative approach make us exceptionally qualified to serve as a strategic partner. While the Pyramis organization was formed in 2005, Fidelity has been managing money for institutions for 45 years.",2,,,,,Active,Pyramis Global Advisors is an asset manager focused on developing solutions to serve the needs of institutional investors around the world.,,,,,,,,http://www.pyramis.com,pyramis@pyramis.com,,,Private Equity Firm,Early Stage Venture,1,1,,,1,1,,,,"47,957",-0.1,1,1.5,,,,,,,,,,,,,9,,,,,,,,,,
AccelerateBaltimore,https://www.crunchbase.com/organization/acceleratebaltimore,"Baltimore, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,"AccelerateBaltimore™ is an initiative of the Emerging Technology Centers, Baltimore's award winning incubator, and Abell Foundation. In its first two years, we have invested $250,000 in 10 companies. Now, we are looking for the next 6 innovative startup technology companies to add our portfolio.    Our goal is to close the gap between innovative ideas and getting to market by providing the seed capital, resources, mentors, potential partners and a coworking space. We are looking for 6 exciting startups that use modern technologies to create new business solutions that can be brought to market in 3 months.   The ideal AccelerateBaltimore™ candidate should be working in a large, existing market with a good first-mover opportunity and be developing;   •         New technology for an existing customer problem, or •         Replacement technology that offers substantial cost, performance & benefit improvements, or •         New technology that creates a new market opportunity.",1,http://twitter.com/AccelerateBmore,,http://www.facebook.com/pages/AccelerateBaltimore/188692811221700,,Active,"AccelerateBaltimor is an initiative of the Emerging Technology Centers, Baltimore's award winning incubator, and Abell Foundation",,,,,,,,http://www.acceleratebaltimore.com,info@etcbaltimore.com,443- 451-7000,,Accelerator,Seed,1,1,,,,,On-Site,2018-02-18,13,"48,146",2,2.4,2.1,152,"1,323.33",-11.09%,264,,3,200%,0%,-100%,"24,190,595","-3,464,901",-12.53%,19,,,,,,,,,,
Peachtree Equity Partners,https://www.crunchbase.com/organization/peachtree-equity-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,Active,The Peachtree team founded the private equity business of Wachovia Bank.,2002-01-01,year,,,,,,http://www.peachtreeequity.com/,info@peachtreeequity.com,404.870.8191,,Private Equity Firm,Private Equity,1,1,,,,,,,,"48,480",-0.3,1.5,-0.2,151,98.69,,174,,3,,,,"24,299,084",,,8,,,5,,,,,1762,USD,1762
Capsalus,https://www.crunchbase.com/organization/capsalus,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Capsalus specializes in helping visionary companies bring their progressive concepts and ideas for healthier living to the mass market quickly and efficiently. And, because they hold a stake in the venture, whether through acquisition, investment, or strategic partnership, they are wholly focused, driven, and committed to success.",,,,,,Active,Capsalus specializes in helping visionary companies bring their progressive concepts and ideas for healthier living to the mass market,2005-01-01,year,,,,,,http://www.capsalus.com,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"48,533",0.2,0.7,2.2,,,,,,,,,,,,,6,,,,,,,,,,
Envoi Ventures,https://www.crunchbase.com/organization/envoi-ventures,"Rochester, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"ENVOI invests in seed and early stage Technology and Life Science companies. Their team often works with entrepreneurs pre-funding to help define the best market, business, and financing strategy. They may also provide other introductions that can help to better position the company for funding, and long-term success.",1,,,,,Closed,ENVOI invests in seed and early stage Technology and Life Science companies. Their team often works with entrepreneurs pre-funding to help,,,,,,none,,http://envoiventures.com,,,,Angel Group,,1,1,,,,,,,,"50,042",-0.5,-0.4,2.1,,,,,,,,,,,,,9,,,,,,,,,,
Grande Ventures,https://www.crunchbase.com/organization/grande-ventures,"Columbia, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,1,,,,,Active,"Grande Ventures, LLC is a venture capital firm specializing in investments in all stages of development, from seed to late stage.",,,,,,,,http://www.grandeventures.com,contactus@grandeventures.com,,,"Micro VC, Venture Capital",Late Stage Venture,1,1,,1,,,,,,"50,565",2.6,0.9,-0.4,,21.81,,,,,,,,,,,17,,,,,,,,,,
Clark Ventures,https://www.crunchbase.com/organization/clark-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,https://www.linkedin.com/company/clark-ventures,,,Active,Clark Ventures is an Atlanta-based real estate investment firm specialized in multifamily apartment communities.,2003-01-01,year,,,,,,http://www.clark-ventures.com,contact@clark-ventures.com,470-447-5963,,Venture Capital,,1,1,,,,,,,,"50,891",3.7,3.1,0.5,958,689.03,29.98%,430,269.08%,6.66,25.39%,0%,-21.29%,"8,703,460","-1,773,669",-16.93%,4,,,,,,,,,,
Erie County Industrial Development Agency,https://www.crunchbase.com/organization/erie-county-industrial-development-agency,"Buffalo, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"The Erie County Industrial Development Agency (ECIDA), as a public benefit corporation created in 1970 by act of the New York State Legislature to promote and assist private sector industrial / business development thereby advancing job opportunities and economic welfare to the people of Erie County, is the economic development corporation for Erie County. ECIDA is self-funded; 90% of our budget comes from fees.",22,http://twitter.com/ECIDANY,https://www.linkedin.com/company/erie-county-industrial-development-agency-ecida-,https://www.facebook.com/ecidany,,Active,"The Erie County Industrial Development Agency (ECIDA), as a public benefit corporation created in 1970 by act of the New York State",1970-01-01,year,,,,,,http://www.ecidany.com,info@ecidany.com,(716) 856-6525,,Venture Capital,,1,1,,,,,,,,"51,035",1.5,-0.2,-0.4,302,323,111.99%,,,1,0%,100%,0%,"23,099,166","-6,295,514",-21.42%,3,,,,,,,,431376,USD,431376
Cephas Capital,https://www.crunchbase.com/organization/cephas-capital,"Pittsford, New York, United States",,,"East Coast, Northeastern US",,,,,,,,Active,"Cephas Capital is a private equity firm seeks to invest in all industries other than real estate, finance, and natural resource.",1997-07-01,day,,,,,,http://www.cephascapital.com,jholmes@cephascapital.com,(585) 383-1610,,Private Equity Firm,Private Equity,1,1,,,,,,,,"51,134",1.5,3.5,0,,5.3,,,,,,,,,,,9,,,,,,,,,,
"Taylor, Cottrill, Erickson & Associates, Inc.",https://www.crunchbase.com/organization/taylor-cottrill-erickson-associates-inc,"New London, New Hampshire, United States",,,"East Coast, New England, Northeastern US",,"aylor, Cottrill, Erickson & Associates, Inc. is a registered investment advisory firm offering fee‐based wealth and portfolio management services to individuals and institutions. The firm was formed on 12/31/2015 by the merger of Whitegate Investment Counselors, Inc. (founded 1992) and Taylor, Cottrill LLC (founded 2007). Wholly-owned by employees, the firm’s primary goal is to provide clients with financial peace of mind in a cost-effective, conflict-free environment.",,,,,,Active,"Taylor, Cottrill, Erickson & Associates is an investment advisory firm offers fee‐based wealth and portfolio management services.",2007-01-01,year,,,,,,http://www.tceainc.com/,info@tceainc.com,800-526-4860,,Venture Capital,,1,1,,,1,1,,,,"51,931",1.2,1,-0.2,164,56.26,-4.88%,377,,4,300%,0%,-100%,"22,196,438","-5,397,407",-19.56%,20,,,,,,,,,,
Gibbs Capital Management,https://www.crunchbase.com/organization/gibbs-capital-management,"Watkinsville, Georgia, United States",,,"East Coast, Southern US",,,,,,,,Active,"Gibbs Capital Management is a management company that develops, builds and refurbishes rental properties for community improvement.",,,,,,,,http://www.gibbscapitalmanagement.com/,,(706) 621-4302,,Venture Capital,,1,1,,,1,1,,,,"52,981",0.1,0,3.7,,,,,,,,,,,,,3,,,,,,,,,,
NYU Polytechnic Incubators,https://www.crunchbase.com/organization/nyu-poly-incubators,"Manhattan, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The NYU-Poly Incubators combine next-generation technology with highly adaptable business models. They leverage the wealth of global talent found in New York City to assist entrepreneurs. They help emerging companies to transform into thriving businesses with highly valuable products and services. The incubator shortens the time from innovation to impact, and provides the guidance, expertise, and resources that start-ups need to grow into scalable ventures that bring economic growth to the greater New York area. NYU-Poly and the City of New York launched the Varick Street Incubator as part of Mayor Bloomberg’s Five Borough Economic Opportunity Plan in July 2009. The incubator is an integral component of NYU-Poly’s i2e philosophy (invention, innovation, and entrepreneurship). The Dumbo Incubator will leverage the neighborhood's digital and tech community and expertise to offer affordable workspace and business guidance to new tech entrepreneurs and startups in the City.",,http://twitter.com/nyupoly,,http://www.facebook.com/nyupoly,,Active,The NYU Polytechnic Incubators combine next-generation technology with highly adaptable business models.,2009-07-01,day,,,,,,,kuyan@nyu.edu,(718) 260-3600,,"Incubator, University Program",,1,1,,,,,,,,"54,250",3.1,3.6,-0.4,,,,,,,,,,,,,21,,,,,,,,,,
National Network of Angel Investors,https://www.crunchbase.com/organization/national-network-of-angel-investors,"Lilburn, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"The National Network of Angel Investors is the 4th generation of an angel investor group started in 1994, the Network of Business Acquirers and Investors.  Over the many years, the name has changed, the members have come and gone, replaced with new enthusiastic investors, and the focus of the target investment has shifted according to the market conditions and trends.  One thing has remained true.    High Net Worth men and women join our network because it is safe environment to learn about and explore opportunities to diversify their portfolio by investing in private companies. They see the benefit of helping worthy entrepreneurs launch and grow their companies, and in the process contribute to their community and economy with innovation, jobs, and wealth for all those involved.  They enjoy the relationships that develop with like-minded successful men and women with a common purpose…Compassionate Capitalism.",,http://twitter.com/nnoai,,https://www.facebook.com/thenationalangelinvestornetwork,,Active,The National Network of Angel Investors is an angel investor group.,,,,,,,,http://nationalnetworkofangelinvestors.com,,,,Angel Group,,1,1,,,1,1,,,,"54,954",1.2,-0.4,0,,,,,,,,,,,,,4,,,,,,,,,,
