Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
3Si Microventure & Holdings,https://www.crunchbase.com/organization/3si-micro-venture-holdings,"Fredericksburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"3Si invests in breakthrough innovations within early-stage ventures that can disrupt markets. We build our portfolio based on compelling people, transformative ideas, significant intellectual property, deep market understanding, and the opportunity for capital efficiency and leverage.",6,http://www.twitter.com/3Si_Holdings,,http://www.facebook.com/3SiHoldings,,Active,Early & growth-stage VC firm serving aspiring entrepreneurs who are pushing the envelope.,2015-03-01,day,,,,,,http://www.3SiHoldings.com,Contact@3SiHoldings.com,(202)643-2022,,Venture Capital,"Early Stage Venture, Private Equity, Seed",2,2,,,,,,,,"16,973",-0.2,0.2,-0.1,478,"1,281.68",-90.66%,59,265.66%,2.5,85.02%,59.52%,28.99%,"15,616,938","10,040,714",180.06%,4,,,,,,,,,,
Beechwood Ventures,https://www.crunchbase.com/organization/beechwood-ventures,"Midlothian, Virginia, United States",,,"East Coast, Southern US",,"Beechwood Ventures is focused primarily on early stage healthcare investment.  They recognize that early stage companies require more than simple capital.  They strive to provide the strategic market and product development guidance that comes from our wide range of experience in the healthcare market. Their preference is for medical service and medical device companies.  Medical device companies must have at least one product largely through clinical trials and on the path to regulatory approval.  Service companies should have a completed service model and revenues generated from at least one market segment.   The initial investment ranges from $100,000 to $250,000 per company.  They typically reserve additional capital for follow-on investment as needed.  Their investment would involve placing a director on the company board.  Depending on the needs of the company, this director could provide value added input on product development, product positioning, regulatory affairs, or sales and marketing.   They are willing to lead an investment round and provide the diligence necessary to attract other larger venture investments.  Companies typically view their company as providing the capital and guidance necessary to shape their company for the necessary later rounds of venture capital for large scale growth.",,,,,,Closed,venture capital firm,,,,,,none,,http://www.beechwoodventures.com,,,,"Micro VC, Venture Capital",,2,2,,,1,1,,,,"24,277",-0.1,-0.1,-0.3,,,,,,,,,,,,,1,,,,,,,,,,
Ace Investments,https://www.crunchbase.com/organization/ace-investments,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"ACE is an experienced money manager specializing in developing and implementing alternative investment strategies. Our mission is to provide positive investment returns, compared with the major stock indices, by creating strategies which are designed and implemented to potentially succeed in all market environments, whether trending or consolidating. These strategies aim to complement traditional portfolios as a growth component. We place a high priority on business ethics as we do on attempting to managing risk, preserving client capital and maintaining client relationships. We believe that these priorities are what truly separate ACE from the rest. Trading futures and options involves substantial risk of loss and is not suitable to all investors.",,,,,,Active,ACE is an experienced money manager specializing in developing and implementing alternative investment strategies.,,,,,,,,http://www.investwithace.com/index.php?homepage=yes,info@investwithace.com,,,Private Equity Firm,Private Equity,1,2,,,1,1,,,,"25,298",-0.2,-0.2,2.4,,10.27,,,,,,,,,,,6,,,,,,,,,,
BV Group Ventures,https://www.crunchbase.com/organization/bv-group-ventures,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,Shop For Air Jordans 11 Retro Low Concords Black Shoes! Air Jordan Low Concord is one of the leading shoes brands that offer an exclusive range of superior quality and trendy shoes.,,,,,,Active,BV Group Ventures is an international investment banking and asset management firm.,1995-01-01,year,,,,,,http://www.bvgroup.com,info@bvgroup.com,703 748 7400,,"Micro VC, Venture Capital",Late Stage Venture,2,2,,,1,1,,,,"26,776",1.5,0.9,3.5,88,113.6,-57.98%,,,1,0%,100%,0%,"31,703,625","5,904,418",22.89%,6,,,,,,,,,,
Ridge Capital Partners,https://www.crunchbase.com/organization/ridge-capital-partners,"Middleburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Ridge Capital Partners, L.L.C. is a private equity investment firm focused on partnering with outstanding managers to pursue platform build-ups.",,,,,,Active,Ridge Capital Partners is a private equity firm focused on growth investments in middle-market companies.,1992-01-01,year,,,,,,http://www.ridgecapital.com,,,,Private Equity Firm,Private Equity,2,2,,,,,,,,"28,825",0,5.5,4.3,,112.41,,,,,,,,,,,20,,,,,,,,,,
Private Access Network,https://www.crunchbase.com/organization/private-access-network,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,https://www.twitter.com/pan7365,https://www.linkedin.com/company/private-access-network,https://www.facebook.com/privateaccessnetwork,,Active,PAN helps discerning investors profit and entrepreneurs thrive through meaningful investments in superior private companies.,2015-03-01,month,,,,,,https://PrivateAccessNetwork.com,info@privateaccessnetwork.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market",2,2,,,,,,,,"30,061",1.9,0.8,2.2,,204.52,-100%,,,,,,,,,,6,,,8,,,,,,,
Waterside Capital Corporation,https://www.crunchbase.com/organization/waterside-capital-corporation,"Virginia Beach, Virginia, United States",,,"East Coast, Southern US",,"Waterside Capital Corporation is a publicly traded Small Business Investment Company (SBIC), headquartered in Norfolk, Virginia, with a portfolio of approximately $15 million of loans and investments in 12 companies located primarily in the Mid-Atlantic Region. Waterside Capital is a specialty finance company that invests in debt securities consisting primarily of senior term loans, senior subordinated loans, and junior subordinated loans in small and medium sized companies that meet certain criteria. The criteria can include some or all of the following: the potential for growth in cash flow, adequate assets for loan collateral, experienced management teams with significant ownership interest in the business, adequate capitalization, profitable operations based on the borrower's cash flow, reasonable capitalization of the borrower and the potential to realize appreciation and gain liquidity in our equity position, if any.",,,,,,Closed,"Waterside Capital Corporation is a publicly traded Small Business Investment Company (SBIC), headquartered in Norfolk, Virginia, with a",,,2011-12-09,day,,none,,http://www.watersidecapital.com,,,,Private Equity Firm,"Private Equity, Venture",2,2,,1,,,,,,"31,635",0.3,3.5,0,,,,,,,,,,,,,1,,,,,,,,,,
Middleburg Capital Development,https://www.crunchbase.com/organization/middleburg-capital-development,"Middleburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Middleburg Capital Development (MCD) is a private equity investment firm. We partner with entrepreneurs, growing businesses, private banking groups, university incubation centers, funds, and other private equity groups. We are involved with new technologies, data and information sectors, the service sectors, core manufacturing and natural resources. Our partners and our Advisory Board members support interest in global opportunities.",,,,,,Active,"Middleburg Capital Development (MCD) is a private equity investment firm. We partner with entrepreneurs, growing businesses, private",2013-01-01,year,,,,,,http://mcapd.com,info@mcapd.com,540-687-7134,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"44,093",0.1,-0.4,0.4,302,143.77,109.22%,,,1,-50%,100%,100%,"23,105,962","-3,000,811",-11.49%,19,,,,,,,,,,
Gateway Ventures,https://www.crunchbase.com/organization/gateway-ventures,"Norfolk, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,"Gateway Ventures is a service provider which involved in consultation service for engineering, logistics and process management.",,,,,,,,http://www.gatewayventures.net,,757-274-1974,,Venture Capital,,2,2,,,2,2,,,,"52,649",1.5,-0.1,1.1,165,95.73,-16.66%,123,28.95%,6,145.24%,0%,-27.67%,"20,483,014","-1,827,060",-8.19%,7,,,,,,,,201818,USD,201818
Longstreet Partners,https://www.crunchbase.com/organization/longstreet-partners,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Closed,Longstreet Partners is a provider of advisory services to companies considering growth via acquisition as well as liquidity event planning.,2002-01-01,year,,,,none,,http://www.longstreetpartners.com,dmoore@longstreetpartners.com,703.980.5050,,Venture Capital,Early Stage Venture,1,2,,,,,,,,"55,650",-0.2,1.5,2.2,,44.86,,,,,,,,,,,1,,,,,,,,47932,USD,47932
Virginia Active Angel Network,https://www.crunchbase.com/organization/virginia-active-angel-network,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,"Virginia Active Angel Network, VAAN,  is a professionally managed club of angel investors who gather for ten dinner meetings from September through July in Charlottesville and Blacksburg/Roanoke, VA. Started in 2005 by a group of University of Virginia alumni, and joined by New Vantage Group of McLean, Virginia, VAAN seeks to bring energy, expertise and entrepreneurs together to create opportunities to invest and network with other like-minded angel investors throughout Virginia. VAAN recently expanded to the Blacksburg and Roanoke area of Virginia with a kick-off dinner on October 17, 2006.",2,http://twitter.com/VaActiveAngels,,,,Active,Virginia Active Angel Network (VAAN) is a professionally managed and member-led group of accredited investors .,2006-01-01,year,,,,,,http://www.virginiaactiveangelnetwork.com,lgreen@virginiaactiveangelnetwork.com,,,Angel Group,Seed,2,2,,,1,1,,,,"62,678",0.9,-0.5,-0.5,,21.91,,,,,,,,,,,6,,,,,,,,,,
The Innovation Group,https://www.crunchbase.com/organization/the-innovation-group,"Fairfax, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"When Lockheed Martin Corporation closed its Postal Division in 1996, a cadre of specialists in retail information technology from that group reassembled as a new companyâ€”Innovations Group. Since that time, Innovations Group has put its collective experience to work for the benefit of a wider retail customer base from its offices in California, North Carolina and the Washington, D.C., area. From the outset, Innovations Group specialized in providing services to the United States Postal Service, focusing on hardware and equipment development, software and application development, help desk and customer support, and management and training services. Today, Innovations Group provides these same systems and solutions to the retail and financial industries, including such corporate accounts such as IBM, Lockheed Martin and EDS, as well as USPS.  In 2004, Innovations Group was one of a select few companies recognized as outstanding small information technology vendors by Lockheed Martin Corporation.",1,https://www.twitter.com/posteainc,https://www.linkedin.com/company/postea-inc,https://www.facebook.com/postea-1418248635108972,,Active,"When Lockheed Martin Corporation closed its Postal Division in 1996, a cadre of specialists in retail information technology from that",1996-01-01,year,,,,,,http://www.theinnovationsgroup.com,info@theinnovationsgroup.com,888 257-3879,,Micro VC,Seed,2,2,,,,,,,,"64,128",-0.5,0,-0.5,,,,,,,,,,,,,3,,,,,,,,,,
SugarOak,https://www.crunchbase.com/organization/sugaroak,"Herndon, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,"SugarOak is a Virginia-based private equity and real estate firm focused on acquisitions, dispositions, and exchanges in North America.",1979-01-01,year,,,,,,http://www.sugaroak.com,info@sugaroak.com,,,Private Equity Firm,Early Stage Venture,1,2,,2,1,1,,,,"67,022",0.3,3.1,0.6,881,175.37,416.2%,117,"1,883.64%",4.28,114.12%,19.82%,19.82%,"9,995,145","-14,614,867",-59.39%,17,,,,,,,,,,
Mercator Broadband Partners,https://www.crunchbase.com/organization/mercator-broadband-partners,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Closed,Mercator Broadband Partners is a venture capital firm focused exclusively on investing in the enablers of the Broadband revolution.,,,,,,none,,http://www.mercatorbroadband.com/,,,,Venture Capital,,2,2,,2,2,2,,,,"87,846",-0.3,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,
MRW Capital,https://www.crunchbase.com/organization/mrw-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,MRW Capital is a Virginia-based investment management firm.,,,,,,,,,,,,Venture Capital,Late Stage Venture,1,2,,,1,1,,,,"93,098",-0.2,1.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,
SNL Financial,https://www.crunchbase.com/organization/snl-financial,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,"SNL Financial collects, standardizes and disseminates all relevant corporate, financial, market and M&A data — plus news and analysis — for the industries we cover: banking, financial services, insurance, real estate, energy, media/communications and metals & mining. SNL Financial was originally founded as ""S&L Securities"" in New Jersey in 1987 with an initial focus on the savings and loan industry. But state law would not permit the incorporation of a non-bank with ""S&L"" in the official company name. So we replaced the ""&"" with an ""N"" to create ""SNL."" And our universe soon expanded well beyond savings & loans to the various business sectors we cover today.",134,,http://www.linkedin.com/company/snl-financial,http://www.facebook.com/pages/SNL/160148177394385,,Active,"SNL Financial is the premier provider of breaking news, financial data and expert analysis on business sectors.",1987-01-01,year,2015-09-01,day,,,,http://www.snl.com/,,+118662963743,,Private Equity Firm,Seed,1,1,,,1,1,,,,"9,599",0,-0.2,-0.1,,,,,,,,,,,,,45,,,,,,,,,,
Capital Sports Ventures,https://www.crunchbase.com/organization/capital-sports-ven,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,https://www.twitter.com/csv_updates,https://www.linkedin.com/company/capital-sports-ventures,https://www.facebook.com/capitalsportsventuresllc,,Active,Capital Sports Ventures seeks to invest in sports and lifestyle events and properties.,2013-01-01,year,,,,,,http://capitalsportsventures.com/,info@capitalsportsventures.com,703-789-9540,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"13,523",0.8,0.2,3.2,367,"1,275.5",,18,,3.55,,6.95%,,"16,250,083",,,16,,,6,,,,,,,
Harren Equity Partners,https://www.crunchbase.com/organization/harren-equitypartner,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,Harren Equity Partners is a private investment firm dedicated to the growth and development of industry-leading companies through the creation of strong partnerships with outstanding management teams. Harren’s unique approach focuses on operational excellence and insightful strategic analysis rather than financial engineering.,4,,https://www.linkedin.com/company/115345?trk=prof-exp-company-name,,,Active,Harren Equity Partners is a private investment firm.,2000-01-01,year,,,,,,http://www.harrenequity.com/,admin@harrenequity.com,(434) 245-5800,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"16,515",0,0.5,0.5,"1,948","3,432.75",-22.78%,174,-35.57%,3.42,-30.54%,14.17%,5.29%,"6,857,719","1,856,262",37.11%,19,,,6,,,,,4008,USD,4008
SQM Frontier Management,https://www.crunchbase.com/organization/sqm-frontier-management,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"SQM Frontier Management operates as an investment advisory firm. The Company offers investment management and related services. SQM serves customers in the United States. SQM Frontier Management is a private investment management firm that is focused on frontier markets (initially Africa and the Middle East). SQM is headquartered in Arlington, Virginia. SQM does not make its services available to the general public.",,,,,,Active,SQM Frontier Management operates as an investment advisory firm.,,,,,,,,http://www.sqmfrontier.com/#,,,,Private Equity Firm,,1,1,,,1,1,,,,"23,697",0.6,2.7,1.8,164,209.12,65.76%,,,1,-85.71%,100%,100%,"28,380,505","4,496,002",18.82%,11,,,,,,,,,,
Future Capital Development Fund,https://www.crunchbase.com/organization/future-capital-development-fund,"Richmond, Virginia, United States",,,"East Coast, Southern US",,"Future Capital Development Fund Limited is a pooled development fund (PDF) with an active investment program aimed at assisting the development of emerging companies. As a registered PDF under the Pooled Development Funds Act 1992 (Cth) (PDF Act), the Company intends to continue to provide equity capital, management advice and strategic board direction to unlisted and listed emerging companies.",1,,https://www.linkedin.com/company/1190257/,https://www.facebook.com/Future-Capital-Development-Fund-250028525010755/,,Active,Future Capital Development Fund Limited is a pooled development fund (PDF) with an active investment program aimed at assisting the,1992-01-01,year,,,,,,http://www.futurecapital.com.au,,+61 3 9999 2588,,Accelerator,Early Stage Venture,1,1,,,,,,,,"23,769",-0.6,-0.9,3.7,,,,,,,,,,,,,7,,,,,,,,,,
757 Accelerate,https://www.crunchbase.com/organization/757-accelerate,"Norfolk, Virginia, United States",,,"East Coast, Southern US",,"757 Accelerate is a non-profit startup accelerator program. Our mission is to provide startups with the customized resources and capital they need to grow. We boost promising startups towards customer traction and revenue using our a network of mentors, investors, support services, working space, and a lean startup education. Our values are entrepreneurs-first, give before you get, and a long-term commitment to helping startups do more faster.",3,https://twitter.com/757accelerate,https://www.linkedin.com/company/757-accelerate-inc/,https://www.facebook.com/757Accelerate/,,Active,A non-profit providing startups with the customized resources and capital they need to grow.,2018-01-01,year,,,,,,https://757accelerate.org/,,,,Accelerator,Seed,1,1,,1,,,On-Site,,12,"24,630",-0.3,1.1,-0.1,,183.24,-100%,,,,,,,,,,30,,,,,,,,,,
Inova Personalized Health Accelerator,https://www.crunchbase.com/organization/inova-personalized-health-accelerator,"Fairfax, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,IPHA is the seed investment arm of Inova Strategic Investments.  IPHA provides very early-stage capital to high-potential health technology companies.  IPHA works directly with founders to validate their solutions’ impact with a first customer and provides access to Inova resources to position the company for growth and follow-on financing.  This allows IPHA to achieve superior returns with lower risk.,1,https://twitter.com/InovaPHA,https://www.linkedin.com/company/inovapha/,,,Active,IPHA provides very early-stage capital to high-potential health technology companies.,2016-12-01,day,,,,,For Profit,https://www.inovapha.org/,,,,Accelerator,Seed,1,1,,,,,,,,"28,303",-0.2,-0.1,-0.8,302,331.14,12.94%,260,177.97%,2,-57.02%,49.88%,-13.53%,"20,070,639","2,867,851",16.67%,24,,,,,,,,,,
CRDF Global,https://www.crunchbase.com/organization/crdf-global,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"CRDF Global (Civilian Research and Development Foundation) is an independent nonprofit organization that promotes international scientific and technical collaboration through grants, technical resources, training and services. CRDF Global is based in Arlington, Virginia with offices in Moscow, Russia; Kyiv, Ukraine; Almaty, Kazakhstan; and Amman, Jordan.",4,http://twitter.com/crdfglobal,http://www.linkedin.com/company/crdf-global,http://www.facebook.com/CRDFGlobal,,Active,Civilian Research & Develop't Foundation,1995-01-01,year,,,,,,http://crdfglobal.org,info@crdf.org,703-526-9720,,Micro VC,Seed,1,1,,,,,,,,"28,523",-0.5,0.3,2.3,"8,864","13,834.08",7.2%,"1,762","1,298.32%",4.05,-43.38%,42.73%,-1.16%,"2,185,318","430,616",24.54%,26,,,,,,,,1580139,USD,1580139
Conservation International Ventures,https://www.crunchbase.com/organization/conservation-international-ventures,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Loans and other non-grant financial resources for sustainable small- and medium-sized enterprises,2018-04-01,month,,,,,,https://www.conservation.org/civentures,civentures@conservation.org,,,Accelerator,Early Stage Venture,1,1,,,,,,,,"30,017",6.2,6,7.1,,,,,,,,,,,,,,,,,,,,,,,
James River Capital,https://www.crunchbase.com/organization/james-river-capital,"Manakin Sabot, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,James River Capital is an independent investment firm that offers hedge funds and commodity trading.,,,,,,,,https://www.jrcc.net,info@jrcc.net,804-578-4500,,Venture Capital,,1,1,,1,,,,,,"30,688",1.5,4.4,-0.4,491,404.42,,,,1,,100%,,"18,924,518",,,13,,,,,,,,36513,USD,36513
The Launch Place,https://www.crunchbase.com/organization/the-launch-place,"Danville, Virginia, United States",,,"East Coast, Southern US",,"The Launch Place is an entrepreneurship development organization with the purpose to plan, fund, launch and grow companies in the IT, software, advanced manufacturing and medical device industries. We help companies to get started or to expand their operations by providing business consulting services, office space, residential and office rent subsidies, and by potentially investing in them through our two investment funds.",1,https://www.twitter.com/thelaunchplace,https://www.linkedin.com/company/2972780,http://www.facebook.com/pages/The-Launch-Place/560121560670497,,Active,The Launch Place’s official mission statement is to energize and diversify our regional economy through entrepreneurship development.,2005-01-01,year,,,,,Non-profit,http://www.thelaunchplace.org/,info@thelaunchplace.org,(434)799-5491,,Venture Capital,Seed,1,1,,1,,,,,,"30,806",0.9,0.9,1,"2,839","1,636.78",158.65%,253,500.04%,3.28,108.79%,60.05%,17.04%,"5,356,746","-5,909,811",-52.45%,19,,,,,,,,152038,USD,152038
StoneMill Ventures,https://www.crunchbase.com/organization/stonemill-ventures,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,Seed stage cyber security capital,2018-07-01,month,,,,,,https://www.stonemillventures.com,,,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"31,855",-0.3,-0.2,1.9,,21.64,,,,,,,,,,,12,,,,,,,,,,
America's Seed Fund,https://www.crunchbase.com/organization/america-s-seed-fund,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,2,https://twitter.com/nsfsbir?lang=en,,,,Active,America's Seed Fund helps startups and small businesses transform their ideas into marketable products and services.,,,,,,,,https://seedfund.nsf.gov/,,(703) 292-8050,,Accelerator,Seed,1,1,,1,,,,,,"35,305",0,1.6,-0.4,"24,178","49,086.95",-70.33%,197,89.08%,2.57,12.72%,42.56%,12.65%,,,,10,,,,,,,,,,
University Of Virginia Health System,https://www.crunchbase.com/organization/university-of-virginia-health-system,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,,7,https://twitter.com/uvahealthnews,,https://www.facebook.com/uvahealth/,,Active,University Of Virginia Health System.,,,,,,,,https://uvahealth.com,,434.243.5500,,University Program,,1,1,,,,,,,,"36,302",0,-0.3,-0.4,"250,624","260,437.56",-5.58%,60,-34.1%,2.04,1.16%,75.69%,4.21%,"246,948","15,905",6.88%,14,15,42,,,,,,,,
FJ Capital Management,https://www.crunchbase.com/organization/fj-capital-management,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"FJ Capital Management is a fundamentally-driven, SEC-registered investment advisor founded in 2007 that analyzes and invests in the U.S. financial services industry, with an emphasis on the consolidating community/regional banking sector. The McLean, VA-based firm was founded by Managing Member, Martin Friedman and Managing Partner, Andrew Jose.",1,,,,,Active,FJ Capital Management is a fundamentally-driven investment advisor.,2008-01-01,year,,,,,,https://www.fjcapital.com/,,(703) 331-5500,,Hedge Fund,,1,1,,,,,,,,"36,509",-0.3,-0.1,-1.7,,211.9,-100%,,,,,,,,,,13,,,,,,,,108002,USD,108002
Snowbird Capital,https://www.crunchbase.com/organization/snowbird-capital,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Snowbird Capital offers mezzanine financing for middle market companies ($5MM - $50MM in revenues).  Our funding conveniently bridges the gap between senior debt and equity capital. It is ideally suited for companies with consistent cash flow that have exhausted their ability to borrow from their senior lender, either due to limited collateral or the lender's borrowing guidelines.  We are a capital provider established by former entrepreneurs and business owners who understand company goals from a business owner's perspective.",,,,,,Active,Snowbird Capital offers mezzanine financing for middle market companies ($5MM - $50MM in revenues).,2004-01-01,year,,,,,,http://www.snowbirdcapital.com,investments@snowbirdcapital.com,703.955.4059,,Private Equity Firm,,1,1,,1,,,,,,"36,835",-0.4,2.5,2.5,,,,,,,,,,,,,4,,,,,,,,,,
The Meloy Fund,https://www.crunchbase.com/organization/the-meloy-fund,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,The Meloy Fund is a $20M impact investment fund that will incentivize the development and adoption of sustainable fisheries by making debt and equity investments in fishing-related enterprises that support the recovery of coastal fisheries in Indonesia and the Philippines. The General Partner of the Fund is a wholly-owned subsidiary of Rare.,1,https://www.twitter.com/rare_org,https://www.linkedin.com/company/rare,https://www.facebook.com/rare.org,,Active,The Meloy Fund is a $20M impact investment fund,,,,,,,,http://www.meloyfund.com,info@rare.org,703 522 5027,,Venture Capital,"Debt, Early Stage Venture",1,1,,1,,,,,,"37,086",0,-0.2,0.5,472,854.23,-76%,2,-98.06%,1.69,-25.63%,35.9%,16.72%,"18,274,211","9,852,180",116.98%,14,,,,,,,,,,
Keller Enterprises,https://www.crunchbase.com/organization/keller-enterprises,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,"Keller Enterprises is a family company integrating venture investing, venture philanthropy and venture farming.",1998-01-01,year,,,,,,http://kellerllc.com,info@kellerllc.com,318-442-6398,,Venture Capital,,1,1,,,,,,,,"37,188",1.3,1.7,3.2,150,883.07,,,,1,,100%,,"29,246,908",,,6,,,,,,,,,,
Columbus Venture Capital,https://www.crunchbase.com/organization/columbus-venture-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Columbus Ventures, LLC is a Limited Liability Corporation owned by its management. As such, they spend significant time and effort to nurture their portfolio companies. They invest in only a few select companies each year to ensure entrepreneurs access to their people.",4,,,,,Active,"Columbus Ventures, LLC is a Limited Liability Corporation owned by its management. As such, they spend significant time and effort to",1995-01-01,year,,,,,,http://www.columbusventures.com,alynch@columbusventures.com,703.836.6500,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"42,672",-0.3,-0.4,-0.5,,,,,,,,,,,,,2,,,,,,,,,,
"United Defense, L.P.",https://www.crunchbase.com/organization/united-defense-l-p,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"BAE Systems acquired United Defense.  BAE Systems is an international company engaged in the development, delivery, and support of advanced defense and aerospace systems in the air, on land, at sea, and in space. The Company designs, manufactures, and supports military aircraft, combat vehicles, surface ships, submarines, radar, avionics, communications, electronics, and guided weapon systems. It is a pioneer in technology with a heritage stretching back hundreds of years and is at the forefront of innovation, working to develop the next generation of intelligent defense systems. BAE Systems has major operations across five continents and customers in some 130 countries. The Company employs nearly 100,000 people and generates annual sales of approximately $25 billion through its wholly owned and joint-venture operations.",,,,,,Active,"BAE Systems acquired United Defense. BAE Systems is an international company engaged in the development, delivery, and support of advanced",1994-01-01,month,2005-05-27,day,,,,http://www.uniteddefense.com,,,,Venture Capital,Early Stage Venture,1,1,,,1,1,,,,"43,437",-0.4,-0.2,-0.6,,48.15,-100%,,,,,,,,,,11,,,,,,,,,,
20K Industries,https://www.crunchbase.com/organization/20k-industries,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"20K Industries, LLC  is a closely held family office.",,,,,,Active,"20K Industries, LLC is a closely held family office based in Washington, D.C.",,,,,,,,,,,,Family Investment Office,Seed,1,1,,,1,1,,,,"45,344",-0.4,-0.3,2.3,,,,,,,,,,,,,,,,,,,,,,,
Virginia Life Science Investments,https://www.crunchbase.com/organization/virginia-life-science-investments,"Richmond, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,Virginia Life Science Investments invests in life science companies.,,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"47,342",-0.2,2.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
