Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Alumni Capital Network,https://www.crunchbase.com/organization/alumni-capital-network,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Alumni Capital Network (ACN) is a unique private equity firm launched by former Accenture partners who provide equity, expertise and execution capabilities to create value for middle market companies. Collectively, we delivered billions of dollars of incremental revenues and profits for Fortune 1000 clients and participated in over one hundred PE transactions. ACN brings the same proven methodologies, industry insights and contacts to elevate the strategies, operations and financial performance of its portfolio companies to the next level. Our management team includes professionals who have served in executive and operational leadership roles in public and private companies as well as private equity leaders with over 20 years of experience. Most of our Managing Directors have been successful business owners who have served on several public and private boards of directors. Our core is the ACN Network, which consists of active investors with deep industry, business process and technology skills. We utilize the ACN Network to rapidly deploy highly skilled teams to evaluate investments and execute growth and performance improvement programs within our portfolio companies. We seek to acquire majority ownership of middle market companies where we can apply our financial and knowledge capital to improve a companyâ€™s performance. We prefer to partner with management by bringing our complementary skills and experience to support growing the business and improving profitability. We focus on business services, consumer, financial services, industrial, healthcare, high technology, outsourcing, retail and transportation & logistics industries. The ACN advantage: We are an operationally-focused investor who helps companies grow and create long term sustainable value We build long term relationships with management teams the same way we did with clients at Accenture We quickly review opportunities and decisively complete transactions We bring outstanding financial clout to support portfolio companies and can leverage close partnerships with leading institutions for supplemental capital resources Alumni Capital Networkâ€™s main offices are in New York City with Managing Directors based in Atlanta, Boston, Chicago, Columbus and Los Angeles. We are open to opportunities across the United States.",,,,,,Closed,"Alumni Capital Network provides equity, expertise and execution capabilities to create value for middle market companies.",,,,,,none,,http://www.alumnicapitalnetwork.com/equity-investment/homepage,jhonohan@acnfund.com,,,Private Equity Firm,"Late Stage Venture, Private Equity",1,1,,,,,,,,"32,962",-0.3,-0.2,-0.4,,11.6,,,,,,,,,,,9,,,,,,,,,,
Gabriel Capital Management,https://www.crunchbase.com/organization/gabriel-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Gabriel Capital is a fee-only registered investment advisory firm providing portfolio management and investment consulting services. Gabriel Capital works with individuals, small businesses and larger organizations.",,,,,,Active,Gabriel Capital is a fee-only registered investment advisory firm providing portfolio management and investment consulting services.,1994-01-01,year,,,,,,http://gabriel-capital.com,,(212)838-7200,,Private Equity Firm,"Late Stage Venture, Private Equity",1,1,,,1,1,,,,"33,532",-0.2,0.7,1.9,,28.7,,,,,,,,,,,5,,,,,,,,,,
Craig Drill Capital,https://www.crunchbase.com/organization/craig-drill-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Craig Drill Capital is a private investment firm founded in 1988.,,,,,,,,http://www.craigdrillcapital.com/,cdrill@cdccorp.com,212.508.5757,,Hedge Fund,,1,1,,,,,,,,"33,564",2,3.9,3.1,81,113.98,-82.73%,47,,3,200%,0%,-100%,"29,623,405","10,801,052",57.38%,4,,,,,,,,,,
New Mountain Finance Corporation,https://www.crunchbase.com/organization/new-mountain-finance-corporation,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"New Mountain Finance Corporation is a business development company that specializes in investments in middle market companies and debt securities. The company invests in various industries that includes software, education, business services, distribution and logistics, federal services, healthcare services and products, healthcare facilities, and more. New Mountain Finance Corporation was founded in 2008 and is headquartered in New Mountain Finance Corporation.",12,,,,,Active,"New Mountain Finance Corporation (NMFC) is a closed-end, non-diversified management investment company.",2008-01-01,year,2011-05-27,day,,,For Profit,http://www.newmountainfinance.com,nmfcir@newmountaincapital.com,+1 212-720-0300,,Private Equity Firm,Debt,1,1,,1,1,1,,,,"33,766",-0.2,-0.9,-0.5,978,"1,110.57",0.83%,219,505.11%,4.69,63.11%,,,"9,208,483","-1,053,119",-10.26%,11,,,9,,,,,322092,USD,322092
Pierpoint Capital,https://www.crunchbase.com/organization/pierpoint-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,https://www.twitter.com/pierpointcap,https://www.linkedin.com/company/pierpoint-capital,https://www.facebook.com/pierpointcapital,,Active,Pierpoint Capital is a private equity firm focused on investing in growth-stage companies in the technology and healthcare industries.,2014-01-01,year,,,,,,http://pierpointcap.com,info@pierpointcap.com,(212) 895-8029,,Private Equity Firm,,1,1,,1,,,,,,"34,726",-0.3,-0.4,-0.4,,197.18,-100%,,,,,,,,,,22,,,,,,,,,,
SamStella,https://www.crunchbase.com/organization/samstella,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"SamStella was formed to provide that experience. Founded in 2011, their primary goal is to promote and support early stage growth and acceleration of innovative companies in the rapidly expanding AdTech marketplace.",,http://twitter.com/SamStella1,,http://www.facebook.com/SamStellaLlc,,Active,Seed through A - Multi Disciplinary Family Office,2011-11-01,day,,,,,,http://www.samstella.com,info@samstella.com,,,"Angel Group, Corporate Venture Capital, Family Investment Office, Incubator, Micro VC, Private Equity Firm, Venture Capital","Early Stage Venture, Seed",1,1,,1,,,,,,"35,102",0.5,-0.1,-0.3,,,,,,,,,,,,,3,,,2,,,,,,,
Garrison Capital Inc,https://www.crunchbase.com/organization/garrison-capital-inc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Garrison Capital Inc. is a recently-organized, externally managed, non-diversified, closed-end management investment company that has elected to be treated as a business development company under the Investment Company Act of 1940 and they are treated as a regulated investment company, or RIC, under the federal tax code. They are publicly traded on the NASDAQ under the ticker symbol ""GARS"".",1,,,,,Active,"Garrison Capital Inc. is a recently-organized, externally managed, non-diversified, closed-end management investment company that has",2007-01-01,year,2013-04-05,day,,,,http://www.garrisoncapitalbdc.com,contact@garrisoninv.com,212-372-9590,,Private Equity Firm,Early Stage Venture,1,1,,1,,,,,,"35,220",0.3,-0.3,-0.3,356,"1,088.7",193.96%,20,151.28%,2.15,7.31%,42.69%,42.69%,"18,457,180","-9,206,536",-33.28%,10,,,7,,,,,63150,USD,63150
Bergen Asset Management,https://www.crunchbase.com/organization/bergen-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Bergen Asset Management, LLC (“Bergen”) is a global asset management firm focusing on equity investments in high growth publicly-traded and private companies, primarily outside of the United States. Bergen is sector-agnostic but has a particular preference for investments in industries that have the potential for above-market medium term appreciation.",1,,https://www.linkedin.com/company/bergen-asset-management-llc,,,Active,Bergen Asset Management is a global asset management firm focusing on equity investments.,,,,,,,,http://www.bergenasset.com/,,(212)488-2560,,Private Equity Firm,,1,1,,,1,1,,,,"35,319",-0.2,-0.5,2.5,,139.98,-100%,,,,,,,,,,4,,,,,,,,,,
P. Schoenfeld Asset Management,https://www.crunchbase.com/organization/p-schoenfeld-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"P. Schoenfeld Asset Management (PSAM) is a leading global alternative asset management firm focused on investing in event driven transactions. PSAM utilizes a fundamental research based approach to analyze corporate events that may alter the control, capital structure or corporate strategy of an organization. They believe these events can frequently create mispricings of securities relative to their inherent or ultimate realizable value. Three main strategies are considered when investing: Merger Arbitrage, Distressed/Stressed Credit Opportunities and Special Situations. In addition to offering institutional quality investment research and risk management, They are committed to industry best practices through their continued investment in operations, compliance, client service and technology.",,,,,,Active,A leading global alternative asset management firm focused on investing in event driven transactions.,,,,,,,,http://www.psam.com,info@psam.com,+203-992-1230,,Private Equity Firm,"Late Stage Venture, Private Equity",1,1,,1,,,,,,"35,462",-0.1,2.4,0.8,710,872.34,-17.73%,7,-94.85%,1.9,-56.43%,66.13%,36.68%,"13,798,113","3,533,702",34.43%,12,,,,,,,,582047,USD,582047
Caymus Equity,https://www.crunchbase.com/organization/caymus-equity,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Caymus Equity is a private equity firm that invests in profitable lower middle market companies with significant growth potential. They focus on industry sectors where They have a track record of investment and operating success. Through Their collective experience, They offer a breadth of proprietary knowledge and relationships that enable us to contribute to the success of Their investments, beyond just capital investments. They believe it is the collaborative partnership between the management team and Caymus Equity that ultimately drives the success of each of Their investments. They spend substantial time and resources to know Their partners well, not just their businesses. They get to know Their partners before They invest. This approach enables us to understand the professional strengths of the management team and the cultural environment, so that They can always augment and never diminish what has been built before us. Their goal is to provide assistance, advice, resources, and capital. They also provide access to managerial talent, creative ideas, and strategic relationships all of which drive Their mutual success. Their collective experience spans over 100 years of investment and operating success. It includes identifying potential opportunities; building, retaining, motivating, and rewarding executive talent; targeting and integrating acquisitions; and executing timely exits. Their professionals have been operating executives, including company founders, C-level executives, and board leaders. The challenges that small businesses must overcome today, They know firsthand. Overcoming those challenges in order to maximize success starts and ends with great partners.",1,,,,,Active,Caymus Equity is a private equity firm that invests in profitable lower middle market companies with significant growth potential.,,,,,,,,http://caymusequity.com/,careers@caymusequity.com,(212) 755-3600,,Private Equity Firm,,1,1,,1,,,,,,"36,212",-0.4,-0.3,0,520,523.01,-39.96%,15,-47.19%,1.94,-34.95%,35.11%,15.07%,"15,909,917","5,126,704",47.54%,16,,,,,,,,37139,USD,37139
Forum Capital Partners,https://www.crunchbase.com/organization/forum-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2001, Forum Capital Partners is a leading, independent private equity and alternative asset firm providing advisory and fundraising services to top-tier investment managers worldwide.  Based in New York, Forum partners with established and emerging manager groups seeking to diversify and enhance their investor bases by raising institutional capital for buyout, growth equity, venture capital and real estate funds.  Forum provides private equity fund managers with comprehensive fund advisory and placement services.  We coordinate all aspects of the marketing and fundraising efforts for our clients and pave the way for a swift, successful raise by streamlining the marketing process to minimize the time general partners spend fundraising.",4,,,,,Active,Forum Capital Partners is a private equity and alternative asset firm providing advisory and fundraising services.,2001-01-01,year,,,,,,http://www.forumcp.com/home.htm,info@forumcp.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"36,469",1.3,1.1,-0.1,,,,,,,,,,,,,12,,,,,,,,,,
Reverence Capital Partners,https://www.crunchbase.com/organization/reverence-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Reverence Capital focuses on a broad spectrum of middle-market financial services companies, in both private and public securities. We target control and influence-oriented minority investments, but remain flexible on the form and structure of the ultimate investment. Founded in 2013 by Milton Berlinski, Peter Aberg and Alexander Chulack, Reverence Capital Partners is a private investment firm focused on the middle-market of the financial services industry.  Over the course of their careers, our founders have been active advisors and investors in the financial services space, have advised on hundreds of transactions across financial services and, collectively, have invested billions of dollars on behalf of institutional and high net worth investors.",13,,,,,Active,Reverence Capital Partners is a private investment firm focused on the middle-market of the financial services industry.,2013-01-01,year,,,,,,http://www.reverencecapital.com/,info@reverencecapital.com,(212) 804-8025,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"37,707",-0.5,-1,-0.8,895,"1,876.33",-30.78%,494,187.95%,7.66,13.95%,18.34%,6.28%,"8,429,500","1,620,739",23.8%,11,,,,,,,,,,
Wolfswood Partners,https://www.crunchbase.com/organization/wolfswood-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Wolfswood Partners is a hedge fund company invested in technology and health care.,,,,,,,,http://wolfswoodpartners.com,,,,Hedge Fund,"Late Stage Venture, Private Equity",1,1,,,,,,,,"37,835",-0.6,-0.9,-0.8,350,149.12,,,,1,,100%,,"21,651,711",,,14,,,,,,,,,,
54 Madison Partners,https://www.crunchbase.com/organization/54-madison-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,https://www.linkedin.com/company/54-madison-partners,,,Active,54 Madison Partners (“54MP”) is a private real estate equity investment firm.,2015-01-01,year,,,,,,http://www.54madison.com,info@54madison.com,(212) 468-5000,,Private Equity Firm,,1,1,,,,,,,,"38,008",1.7,1.2,-0.4,345,391.8,109.5%,14,-83.94%,2,-80%,,,"18,985,443","959,705",5.32%,22,,,,,,,,,,
Clearview Group,https://www.crunchbase.com/organization/clearview-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Clearview Group is a specialty consultant firm offering an array of proactive solutions to help employers reduce cost and maximize the value of health and welfare, retirement and non-qualified plans.",,,https://www.linkedin.com/company/clearview-group,,,Active,"Clear View Group specializes in private equity acquisitions of U.S. based, middle market companies.",1994-01-01,year,,,,,,http://www.clrviewgroup.com/,info@clrviewgroup.com,866-817-6926,,Private Equity Firm,,1,1,,,,,,,,"38,713",0.8,2.1,-0.1,,,,,,,,,,,,,4,,,,,,,,,,
Park Avenue Equity Partner,https://www.crunchbase.com/organization/park-avenue-equity-partner,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Park Avenue Equity Partners is a leading middle market private equity group headquartered in New York. The Firm makes equity and equity-linked investments in companies with opportunities for growth, established profitability and excellent management teams. Park Avenue Equityâ€™s focus is investing in family owned companies in fragmented markets and building them through acquisitions and best practices into industry leading organizations. The Firm is an active partner with management in building the value of its portfolio companies. Through its two fund vehicles and from select co-investments, Park Avenue Equity has invested approximately $340 million since it was founded in 1999, of which approximately $50 million has come from the General Partners. Park Avenue Equity has completed 10 platform portfolio company investments and over 50 add-on acquisitions through its two private equity funds. The Partners have broad experience in all aspects of private equity and have served on over 50 boards of directors (60% public / 40% private) with a median enterprise value of $150 million. Our mission is to generate superior returns on our own capital and the capital of our partners through selective investments in solid operating companies with superior business models and capable management teams, coupled with appropriate leverage customized to each investment.",,,,,,Active,Park Avenue Equity Partners is a leading middle market private equity group.,1999-01-01,year,,,,,,http://www.pkave.com,paepinfo@pkave.com,212.430.0170,,Private Equity Firm,,1,1,,,,,,,,"40,063",1.4,1.8,-0.6,,97.14,-100%,,,,,,,,,,9,,,,,,,,1852414,USD,1852414
Triumph Capital,https://www.crunchbase.com/organization/triumph-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Triumph Capital is a boutique investment company that focuses on wealth management, private equity, hedge funds, investment banking, and more. It was founded by Garland James in 2011. Triumph Capital is based in New York, United States.",1,,,https://www.facebook.com/triumphcapitalllc,,Active,Triumph Capital is a New York based boutique investment company.,,,,,,,,http://triumphcapitalllc.com/,,+1 888-732-9264 ,,Private Equity Firm,,1,1,,,,,,,,"41,074",-0.2,1.8,1.8,,,,,,,,,,,,,,,,,,,,,,,
Paragon Capital,https://www.crunchbase.com/organization/paragon-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Paragon is a New York City-based investment firm with event-driven onshore and offshore funds focused on achieving a high return while reducing downside risk.  Paragon has successfully produced superior returns with low volatility and low correlation to the market.  Since inception in 2005, Paragon has significantly outperformed the major market indices.",2,,,,,Active,Paragon is a New York City-based investment firm with event-driven onshore and offshore funds.,2005-01-01,year,,,,,,http://www.paragonlp.com,Alan@ParagonLP.com,,,Hedge Fund,"Late Stage Venture, Private Equity",1,1,,,,,,,,"41,257",-0.2,-0.1,-0.5,,34.92,,,,,,,,,,,6,,,,,,,,,,
Flexis Capital,https://www.crunchbase.com/organization/flexis-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Flexis Capital is a private equity firm which seeks investments in media, communications, consumer and general industries opportunities in North America and Europe. Our approach involves investing capital flexibly across a range of securities and structures while playing an active role with management teams and boards.",,,,,,Active,"A private equity firm founded in 2009 which invests in media, communications, business services and consumer sectors",2009-01-01,year,,,,,,http://www.flexiscapital.com/,info@flexiscapital.com,212.378.4000,,Private Equity Firm,Private Equity,1,1,,,,,,,,"41,961",0.6,0.5,-0.5,185,227.37,-62.52%,,,1,-67.55%,100%,70.35%,"27,253,482","13,018,564",91.46%,16,,,,,,,,,,
Tamarix Capital,https://www.crunchbase.com/organization/tamarix-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Tamarix Capital is an investment firm dedicated to using flexible financing solutions to support exceptional management teams in lower-middle-market companies. We seek to partner with family-owned or closely held businesses to unlock opportunities for value creation and growth. Tamarix uses a flexible, opportunistic approach to investing, customizing debt and equity investments that best meet the needs of owners and managers. Our ability to uniquely tailor each investment enables business owners and management teams to achieve targeted growth, liquidity, and ownership transition goals.",,,,,,Active,Tamarix Capital is an investment firm that uses financing solutions to support management teams in lower middle-market companies.,,,,,,,,http://tamarixcapital.com,,,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"42,457",0.2,0.8,-0.5,,,,,,,,,,,,,6,,,,,,,,,,
Act II Capital,https://www.crunchbase.com/organization/act-ii-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Act II Capital, LLC is an employee owned hedge fund sponsor. The firm primarily provides its services to pooled investment vehicles. It launches and manages hedge funds for its clients. The firm invests in public equity markets across the globe.",,,,,,Active,"Act II Capital, LLC is an employee owned hedge fund sponsor.",2002-01-01,year,,,,,,,,(212)247-2990,,"Hedge Fund, Private Equity Firm",,1,1,,1,1,1,,,,"42,638",-0.5,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Revere Capital Advisors,https://www.crunchbase.com/organization/revere-capital-advisors,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Revere Capital Advisors (“Revere”) is a boutique financial services firm, which was founded in 2008 as an emerging hedge fund manager specialist by several former senior executives and board members of the Man Group, including Daniel Barnett (ex-Finance Director), Harvey McGrath (ex-CEO and Chairman) and John Kinder (ex-Head of Global Sugar Trading). Revere’s core offering has evolved in response to clients’ needs and the market, and now includes Revere Merchant Capital (RMC).",,,,,,Active,Revere Capital Advisors is a platform of emerging hedge fund manager.,2008-01-01,year,,,,,,http://www.revereglobal.com,ltesserolli@revereglobal.com,646 521 6260,,Hedge Fund,,1,1,,,,,,,,"43,390",-0.5,-0.2,-0.2,,38.51,,,,,,,,,,,15,,,7,,,,,,,
Redhouse Capital Management,https://www.crunchbase.com/organization/redhouse-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Redhouse Capital Management is a boutique private equity firm specializing in micro-to-small-cap brand driven consumer companies that have strong growth potential, market positions, management teams, and exit optionality. Whether your needs are capital for current or future initiatives, operational expertise, or corporate strategy, we stand ready to effectively facilitate the process.",,,,,,Active,"Redhouse Capital Management is an equity firm providing capital for business initiatives, operational expertise, and corporate strategy.",2008-01-01,year,,,,,,http://redhousecap.com,info@redhousecap.com,+1(646)738-2850,,Private Equity Firm,"Late Stage Venture, Private Equity",1,1,,,,,,,,"43,521",0,1.5,0,,,,,,,,,,,,,3,,,,,,,,,,
Barron Partners,https://www.crunchbase.com/organization/barron-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Barron has invested over $450,000,000 of our capital since founded in 2002. We acquire shares either by financing companies directly or by buying shares from other shareholders privately or in the public market.  Barron is valued by our portfolio companies because we help them understand the finance world and introduce them to Barron’s network of quality contacts in the financial and business community to maximize their success.  Barron is an international private investment fund with investment professionals on three continents. Realizing that China is the largest cleantech market as well as the largest producer of cleantech systems in the world, Barron opened our China Headquarters in 2005 and has built a talented local team to complement our United States presence.  Barron’s international reach allows us to leverage our long-standing relationships with companies in China and the United States, creating powerful synergies for our portfolio companies by bringing technology and low cost manufacturing together.",,http://twitter.com/BarronPartners,https://www.linkedin.com/company/barron-partners-lp/,,,Active,"Barron has invested over $450,000,000 of our capital since founded in 2002.",2002-01-01,year,,,,,,http://www.barronpartners.com,info@barronpartners.com,,,Private Equity Firm,,1,1,,1,1,1,,,,"43,846",-0.1,0.7,-0.5,,,,,,,,,,,,,2,,,,,,,,,,
Dolphin Asset Management,https://www.crunchbase.com/organization/dolphin-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,A New York-based hedge fund sponsor.,,,,,,,,,,,,Hedge Fund,,1,1,,,,,,,,"43,918",-0.4,-0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,
Raptor Consumer Partners,https://www.crunchbase.com/organization/raptor-consumer-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Raptor Consumer Partners was founded in 2011,2011-01-01,year,,,,,,http://www.raptorconsumer.com,,(212) 266-6900,,Private Equity Firm,,1,1,,,,,,,,"44,134",-0.4,-0.2,-0.2,,,,,,,,,,,,,3,,,,,,,,,,
Star Avenue Capital,https://www.crunchbase.com/organization/star-avenue-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Star Avenue Capital is a private equity firm.,,,,,,Active,Star Avenue Capital is a private equity firm.,,,,,,,,http://staravenuecapital.com,,(212) 551-4500,,Private Equity Firm,Private Equity,1,1,,,,,,,,"44,499",-0.1,0.9,0.7,,81.46,-100%,,,,,,,,,,8,,,5,,,,,,,
354 Partners LLC,https://www.crunchbase.com/organization/354-partners-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Established in 2011, 354 Partners invests in highly fragmented markets with attractive underlying economics.  Their focus is on “buy & build” investments, partnering with portfolio companies to accelerate growth, both through acquisition and organically.  354 Partners helps portfolio companies identify strategic acquisitions that can strengthen their competitive standing through new product/service offerings, geographic coverage, and economies of scale.  354 Partners is backed by a committed group of limited partners, including family offices, high net worth individuals and international investors.  Their exclusive focus on buy & build strategies offers their investors a clear and specific alternative investment option.",,https://www.twitter.com/354partners,,,,Active,354 Partners is a specialist “buy & build” investment firm.,2011-01-01,year,,,,,,http://www.354partners.com/,,(646) 706-7210,,Private Equity Firm,Private Equity,1,1,,,,,,,,"45,182",0.4,1.9,6,,5.02,,,,,,,,,,,4,,,8,,,,,,,
LeBaronBrown Industries,https://www.crunchbase.com/organization/lebaronbrown-industries,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,LeBaronBrown Industries LLC is a private investment firm with a multi-decade investment horizon. LeBaronBrown's objective is to support the creation of long term equity value and compounding of performance.,,,,,,Active,LeBaronBrown Industries is a private investment firm.,2015-01-01,year,,,,,,https://www.lebaronbrown.com/,lebaronbrown@lebaronbrown.com,(212)841-8500,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"45,156",-0.2,-0.1,2.2,,74.38,,,,,,,,,,,11,,,,,,,,995554,USD,995554
Facilitated Growth,https://www.crunchbase.com/organization/facilitated-growth,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Our Mission is to provide entrepreneurs the proper tools to succeed within both the current and changing marketplaces.,2011-06-01,day,,,,,,http://www.facilitatedgrowth.com,info@facilitatedgrowth.com,(212) 697-1316,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"45,589",1.3,0.5,-1.4,,89.75,,,,,,,,,,,26,,,,,,,,,,
Myca Partners,https://www.crunchbase.com/organization/myca-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"​Myca Partners is an investment vehicle founded by Robert Frankfurt to take large, concentrated activist investments in the small cap US public markets. Notable investments include positions in Charming Shoppes, Inc. (plus size women's retailer Lane Bryant) and Pediatric Services of America, Inc. which were both successfully sold.",,,https://www.linkedin.com/in/robertfrankfurt/,,,Active,Investment Company,2006-01-01,month,,,,,For Profit,http://www.mycafund.com,rob@mycafund.com,917-887-6655,,Hedge Fund,,1,1,,,,,,,,"46,585",-0.6,-0.6,-0.4,,75.66,-100%,,,,,,,,,,15,,,,,,,,,,
BNY Mellon-Alcentra Mezzanine Partners,https://www.crunchbase.com/organization/bny-mellon-alcentra-mezzanine-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"BNY Mellon-Alcentra Mezzanine Partners is a private equity and venture capital firm specializing in mezzanine capital, buyouts, recapitalizations, acquisition financing, growth capital, and junior capital financing. It also provides senior and subordinated debt and equity capital to middle market companies.  The firm primarily invests in healthcare services, business services, defense, and government services. It prefers to invest in companies headquartered in North America with a focus on Northeast and Mid-Atlantic regions. The firm seeks to invest between $7 million and $40 million in companies with EBITDA between $5 million and $50 million. It prefers to invest between $5 million and $40 million in form of subordinated debt and between $3 million and $10 million in form of equity co-investment.  The firm typically structures its equity investments as minority co-investments. It also invests in the form of senior term loans, second lien loans, and preferred equity. The firm also participates in larger investments structured through its affiliates.  BNY Mellon-Alcentra Mezzanine Partners is based in New York, New York. It operates as a subsidiary of Alcentra NY LLC.",,,,,,Active,Providing subordinated debt and equity,2010-01-01,year,,,,,,http://mezzanine.alcentra.com,BNYMMezz@alcentra.com,212-922-6562,,Private Equity Firm,,1,1,,1,,,,,,"49,464",-0.1,-0.1,-0.1,,,,,,,,,,,,,12,,,,,,,,,,
Shore Points Capital,https://www.crunchbase.com/organization/shore-points-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Shore Points Capital Management, LLC, is a value-oriented private equity firm focused on middle-market change-of-control transactions. Our strategy is to partner with existing owners/managers as we acquire and invest in well-managed and well-positioned software, manufacturing, service, technology, and distribution companies located principally in North America. We primarily sponsor deals involving businesses with enterprise values from $15 million to $75 million. We have learned there’s no magic formula for success in our business. Each opportunity brings a unique combination of business risks and opportunities, personalities, and the unexpected. The best approach for us, we believe, is to stick with the core values that have worked in the past and have not changed since we started working together as a team almost twenty years ago: Integrity comes first Respect for our partners, investors, portfolio company managers and employees, and service providers Confidence in our business judgment Flexibility and open mindedness in evaluating new opportunities Always be accountable",1,,,,,Active,"Shore Points Capital Management is an equity firm investing in well-positioned software, service, technology, and distribution companies.",2006-01-01,year,,,,,,http://www.shorepointscapital.com,ed.irwin@shorepointscapital.com,646-233-0157,,Private Equity Firm,,1,1,,,,,,,,"49,624",-0.2,0.4,-0.1,,253.32,,,,,,,,,,,11,,,6,,,,,,,
MFG Partners,https://www.crunchbase.com/organization/mfg-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"MFG Partners is a private equity firm that acquires industrial manufacturing, distribution and service companies in the middle market. MFG teams with existing ownership or management by investing $10 million to $50 million of equity and providing strategic and operational support to companies across North America. ",,,,,,Active,"MFG Partners is a private equity firm that acquires industrial manufacturing, distribution and service companies.",,,,,,,,https://mfgpartners.com/,,,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"49,816",0.7,-0.3,-0.3,152,66.68,,4,,2,,,,"25,991,528",,,18,,,7,,,,,,,
