Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
SeaChange Fund,https://www.crunchbase.com/organization/seattle-angel-fund,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"SeaChange Fund, founded in 2015 as Seattle Angel Fund, has invested more than $5 million in 15 early-stage Pacific Northwest startups, across seven industries. These investments help support nearly 200 jobs in the region. ​",,https://twitter.com/seachangevc,,,,Active,Fastest and Most Successful Fund Raise Driven by Innovative Investment Process.,2015-01-01,year,,,,,,https://seachange.fund/,info@seachange.fund,(206)849-7244,,Fund Of Funds,Private Equity,5,5,,2,,,,,,"14,924",2.8,3.4,1.1,356,599.01,-63.39%,27,-27.92%,2.36,2.43%,6.01%,-26.3%,"18,037,101","7,183,845",66.19%,24,,,,,,,,,,
Pioneer Venture Partners,https://www.crunchbase.com/organization/pioneer-venture-partners,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Pioneer Venture Partners is an investment firm that serves technology companies in the United States.,,,,,,,,http://pvpartners.com,info@pvpartners.com,,,Venture Capital,,4,5,,1,2,2,,,,"18,297",0.1,0.7,-0.3,,73.58,-100%,,,,,,,,,,17,,,,,,,,,,
Sinclair Digital Ventures,https://www.crunchbase.com/organization/sinclair-digital-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Sinclair Digital Ventures is a division of Sinclair Broadcast Group, formed to develop and enhance Sinclair’s digital capabilities through strategic investments and acquisitions. Headquartered in Seattle, Sinclair Digital Ventures constantly evaluates emerging digital technologies and content in order to assess whether to build, buy or invest. Sinclair Digital Ventures has the unique ability to spur the growth of its portfolio companies by executing commercial agreements that give their partners access to Sinclair’s national scale. They believe this is a value that pure financial backers cannot offer.",,https://www.twitter.com/seachangenews,https://www.linkedin.com/company/7525,https://www.facebook.com/seachangeintl,,Active,Sinclair Digital Ventures provide capital and a laboratory for our partner companies to develop and grow,2014-01-01,year,,,,,For Profit,http://sinclairvc.com,,206-404-5442,,Corporate Venture Capital,,3,5,,1,,,,,,"20,057",1.3,0.1,0,,54.41,-100%,,,,,,,,,,2,,,10,,,,,,,
Monster Venture Partners,https://www.crunchbase.com/organization/monster-venture-partners,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Monster Venture Partners is the early stage venture fund started and managed by [Rob Monster](http://www.crunchbase.com/person/robert-w-monster). The fund focuses on early stage internet companies with a strong bias toward domain name oriented investment strategies. Monster Venture Partners promotes its philosophy as being founder focused, and takes an alternative approach to funding that could be described as somewhere in between the position of angel investors and larger venture funds. They typically invest $250K to $1.5 million in a single deal, and if larger funding is needed, they will co-invest or syndicate with other strategic investors.",15,,,,,Active,Monster Venture Partners is the early stage venture fund started and managed by Rob Monster.,,,,,,,,http://monsterventure.com,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,2,2,2,,,,"31,680",1,1.2,1,,,,,,,,,,,,,1,,,,,,,,,,
The Phoenix Partners,https://www.crunchbase.com/organization/the-phoenix-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Phoenix Partners is a venture capital firm specializing in early, start up, and mid stage investments. The firm seeks to invest in the information technology, Internet, software, communications, and networking sectors. It typically invests between $100,000 and $3 million in a transaction. The firm prefers to invest in the West Coast of the United States. The Phoenix Partners was founded in 1982 and is based in Seattle, Washington.",,http://twitter.com/ThePhoenixPtnrs,,,,Active,The Phoenix Partners seeks to invest in early and mid-stage companies that have developed a long term viable business model.,1982-01-01,year,,,,,,http://www.phoenixvc.com,kfitterer@phoenixvc.com,(206)624-8968,,Micro VC,,5,5,,1,3,3,,,,"33,474",2.6,3.2,2.7,,,,,,,,,,,,,1,,,,,,,,,,
Intellectual Ventures,https://www.crunchbase.com/organization/intellectual-ventures,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Intellectual Ventures is engaged in the business of invention. It owns patent portfolios as well as supplies inventions to innovative companies through various licensing and partnering programs. The company sells and licenses intellectual property in the areas of agriculture, automotive, communications, computer hardware, construction, consumer electronics, e-commerce, energy, financial services, health technologies, information technology, life sciences, material sciences, medical devices, nanotechnology, physical sciences, security, semiconductors, and software. Intellectual Ventures collaborates with inventors, universities, research institutions, and companies worldwide. It has a strategic partnership with Visualant, Inc. Intellectual Ventures was founded in 2000 and is based in Bellevue, Washington with satellite offices in Austin, Texas; Bengaluru, India; Beijing, China; Dublin, Ireland; Seoul, South Korea; Silicon Valley, California; Singapore; Sydney, Australia; Tokyo, Japan; and Vancouver, Canada.",851,http://twitter.com/IVinvents,https://www.linkedin.com/company/intellectual-ventures,http://www.facebook.com/intven,,Active,Intellectual Ventures is engaged in the business of invention.,2000-01-01,year,,,,,,http://www.intellectualventures.com,info@intven.com,(425) 467-2300,,"Micro VC, Venture Capital",,4,4,,,1,1,,,,"5,229",-0.1,-0.3,-0.5,"40,474","28,454.59",32.85%,136,70.05%,1.99,20.89%,43.86%,-5.47%,"1,079,490","-194,937",-15.3%,20,,,22,,,,,9171981,USD,9171981
Allen Institute for Artificial Intelligence,https://www.crunchbase.com/organization/allen-institute-for-artificial-intelligence,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Allen Institute For Artificial Intelligence (AI2) is an artificial intelligence research and engineering institute. Research focuses include deep learning, computer vision, natural language processing, and building common sense AI systems. AI2 also invests in and builds early stage start-ups through its incubator program. AI2 was founded in 2014 and is headquartered in Seattle, Washington. The Allen Institute for Artificial Intelligence is based in Seattle, United States.",70,https://www.twitter.com/allen_ai,http://www.linkedin.com/company/allen-institute-for-artificial-intelligence,http://www.facebook.com/alleninstituteforai,,Active,The Allen Institute For Artificial Intelligence (AI2) is an artificial intelligence research institute and start-up incubator.,2014-01-01,year,,,,,,http://allenai.org/,ai2-info@allenai.org,(206) 548-5600,,Incubator,"Convertible Note, Early Stage Venture, Seed",4,4,,1,1,1,,,,"5,675",-0.4,-0.5,-0.3,"139,720","145,727.59",-24.91%,127,19.89%,5.44,57.33%,54.54%,-1.95%,"252,653","19,107",8.18%,56,,,8,,,,,46685,USD,46685
BlackRock Private Equity Partners,https://www.crunchbase.com/organization/blackrock-private-equity-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"BlackRock is trusted to manage more money than any other investment firm*. Their business is investing on behalf of our clients — from large institutions to parents and grandparents, teachers, nurses, doctors and people from all walks of life who entrust their savings to us.",,,,,,Active,BlackRock Private Equity Partners is a Seattle-based venture capital firm specialized in direct and fund investments.,,,,,,,,https://www.blackrock.com/institutions/en-gb/strategies/alternative-strategies/fund-of-private-equity-funds,,,,Private Equity Firm,Private Equity,4,4,,3,2,2,,,,"6,759",0.2,4.9,3.8,,,,,,,,,,,,,11,,,,,,,,,,
Pithia,https://www.crunchbase.com/organization/pithia-funds,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"We believe that blockchain technology is ushering in a new era. It will shift the paradigm of trust for consumers and businesses allowing them to retain control of their personal data and it will rewrite how we share, store, and secure information.  The blockchain industry will see significant growth in the next two years, and will reach an estimated $8 billion in market value by 2024. Pithia stands to be at the forefront with investments in companies that will lay the groundwork for this technical evolution.",3,https://twitter.com/PithiaVC,https://www.linkedin.com/company/pithia-funds/,https://www.facebook.com/PithiaFunds/,,Active,"We are an investment firm focusing on ""blockchain realism"". We invest in foundational business that enable blockchain infrastructure",2017-01-17,day,,,,,,http://www.pithia.com,pitches@pithia.com,,,"Micro VC, Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity, Seed",4,4,,1,2,2,,,,"12,797",-0.3,-0.5,-0.1,190,"2,207.03",-70.31%,,,2,21.77%,0%,-35.76%,"26,745,238","11,418,589",74.5%,21,,,,,,,,,,
Accelerator Corp.,https://www.crunchbase.com/organization/accelerator-corp,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Accelerator Corporation is a venture capital firm specializing in incubation, early stage, emerging growth and start-up investments. It does not participate in further rounds of financing. The firm prefers to invest in biotechnology companies. It seeks to invest up to $2 million in a company. The firm typically holds its investments for a period of 12 months to 24 months. Accelerator Corporation was founded in 2003 and is based in Seattle, Washington. Accelerator Corporation, founded in 2003, is a vehicle for disciplined and efficient investment in and management of emerging biotechnology opportunities. Located in Seattle, Washington, the company identifies, evaluates, finances, and manages ground breaking emerging life sciences opportunities. The company has established and built a largely proprietary array of sources of deal flow, as well as a key set of resources to bring to bear in the development of the best opportunities emerging from those sources.  These key resources, provided by Accelerator and its Affiliates â€“ Amgen Ventures, ARCH Venture Partners, OVP Venture Partners, WRF Capital, Alexandria Real Estate Equities, Inc., and the Institute for Systems Biology â€“ include committed investment capital, state-of-the-art facilities, world-class scientific and technical expertise and support, and experienced start-up management. This panel of Accelerator participants will discuss the success of their business model and provide practical expertise for the next generation of biotech incubators. In the past five years, nine companies have been invested in through Accelerator.  Three have emerged and raised follow on financings of more than $114 million.  Four remain under management at Accelerator, having raised between them $11.3 million in initial Accelerator-based investments.  In all, Accelerator companies have raised in excess of $143.5 million in initial and follow-on financings. Accelerator investors have committed an additional $22.5 million to enable Accelerator to continue to identify, capitalize, and develop the next-generation of exciting emerging biotechnologies.   Accelerator Corporation relies upon a unique set of sources to fill a world-class pipeline of deal flow and has established and utilized a now proven array of resources to identify, evaluate, capitalize and manage emerging biotechnology companies. Accelerator provides this unprecedented collection of resources via a partnership between top-tiered investors, dedicated management, and a world-class research institute. These groups have come together because they recognize the potential of biotechnology both as an investment opportunity and as a critical component of the rapidly evolving future of medicine and healthcare. Moreover, these individuals and organizations have extensive experience in the difficult, complex and costly process of transforming an exciting laboratory discovery into a commercial product. By providing their expertise with companies in the Accelerator portfolio, these industry leaders provide critical knowledge and resources that can help to streamline the development and accelerate the commercialization of novel technologies. Accelerator, through the global activities of its affiliates, has access to exciting new technologies and commercial opportunities developed at leading research institutions, universities and biotechnology companies around the world. This enables Accelerator to select only the most compelling investments from a deep pool of promising opportunities.",2,,,,,Active,Accelerator is a biotechnology investment and management company.,2003-01-01,year,,,,,,http://www.acceleratorcorp.com,info@acceleratorcorp.com,,,Venture Capital,Early Stage Venture,4,4,,2,1,1,,,,"13,107",1.5,1.6,1.6,,50.92,-100%,,,,,,,,,,7,,,2,,,,,,,
Zing Capital,https://www.crunchbase.com/organization/zing-capital,"Vancouver, Washington, United States",,,"West Coast, Western US",,"Zing Capital invests in platforms, marketplaces and SaaS. As enterprise infrastructure becomes defined by software and the cloud, we see a vast need for innovation. As a result, we continue to look for emerging leaders in the following sectors: consumer, software, cloud services, AdTech, and marketing. We believe in startups that bring people together to solve a problem, specializing in marketplaces for consumers and businesses.",,,https://www.linkedin.com/company/zing-capital/,,,Active,"At Zing Capital we invest in people, not just ideas. We know that success lies in the people behind the brand.",2017-06-09,day,,,,,,http://zingcapital.com,nester@zingcapital.com,,,"Angel Group, Corporate Venture Capital, Venture Capital","Convertible Note, Early Stage Venture, Seed",3,4,,4,,,,,,"14,284",-0.1,0.8,-0.1,,59.18,-100%,,,,,,,,,,4,,,,,,,,,,
Gemini Capital Management Fund,https://www.crunchbase.com/organization/gemini-capital-management-fund,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,https://www.facebook.com/geminicapitalmanagers,,Active,Gemini capital management fund is the investors is a private investment firm with focus and flexibility.,,,,,,,,http://geminicapitalmanagers.com,sales@geminicapitalmanagers.com,,,Private Equity Firm,,3,4,,1,1,1,,,,"14,522",-0.1,5.9,4.4,,93.04,,,,,,,,,,,18,,,,,,,,,,
Broadmark Capital,https://www.crunchbase.com/organization/broadmark-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Established in 1987, Broadmark Capital is a merchant bank providing direct investment opportunities for accredited investors, and financing and management services to emerging companies. Pyatt Broadmark Management is an affiliated company of Broadmark Capital and is the Manager of Pyatt Broadmark Real Estate Lending Fund I.",,http://twitter.com/BroadmarkCap,http://www.linkedin.com/company/broadmark-capital-llc,,,Active,"Established in 1987, Broadmark Capital is a merchant bank providing direct investment opportunities.",1987-01-01,year,,,,,,http://broadmark.com/,,(206) 623-1200,,Micro VC,Seed,3,4,,3,1,1,,,,"18,137",-0.1,0.7,1.8,"2,820","2,428.99",89.01%,179,-33.01%,3.63,-5.66%,28.88%,-18.6%,"5,261,843","-2,299,800",-30.41%,24,,,7,,,,,211260,USD,211260
Clear Fir Partners,https://www.crunchbase.com/organization/clear-fir-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Clear Fir Partners, L.P. is a venture capital firm specializing in early stage investments in emerging markets and secondary investments. The firm seeks to invest in wireless, telecom and the internet sector. Clear Fir Partners, L.P. is based in United States.",3,,,,,Active,"Clear Fir Partners, L.P. is a venture capital firm specializing in early stage investments in emerging markets and secondary investments.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",4,4,,,1,1,,,,"29,198",-0.3,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Delaney Capital,https://www.crunchbase.com/organization/delaney-capital,"Yakima, Washington, United States",,,"West Coast, Western US",,,,,,,,Active,Delaney Capital Management is a dynamic group of inquiring minds who work together to protect and build wealth for our clients.,1992-01-01,year,,,,,,http://www.delaneycapital.com,dfleck@delaneycapital.com,(416) 361-0089,,Venture Capital,Early Stage Venture,3,4,,,1,1,,,,"37,400",-0.2,-0.3,1.2,400,261.18,103.23%,,,1,0%,100%,0%,"21,298,434","-5,095,133",-19.3%,14,,,,,,,,,,
Watson Fund,https://www.crunchbase.com/organization/watson-fund,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Watson Fund, L.P. is a healthcare venture capital fund that specializes in early-stage investments in a broad range of life science opportunities. Watson Fund largely invests in opportunities developed and managed by Accelerator Corporation, with reserves set aside for follow-on investments in companies that meet pre-defined milestones.",2,,,,,Active,Healthcare venture capital fund that specializes in early-stage investments in a broad range of life science opportunities.,,,,,,,,http://watsonfund.com/,,206-957-7300,,Venture Capital,,4,4,,,,,,,,"38,796",0,0.2,-0.3,,40.32,-100%,,,,,,,,,,2,,,,,,,,,,
Timberline Venture Partners,https://www.crunchbase.com/organization/timberline-venture-partners,"Vancouver, Washington, United States",,,"West Coast, Western US",,,,https://www.twitter.com/dfjvc,,,,Active,Timberline Venture Partners is a venture capital firm specializing in start-ups and early stage investments.,,,,,,,,http://www.timberlinevc.com/,press@dfj.com,(650) 233-9000,,Venture Capital,Early Stage Venture,3,4,,,,,,,,"40,045",1.1,1.2,0,,,,,,,,,,,,,2,,,,,,,,,,
Big Basin Partners,https://www.crunchbase.com/organization/big-basin-partners,"Redmond, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Big Basin Partners is an early stage technology investment partnership.  We specialize in working with entrepreneurs that have yet to raise traditional venture capital funds and might not even have a business plan.  We help narrow the potential target markets to the few that will matter in the beginning stages of growing a great company.,2,,,,,Active,Big Basin Partners is an early stage technology investment partnership. We specialize in working with entrepreneurs that have yet to raise,,,,,,,,http://www.timark.net/web/Home.html,frank@timark.net,,,Venture Capital,Late Stage Venture,4,4,,1,2,2,,,,"44,765",-0.1,1.2,0.8,,,,,,,,,,,,,4,,,,,,,,,,
University of Washington,https://www.crunchbase.com/organization/university-of-washington,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"University of Washington is an educational institution that provides undergraduate, graduate, and research programs. The institution offers courses in business, social sciences, science, law, medicine, public affairs, and many other subjects. The schools of the university include College of Engineering, School of Dentistry, College of Architecture and Urban Planning, School of Pharmacy, School of Public Health and Community Medicine, <a href=""https://www.dissertationcorp.co.uk/"">Dissertation Help</a> , School of Business, School of Humanities and Sciences, School of Law, School of Nursing, College of Ocean and Fishery Sciences, and School of Medicine. University of Washington was founded in 1861 and is based in Seattle, Washington.","6,653",https://twitter.com/UW,https://www.linkedin.com/school/university-of-washington/,https://www.facebook.com/UofWA/,,Active,"University of Washington is an educational institution that provides undergraduate, graduate, and research programs.",1861-11-04,day,,,,,,http://www.washington.edu/,uwcei@uw.edu,(206) 543-2100,,University Program,,2,3,,,,,,,,121,-1.7,-4.2,-0.8,"9,654,562","11,510,849.97",-5.13%,150,-5.25%,3.12,-3.74%,65.61%,3.36%,"7,064",758,12.02%,23,8,"14,086",106,,,,,350972307,USD,350972307
Keeler Investments Group,https://www.crunchbase.com/organization/keeler-investment-group,"Mercer Island, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Keeler Investments Group invests in Pre-Seed and Seed technology company's in Seattle and San Francisco. Current focus on Convergence tech (where AI/ML, Computer Vision, Spatial Audio, Voice, Robotics are transforming industry and B2B) and Consumer.",,,,,,Active,Keeler Investments Group invests in Pre-Seed and Seed technology companies in Seattle and San Francisco.,2006-01-01,year,,,,,,http://www.keelerinvestments.com,connect@keelerinvestments.com,,,Venture Capital,Early Stage Venture,3,3,,,,,,,,"9,267",4.4,4.1,4.5,152,416.69,-30.61%,18,-68.51%,3,79.38%,0%,-32.76%,"24,204,797","983,391",4.23%,18,,,,,,,,,,
Washington Technology Industry Association (WTIA),https://www.crunchbase.com/organization/washington-technology-industry-association-wtia,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"WTIA is Washington state’s unifying voice for the technology community. They mobilize industry, education and government to make their region the leading technology community in the world. WTIA is the unifying voice for the technology community in Washington. Their mission is to… - inform and motivate industry, education and government professionals - collaborate productively in building the education systems, physical infrastructure, and business climate - ensure that their region continues as one of the world’s most influential technology hubs.",10,https://twitter.com/WTIA,https://www.linkedin.com/company/15365,https://www.facebook.com/WATechnology,,Active,Washington Technology Industry Association is the largest statewide association of technology companies and executives in the nation.,1984-01-01,year,,,,,,http://www.washingtontechnology.org/,info@washingtontechnology.org,(206)448-3033,,Venture Capital,,1,3,,,,,,,,"17,533",0.3,-0.6,2,"5,864","12,580.16",28.45%,194,127.12%,4.21,106.73%,45.37%,-22.32%,"2,905,592","-1,342,110",-31.6%,49,,,25,,,,,61725,USD,61725
Harvey Partners,https://www.crunchbase.com/organization/harvey-partners,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Harvey Partners are a global investment firm, focused on early stage business innovation.",,https://www.twitter.com/myfitcode,https://www.linkedin.com/company/harvey-partners-llc,https://www.facebook.com/myfitcode,,Active,"We are a global investment firm, focused on early stage business innovation.",,,,,,,,http://harveypartners.net/,invest@harvey-partners.com,425-658-3960,,Venture Capital,,2,3,,2,,,,,,"25,413",0.1,0.5,-0.3,,,,,,,,,,,,,5,,,,,,,,,,
Evergreen Pacific Partners,https://www.crunchbase.com/organization/evergreen-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Evergreen Pacific Partners currently manages two private equity funds totaling $700 million, with a focus on investing in traditional, middle-market companies in Western North America. Evergreen Pacific Partner investments include traditional buyouts, management led buyouts, and growth capital opportunities. With a diverse and trusted team, Evergreen Pacific Partners brings significant operating and industry experience to investments; and utilizes a disciplined approach to origination, transaction execution and portfolio management. Geography Evergreen Pacific Partners invests in private companies located in the thirteen Western U.S. States and the two Western Canadian Provinces. Size EPP focuses on traditional buyouts, management led buyouts and growth equity investments in companies with greater than $50 million in revenue, requiring a minimum equity investment of $15 million. Industry Consistent with our experiences, EPP's industry investment focus is manufacturing/distribution, specialty packaging, consumer products and cable television/radio.",11,,,,,Active,"Evergreen Pacific Partners currently manages two private equity funds totaling $700 million, with a focus on investing in traditional,",,,,,,,,http://www.eppcapital.com,general@eppcapital.com,(206) 262-4709,,Private Equity Firm,Late Stage Venture,3,3,,,2,2,,,,"26,580",-0.4,-0.2,-0.4,576,421.8,220.16%,9,,1.81,80.66%,46.82%,-53.18%,"15,453,732","-11,651,351",-42.99%,7,,,,,,,,5246935,USD,5246935
Hatch Ventures,https://www.crunchbase.com/organization/hatch-ventures,"Redmond, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,1,,,,,Active,"Hatch Ventures is a marketing consultancy firm based in Redmond, Washington.",2006-01-01,year,,,,,,http://hatchventures.com,sales@hatchventures.com,212-281-6144,,Corporate Venture Capital,"Late Stage Venture, Seed",2,3,,,2,2,,,,"28,751",2.2,2.9,1.7,360,144.37,,13,,3,,,,"17,028,235",,,8,,,,,,,,,,
Bellingham Angel Investors,https://www.crunchbase.com/organization/bellingham-angel-investors,"Bellingham, Washington, United States",,,"West Coast, Western US",,"Founded in 2005, Bellingham Angel Investors is composed of a maximum number of 50 accredited investors who share a common interest in seeking investment opportunities in early or middle stage companies in the Pacific Northwest & British Columbia, giving preference to Whatcom, Skagit & Island counties. The Bellingham Angel Group prefers to fund early stage companies with strong management teams, intellectual property protected products or services with existing revenue producing customers and a clear exit strategy. Technology and health care opportunities are often popular with our members.",2,,,,,Active,"Founded in 2005, Bellingham Angel Investors is composed of a maximum number of 50 accredited investors who share a common interest in",2005-01-01,year,,,,,,http://www.bellinghamangelinvestors.com,,,,Angel Group,,3,3,,1,,,,,,"32,273",0.4,1.4,1.5,185,122.93,,440,,6,,,,"19,597,417",,,8,,,,,,,,,,
Hawkeye Investments,https://www.crunchbase.com/organization/hawkeye-investments,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Hawkeye Investments LLC is a privately-owned equity firm investing in primarily telecommunications and real estate ventures. It is also actively involved in a number of philanthropic endeavors with the Chapple Family and the Grandview Foundation. More information on philanthropic activity can be found in the Hawkeye News section.,4,,,,,Active,Hawkeye Investments LLC is a privately-owned equity firm investing in primarily telecommunications and real estate ventures.,,,,,,,,http://www.hawkeyeinvestmentsllc.com,John.Chapple@Hawkeyeinv.com,,,Family Investment Office,,1,3,,1,1,1,,,,"32,607",0.9,0.1,0.2,,,,,,,,,,,,,2,,,,,,,,,,
Swiftsure Capital,https://www.crunchbase.com/organization/swiftsure-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Swiftsure Capital LLC is a private equity investment firm specializing in investments in software and hardware technologies sector. The firm is based in Seattle, Washington.",5,,,,,Active,Swiftsure Capital LLC is a private equity investment firm specializing in investments in software and hardware technologies sector.,2006-01-01,year,,,,,,http://www.swiftsurecapital.com,info@swiftsurecap.com,(206) 260-8985,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",3,3,,1,1,1,,,,"32,671",0,-0.3,-0.8,79,80.48,-53.17%,,,1,0%,100%,0%,"32,090,425","4,297,482",15.46%,9,,,,,,,,,,
TiE Angels Group Seattle,https://www.crunchbase.com/organization/tie-angels-group-seattle,"Redmond, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"TiE Angels Group Seattle or TAGS (http://tieangelsseattle.org/) is a angel investment network of entrepreneurs and professionals formed by TiE Seattle (http://seattle.tie.org/).  TAGS caters to the early stage funding needs of startups in the Pacific Northwest.  The group’s mission is to promote entrepreneurship and facilitate access to both capital and business expertise to help entrepreneurs transform their ideas into sustainable companies.  Aside from providing capital, an essential element for startups, TAGS provides a structured and complete ecosystem where entrepreneurs, investors, partners and sponsors can benefit from professional networks for relevant introductions, domain knowledge, and experience of TiE Seattle CMs and community leaders.  Please visit the TiE Angels Group Seattle website at http://tieangelsseattle.org/ for details.",4,,,,,Active,TiE Angels Group Seattle is an investment group catering to the funding needs of startups primarily in Seattle and the Northwest region.,2013-02-26,day,,,,,,http://tieangelsseattle.org,haresh.ved@TiEAngelsSeattle.org,,,Angel Group,Seed,3,3,,,,,,,,"33,263",-0.3,-0.5,-0.7,,,,,,,,,,,,,3,,,,,,,,,,
Arc Reactor,https://www.crunchbase.com/organization/arc-reactor,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Arc Reactor is a technology incubator based in Washington that creates social reviews for small e-commerce businesses.,2012-09-30,day,,,,,,http://arcreactor.com/,,,,Incubator,Seed,3,3,,,,,,,,"45,011",0.4,1.9,-0.2,,,,,,,,,,,,,9,,,,,,,,,,
Maher Capital,https://www.crunchbase.com/organization/maher-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Maher Capital is focused on connecting capital with great opportunities.,,http://twitter.com/joshmaher,,,,Active,"Maher Capital invests in commercial real estate, technology and other early stage start-ups, and publicly traded companies.",,,,,,,,http://mahercapital.net,info@mahercapital.net,,,Venture Capital,"Debt, Seed",3,3,,,,,,,,"52,773",0.6,1.9,-0.1,,,,,,,,,,,,,6,,,,,,,,,,
Atlas Accelerator,https://www.crunchbase.com/organization/atlas-accelorator,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Founded in 1996, Atlas Accelerator teams with technology entrepreneurs and the Northwest venture community to bring products and solutions to market by leveraging their experience in building technology companies. At Atlas Accelerator, they believe that there is a proven methodology to starting and building great companies and that the key to success is a customer and market centric approach.",5,http://twitter.com/AtlasStartUps,,,,Active,"Founded in 1996, Atlas Accelerator teams with technology entrepreneurs and the Northwest venture community to bring products and solutions",1996-01-01,year,,,,,,http://www.atlasaccelerator.com,admin@atlasaccelerator.com,,,Micro VC,,3,3,,,1,1,,,,"66,699",-0.5,-0.1,-0.4,122,89.18,-0.5%,,,1,0%,100%,0%,"30,364,062","136,308",0.45%,6,,,7,,,,,,,
Aslan Capital,https://www.crunchbase.com/organization/aslan-capital,"Gig Harbor, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,"Aslan Capital is a hedge fund sponsor based in New York, United States.",,,,,,,,,,,,Hedge Fund,,3,3,,,,,,,,"73,503",-0.4,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
WIN Partners LLC,https://www.crunchbase.com/organization/win-partners-llc,"Spokane, Washington, United States",,,"West Coast, Western US",,,,https://www.twitter.com,,,,Active,WIN Partners LLC is an investment group.,,,,,,,,,,,,Venture Capital,,1,3,,,,,,,,"86,584",-0.4,-0.5,-0.4,,,,,,,,,,,,,,1,,,,,,,,,
